policy,scope,period_offset,physical_paths,learning_seed_aggregation,mean__queue_loss,q25__queue_loss,q75__queue_loss,mean__waiting_loss,q25__waiting_loss,q75__waiting_loss,mean__direct_sue_exit_mass,q25__direct_sue_exit_mass,q75__direct_sue_exit_mass,mean__duration_attrition_mass,q25__duration_attrition_mass,q75__duration_attrition_mass,mean__overload_loss,q25__overload_loss,q75__overload_loss,mean__route_resource_loss,q25__route_resource_loss,q75__route_resource_loss,mean__action_loss,q25__action_loss,q75__action_loss,mean__delivered_landbridge,q25__delivered_landbridge,q75__delivered_landbridge,mean__waiting_before,q25__waiting_before,q75__waiting_before,mean__outstanding_after,q25__outstanding_after,q75__outstanding_after,mean__queue_berth,q25__queue_berth,q75__queue_berth,mean__queue_yard,q25__queue_yard,q75__queue_yard,mean__queue_gate,q25__queue_gate,q75__queue_gate,mean__queue_landbridge,q25__queue_landbridge,q75__queue_landbridge,mean__action_readiness_order_model_units,q25__action_readiness_order_model_units,q75__action_readiness_order_model_units,mean__action_readiness_order_reference_ratio,q25__action_readiness_order_reference_ratio,q75__action_readiness_order_reference_ratio,mean__action_direct_order_model_units,q25__action_direct_order_model_units,q75__action_direct_order_model_units,mean__action_direct_order_reference_ratio,q25__action_direct_order_reference_ratio,q75__action_direct_order_reference_ratio,mean__action_readiness_exercise_model_units,q25__action_readiness_exercise_model_units,q75__action_readiness_exercise_model_units,mean__action_readiness_exercise_reference_ratio,q25__action_readiness_exercise_reference_ratio,q75__action_readiness_exercise_reference_ratio,mean__action_release_model_units,q25__action_release_model_units,q75__action_release_model_units,mean__action_release_reference_ratio,q25__action_release_reference_ratio,q75__action_release_reference_ratio,mean__action_disclosure_model_units,q25__action_disclosure_model_units,q75__action_disclosure_model_units,mean__action_disclosure_reference_ratio,q25__action_disclosure_reference_ratio,q75__action_disclosure_reference_ratio
Passive,clearance,55,88,within_path_first,0.04624725493394348,0.0,0.0,17.787558636726274,16.83802443868429,18.623266342531053,0.0,0.0,0.0,0.09290528681390463,0.08812209729876305,0.09719418374593478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034084090909090925,0.0,0.0,0.3047545894273293,0.2880921412334264,0.31953359988225133,0.22401246663827717,0.2012101002350939,0.22339716225987089,0.0,0.0,0.0,0.0,0.0,0.0,0.012163164024852553,0.0,0.0,0.034084090909090925,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Passive,clearance,56,88,within_path_first,0.012163164024852553,0.0,0.0,12.555666447771024,11.870729599409314,13.162317332086856,0.0,0.0,0.0,0.06661371898290523,0.06306686760437526,0.06974572575730817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012163164024852553,0.0,0.0,0.2118493026134246,0.20002287021164866,0.22263577509341115,0.14523558363051933,0.13695600260727336,0.1529142443264807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012163164024852553,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Passive,clearance,57,88,within_path_first,0.0,0.0,0.0,8.738931956530728,8.251700785422479,9.183819916429584,0.0,0.0,0.0,0.04708785372360516,0.0445230986823437,0.0493587785848131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14523558363051933,0.13695600260727336,0.1529142443264807,0.09814772990691413,0.09246547762851232,0.10345617355597543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Passive,clearance,58,88,within_path_first,0.0,0.0,0.0,5.994668532683492,5.653030109051206,6.3122051102667855,0.0,0.0,0.0,0.032799695074671405,0.030972012596288775,0.03447146004320442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09814772990691413,0.09246547762851232,0.10345617355597543,0.06534803483224265,0.0615506518285374,0.06895907677040605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Passive,clearance,59,88,within_path_first,0.0,0.0,0.0,4.050839524021603,3.8163242606894316,4.270520323309064,0.0,0.0,0.0,0.02250255765955741,0.0212196234274074,0.023697666514854852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06534803483224265,0.0615506518285374,0.06895907677040605,0.04284547717268519,0.04036370208341352,0.045259430086357674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Passive,clearance,60,88,within_path_first,0.0,0.0,0.0,2.6950948132848116,2.538467436078145,2.8445181916041284,0.0,0.0,0.0,0.015197490169829025,0.014317521124712799,0.016024445193648575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04284547717268519,0.04036370208341352,0.045259430086357674,0.02764798700285611,0.0260522125111895,0.02921849814974515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Passive,clearance,61,88,within_path_first,0.0,0.0,0.0,1.764489364284348,1.6622885861967407,1.8641461003418056,0.0,0.0,0.0,0.010098509193034054,0.0095116279540666,0.010660619239614276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02764798700285611,0.0260522125111895,0.02921849814974515,0.01754947780982201,0.0165405845571228,0.01856439167364755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Passive,clearance,62,88,within_path_first,0.0,0.0,0.0,1.1361535261058266,1.0705925435587529,1.200846730669264,0.0,0.0,0.0,0.0065985076183221365,0.006216377508655824,0.0069721706106522004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01754947780982201,0.0165405845571228,0.01856439167364755,0.010950970191499822,0.01032008403920075,0.01159887529907075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Passive,clearance,63,88,within_path_first,0.0,0.0,0.0,0.7190754384229785,0.6777552406514338,0.7609294289576563,0.0,0.0,0.0,0.004237253084614614,0.0039928317962534005,0.004479442516048775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010950970191499822,0.01032008403920075,0.01159887529907075,0.006713717106885162,0.0063201117733517,0.007113025063921976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Passive,clearance,64,88,within_path_first,0.0,0.0,0.0,0.4470607861214173,0.42118908347374473,0.47359056677801203,0.0,0.0,0.0,0.0026724478776842977,0.00251897182950975,0.0028290997583916002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006713717106885162,0.0063201117733517,0.007113025063921976,0.0040412692292008095,0.003800746915233625,0.004292228978906575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Passive,clearance,65,88,within_path_first,0.0,0.0,0.0,0.27285791253133806,0.25678672057250007,0.2892925805379698,0.0,0.0,0.0,0.0016544137328643046,0.001558187894086475,0.001752765635469225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0040412692292008095,0.003800746915233625,0.004292228978906575,0.002386855496336453,0.0022402755159668998,0.002540671037505575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Passive,clearance,66,88,within_path_first,0.0,0.0,0.0,0.16337837335593783,0.1536077185284981,0.17366319428521357,0.0,0.0,0.0,0.001004615756637934,0.0009451565051995749,0.00106597119047445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002386855496336453,0.0022402755159668998,0.002540671037505575,0.0013822397396984762,0.00129505960753675,0.0014739838323406251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Passive,clearance,67,88,within_path_first,0.0,0.0,0.0,0.09590402377105675,0.08991453956274298,0.10215522962722198,0.0,0.0,0.0,0.0005979622816828625,0.0005618339516225751,0.0006361658243308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013822397396984762,0.00129505960753675,0.0014739838323406251,0.0007842774580155647,0.00073443251732585,0.0008378062592744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Passive,clearance,68,88,within_path_first,0.0,0.0,0.0,0.05514986273894184,0.05166192240268575,0.0588532243313547,0.0,0.0,0.0,0.00034861608771204325,0.000326679444168675,0.000371615773319875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007842774580155647,0.00073443251732585,0.0008378062592744,0.0004356613703034682,0.00040801646527577497,0.0004660995503243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Passive,clearance,69,88,within_path_first,0.0,0.0,0.0,0.031044318896641023,0.029068785593474474,0.033188270371828074,0.0,0.0,0.0,0.00019892365770410116,0.00018630422789164998,0.00021244594273695002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004356613703034682,0.00040801646527577497,0.0004660995503243,0.00023673771259932728,0.000221657547622025,0.000253798694268225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Passive,clearance,70,88,within_path_first,0.0,0.0,0.0,0.017092159307749936,0.016008323162133898,0.01829538359376395,0.0,0.0,0.0,0.00011100400343675992,0.000103950942010675,0.00011875276232122499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023673771259932728,0.000221657547622025,0.000253798694268225,0.00012573370916251777,0.00011765894850162501,0.00013502936852145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Passive,clearance,71,88,within_path_first,0.0,0.0,0.0,0.009196371923178221,0.008608301217864175,0.009873602451525226,0.0,0.0,0.0,6.0524689821939125e-05,5.6671832456098114e-05,6.486034887980673e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012573370916251777,0.00011765894850162501,0.00013502936852145,6.520901934062608e-05,6.094315627527376e-05,7.011774726141436e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Passive,clearance,72,88,within_path_first,0.0,0.0,0.0,0.004831117287471024,0.0045195910569338,0.00519109766401405,0.0,0.0,0.0,3.221630467370597e-05,3.0147713530285985e-05,3.459981119888388e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.520901934062608e-05,6.094315627527376e-05,7.011774726141436e-05,3.299271466692011e-05,3.0763541346616565e-05,3.5495995233508125e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Passive,clearance,73,88,within_path_first,0.0,0.0,0.0,0.0024755617045340624,0.0023102516491155,0.002662660008784325,0.0,0.0,0.0,1.6724479097666346e-05,1.5629138019845894e-05,1.798341418418091e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.299271466692011e-05,3.0763541346616565e-05,3.5495995233508125e-05,1.626823556925376e-05,1.5142119755073339e-05,1.751231813357222e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Passive,clearance,74,88,within_path_first,0.0,0.0,0.0,0.0012360997108080988,0.0011514643073419,0.00133028769006715,0.0,0.0,0.0,8.459067741336732e-06,7.88650258077894e-06,9.101106831241227e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.626823556925376e-05,1.5142119755073339e-05,1.751231813357222e-05,7.809167827917031e-06,7.2589826329066835e-06,8.410398937213118e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Passive,clearance,75,88,within_path_first,0.0,0.0,0.0,0.0006007829235358943,0.000558752618298225,0.000646891838582425,0.0,0.0,0.0,4.164060523946171e-06,3.874981351417788e-06,4.4826265667094105e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.809167827917031e-06,7.2589826329066835e-06,8.410398937213118e-06,3.6451073039708602e-06,3.3840995693396724e-06,3.931246925089152e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Passive,clearance,76,88,within_path_first,0.0,0.0,0.0,0.0002839005253515409,0.000263706489468775,0.00030584550236355,0.0,0.0,0.0,1.992678595250788e-06,1.8519183973077772e-06,2.1462104261514463e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6451073039708602e-06,3.3840995693396724e-06,3.931246925089152e-06,1.6524287087200712e-06,1.532181172031896e-06,1.7864990687422018e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Passive,clearance,77,88,within_path_first,0.0,0.0,0.0,0.00013027641556682387,0.000120855366992,0.000140786708003025,0.0,0.0,0.0,9.258709647412429e-07,8.593520334051047e-07,9.991935736588061e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6524287087200712e-06,1.532181172031896e-06,1.7864990687422018e-06,7.265577439788286e-07,6.728291386267913e-07,7.856475484473879e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Passive,decision,0,88,within_path_first,0.0,0.0,0.0,0.0,0.0,0.0,1.7135212060041585e-08,8.696443592373208e-09,2.24366687504675e-08,0.0,0.0,0.0,0.0,0.0,0.0,7.5895845539912585,4.125267139797126,9.98666860551456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.400637839223847,11.056174968078011,26.84679506935276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Passive,decision,1,88,within_path_first,0.0,0.0,0.0,7.12224792472359,3.834709385863376,9.371882056832426,9.601130152532208e-08,8.183841859586322e-08,1.1030658490356536e-07,0.0,0.0,0.0,0.0,0.0,0.0,31.07999872429126,28.363637611181833,33.48809346094987,0.0,0.0,0.0,0.0,0.0,0.0,7.12224792472359,3.834709385863376,9.371882056832426,103.9949078145924,90.12347417445145,118.79251707267242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Passive,decision,2,88,within_path_first,0.0,0.0,0.0,43.013553421638285,35.614031582102754,51.26204155764862,1.4476981358869494e-07,1.2178536024948218e-07,1.6912394447670065e-07,0.0006584918569455519,0.0003545404387817,0.000866483178331325,0.0,0.0,0.0,31.00907288429531,27.27468411268099,33.89296159662217,0.0,0.0,0.0,0.0,0.0,0.0,35.89130549691469,31.233791676249723,40.709983275564255,185.70474611800947,168.3123486273466,204.50307097883922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Passive,decision,3,88,within_path_first,8.780566189225635,4.769879860666484,11.556572292519698,102.48415604951437,90.04963259161461,115.41689074750082,1.7629181252611554e-07,1.4868857059186442e-07,2.1286613792618025e-07,0.005293584994790782,0.0040009087874971,0.006371434505737451,0.0,0.0,0.0,30.375553131634263,26.957555916125962,33.71061759403262,0.0,0.0,0.0,0.0,0.0,0.0,59.47191961158996,54.15356907851267,65.17824799559757,264.63252347356087,241.86047391406635,285.71876562303754,0.0,0.0,0.0,8.780566189225635,4.769879860666484,11.556572292519698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Passive,decision,4,88,within_path_first,46.68385944266567,39.45276526518734,54.686354094635234,184.84157852292338,164.56493038256457,204.34495161361338,3.0635758140885726e-07,2.5758029711871656e-07,3.4718040586722584e-07,0.018742369159726636,0.015606963651541999,0.021936412599334,0.011930626746865446,0.0,3.552713678800501e-15,32.45074410541485,29.53348204115819,35.183439231339214,0.0,0.0,0.0,0.0,0.0,0.0,82.37064336730133,74.96940877747151,88.86492176562278,347.79125303791665,321.9282862048096,372.6464438641613,6.3309255797350765,2.4306430320711243,9.925428015729139,31.57236767370495,31.478412474205307,32.2957,8.780566189225635,4.769879860666484,11.556572292519698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Passive,decision,5,88,within_path_first,95.10095242563048,84.52354071413576,105.1489253728873,297.19482006497316,267.5465227937844,323.06635541745493,4.641123432234348e-07,3.880762005596187e-07,5.180475916611455e-07,0.04528760470441533,0.039341370942352724,0.051531657445620146,3.011997339307624,2.1480003581939884,3.6725054457628823,30.733142654023982,27.857542311281485,33.53933769916224,0.0,0.0,0.0,8.780566189225635,4.769879860666484,11.556572292519698,112.41321211557683,103.4719927887051,120.81633919255998,418.02650498893456,394.52835524252174,438.33947431658794,19.374618506935533,13.24615329798949,26.77491227803149,35.37340005576436,33.96938141824898,36.36402788551393,31.57236767370495,31.478412474205307,32.2957,8.780566189225635,4.769879860666484,11.556572292519698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Passive,decision,6,88,within_path_first,142.7938407555281,131.84980912364222,152.44093866341865,441.98185576263825,404.2855221269177,477.97372295438976,6.486467667345618e-07,5.358407895822414e-07,7.367223541307388e-07,0.08978127870777043,0.07909738579783665,0.10005888268437597,9.144974792625595,6.053585274927822,8.613806128313783,31.41882057858827,27.514146872969853,35.42660886759926,0.0,0.0,0.0,31.57236767370495,31.478412474205307,32.2957,144.96575306434931,135.38308534936178,153.23688250050617,466.4347496662738,441.74395527900447,486.9070724614618,30.83562314990237,21.95706773591721,39.958555732459494,45.012449876156424,43.87508829880467,46.04530780828699,35.37340005576436,33.96938141824898,36.36402788551393,31.57236767370495,31.478412474205307,32.2957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Passive,decision,7,88,within_path_first,163.62141068077332,150.2563084581915,175.99677577259976,619.9197866821643,571.6126467610684,662.040090909174,7.152860513382005e-07,5.631124027854139e-07,8.168091074287228e-07,0.15791582379357402,0.14108085007458693,0.17358619476093906,14.983481180570612,9.919334541949963,18.687593823594256,27.349940382322742,24.310494015053486,30.751174735085016,0.0,0.0,0.0,35.373400055764364,33.96938141824898,36.36402788551393,178.35836377965398,168.21788843725489,187.53027921929862,500.03350204311823,474.1870598030659,524.5782876911284,38.31064526735043,25.87246008891954,50.98329382359426,44.92491548150211,43.38228853888823,46.11988932896534,45.012449876156424,43.87508829880467,46.04530780828699,35.373400055764364,33.96938141824898,36.36402788551393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Passive,decision,8,88,within_path_first,175.20247528047818,160.4246436217491,186.67129567874716,825.4092457772767,767.0069360025467,870.7299837814036,1.0712435123559759e-06,8.48071294780584e-07,1.1947092069880177e-06,0.2556090957263961,0.23056106918584807,0.2782524846047356,18.898850000705522,13.892696774659546,17.781063456999647,33.71530460933769,30.53172686854304,37.32630764130866,0.0,0.0,0.0,45.01244987615643,43.87508829880467,46.045307808287006,206.3421973592941,194.55947302432446,215.73862222050275,538.9039016590933,509.608358161174,562.1632368921759,40.697564776103675,29.278656972471403,49.522268055504256,44.567545146715965,43.19590948605711,45.97941941532619,44.92491548150211,43.38228853888823,46.11988932896534,45.01244987615642,43.87508829880467,46.045307808287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Passive,decision,9,88,within_path_first,176.646764177412,160.95570401730635,190.60090026702636,1062.7667845519109,995.0831062235518,1119.6617430779233,1.5543147024653788e-06,1.2428481567407426e-06,1.7768155383051804e-06,0.38823084036394045,0.35371861534811555,0.41960562075403474,21.244573974254873,16.86126635986317,20.64873254902183,37.47444859893037,33.865393191518066,42.23698788406223,0.0,0.0,0.0,44.92491548150212,43.38228853888823,46.11988932896534,238.9180649694409,226.93678969150446,247.8401177548979,583.5044193969213,552.8750137162755,605.019003926652,41.767674899484355,29.100744929458045,52.86805442069411,45.38662864970954,44.36349441450334,46.79669416615589,44.567545146715965,43.19590948605711,45.97941941532619,44.92491548150212,43.38228853888823,46.11988932896535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Passive,decision,10,88,within_path_first,174.66684369705578,160.98959399236617,187.90819869076304,1330.7117914191942,1251.75806712548,1393.759270800022,1.8543601590831157e-06,1.4130086779929072e-06,2.134877592831888e-06,0.5608992585377027,0.5141377510775715,0.60437890322679,22.675592835419874,19.41015972517763,22.6352977503403,38.06709900940236,34.319039904789506,42.20220794100867,0.0,0.0,0.0,44.56754514671597,43.19590948605711,45.979419415326205,270.5895756352465,257.0665742452204,280.31181944966255,627.1163781765907,591.4260438506853,650.5002896863227,39.76947595506765,28.178525509503906,50.696093812564676,44.943193945562626,43.90748062076818,46.705681830549345,45.38662864970954,44.36349441450334,46.79669416615589,44.56754514671597,43.19590948605711,45.979419415326205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Passive,decision,11,88,within_path_first,179.55910735427432,165.30767176722696,191.1920028675369,1624.8298457262915,1525.592564553892,1698.3513838952072,2.3295493982264205e-06,1.845888501240232e-06,2.5485305431153457e-06,0.7788396082591422,0.7179372599487913,0.8282475754094479,24.90824021490379,21.665900280784253,24.98358786116766,40.749814314688905,36.53406500650246,44.67581783905683,0.0,0.0,0.0,45.38662864970955,44.36349441450335,46.796694166155895,298.33742268025327,284.07456467307605,310.30748873092267,672.8969960946563,635.737405951013,692.9371392497466,43.43394020631593,30.96292122725477,52.10844719838768,45.795344552686196,44.15300501287565,47.559167824089855,44.943193945562626,43.90748062076818,46.705681830549345,45.38662864970955,44.36349441450335,46.796694166155895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Passive,decision,12,88,within_path_first,187.21112946510522,171.51919591854528,198.94108891713273,1943.4983346480649,1829.2563955453415,2031.3083032990326,2.8647571013272404e-06,2.301414009802023e-06,3.1781802543251714e-06,1.046532269285844,0.9715585188691679,1.1081394539796463,29.07841602574982,24.514756148717233,29.145477422521427,42.474793819483054,37.77141672464586,46.60453066629553,0.0,0.0,0.0,44.94319394556264,43.90748062076818,46.70568183054935,325.08183755700685,311.1434011201644,336.73956532664226,718.1114806782728,684.3045318583696,741.448848277395,52.36425584537189,40.68657376568301,61.294105394836706,44.10833512148449,42.784662285480415,45.61765391331737,45.795344552686196,44.15300501287565,47.559167824089855,44.94319394556264,43.90748062076818,46.70568183054935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Passive,decision,13,88,within_path_first,200.70979212469945,187.55281664946426,212.24159480390563,2284.4111130848023,2151.8490622984914,2383.812154024622,3.609189642479124e-06,2.6832909642260308e-06,4.07258800384173e-06,1.3676333051586091,1.2765365472235046,1.4431726514531469,36.46374127812452,28.233578174380632,40.83341486216321,45.44328643440949,41.073236981635986,50.03954627119133,0.0,0.0,0.0,45.795344552686196,44.15300501287565,47.55916782408984,350.27885376010767,335.3860448404661,361.1424249103248,764.0794010902308,722.2387266212235,788.8285259602162,63.90650607604111,51.60004560791052,73.12911486216322,46.89960637448764,45.49045094438188,48.48913796233887,44.10833512148449,42.784662285480415,45.61765391331737,45.795344552686196,44.15300501287565,47.55916782408984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
