base_policy,restriction,path_id,path_content_sha256,training_seed,scope,period_offset,queue_loss_berth,queue_loss_yard,queue_loss_gate,queue_loss_landbridge,queue_loss,waiting_loss,sue_exit_loss,attrition_exit_loss,exit_loss,overload_loss,route_resource_loss,action_loss,terminal_loss,period_operational_loss,period_loss_identity_residual,waiting_mass_before,waiting_mass_after,sue_exit_mass,attrition_exit_mass,delivered_landbridge,outstanding_mass_after
Reactive,full_action,test_017_ebd333a3cdba,ebd333a3cdbaf4583dc4bbdc159fa86380b9858d554b85820a961aee779a82c0,,clearance,50,0.0,0.0,0.0,0.0,0.0,100.210287016285,0.0,9.76700483960224,9.76700483960224,0.0,0.0,0.0,0.0,109.97729185588723,0.0,1.9216506102830968,1.4565551417306093,0.0,0.4650954685524876,0.0,1.4565551417306093
Reactive,full_action,test_017_ebd333a3cdba,ebd333a3cdbaf4583dc4bbdc159fa86380b9858d554b85820a961aee779a82c0,,clearance,51,0.0,0.0,0.0,0.0,0.0,77.3823698998302,0.0,7.688941988742593,7.688941988742593,0.0,0.0,0.0,0.0,85.0713118885728,0.0,1.4565551417306093,1.0904150470285812,0.0,0.36614009470202824,0.0,1.0904150470285812
Reactive,full_action,test_017_ebd333a3cdba,ebd333a3cdbaf4583dc4bbdc159fa86380b9858d554b85820a961aee779a82c0,,clearance,52,0.0,0.0,0.0,0.0,0.0,58.997570232594235,0.0,5.974111991746219,5.974111991746219,0.0,0.0,0.0,0.0,64.97168222434046,0.0,1.0904150470285812,0.8059335236120944,0.0,0.28448152341648664,0.0,0.8059335236120944
Reactive,full_action,test_017_ebd333a3cdba,ebd333a3cdbaf4583dc4bbdc159fa86380b9858d554b85820a961aee779a82c0,,clearance,53,0.0,0.0,0.0,0.0,0.0,44.393991451092205,0.0,4.5795563265551245,4.5795563265551245,0.0,0.0,0.0,0.0,48.973547777647326,0.0,0.8059335236120944,0.5878594128237553,0.0,0.21807411078833927,0.0,0.5878594128237553
Reactive,full_action,test_017_ebd333a3cdba,ebd333a3cdbaf4583dc4bbdc159fa86380b9858d554b85820a961aee779a82c0,,clearance,54,0.0,0.0,0.0,0.0,0.0,32.95655768490496,0.0,3.4621995124004186,3.4621995124004195,0.0,0.0,0.0,0.0,36.418757197305375,0.0,0.5878594128237553,0.4229927693761162,0.0,0.164866643447639,0.0,0.4229927693761162
Reactive,full_action,test_017_ebd333a3cdba,ebd333a3cdbaf4583dc4bbdc159fa86380b9858d554b85820a961aee779a82c0,,clearance,55,0.0,0.0,0.0,0.0,0.0,24.12739134583907,0.0,2.580406724242725,2.580406724242725,0.0,0.0,0.0,0.0,26.707798070081793,0.0,0.4229927693761162,0.30011625869789127,0.0,0.122876510678225,0.0,0.30011625869789127
Reactive,full_action,test_017_ebd333a3cdba,ebd333a3cdbaf4583dc4bbdc159fa86380b9858d554b85820a961aee779a82c0,,clearance,56,0.0,0.0,0.0,0.0,0.0,17.411908424422542,0.0,1.895192814377156,1.895192814377156,0.0,0.0,0.0,0.0,19.3071012387997,0.0,0.30011625869789127,0.2098689818227886,0.0,0.09024727687510266,0.0,0.2098689818227886
Reactive,full_action,test_017_ebd333a3cdba,ebd333a3cdbaf4583dc4bbdc159fa86380b9858d554b85820a961aee779a82c0,,clearance,57,0.0,0.0,0.0,0.0,0.0,12.38110392911285,0.0,1.3710781598395554,1.3710781598395554,0.0,0.0,0.0,0.0,13.752182088952406,0.0,0.2098689818227886,0.14457954563995262,0.0,0.06528943618283597,0.0,0.14457954563995262
Reactive,full_action,test_017_ebd333a3cdba,ebd333a3cdbaf4583dc4bbdc159fa86380b9858d554b85820a961aee779a82c0,,clearance,58,0.0,0.0,0.0,0.0,0.0,8.670643328452766,0.0,0.9766101391642117,0.9766101391642117,0.0,0.0,0.0,0.0,9.647253467616977,0.0,0.14457954563995262,0.0980743009178473,0.0,0.04650524472210532,0.0,0.0980743009178473
Reactive,full_action,test_017_ebd333a3cdba,ebd333a3cdbaf4583dc4bbdc159fa86380b9858d554b85820a961aee779a82c0,,clearance,59,0.0,0.0,0.0,0.0,0.0,5.97745310396073,0.0,0.6845872786210108,0.6845872786210108,0.0,0.0,0.0,0.0,6.662040382581742,0.0,0.0980743009178473,0.06547490669779918,0.0,0.03259939422004813,0.0,0.06547490669779918
Reactive,full_action,test_017_ebd333a3cdba,ebd333a3cdbaf4583dc4bbdc159fa86380b9858d554b85820a961aee779a82c0,,clearance,60,0.0,0.0,0.0,0.0,0.0,4.054518915734059,0.0,0.4720354442470218,0.4720354442470218,0.0,0.0,0.0,0.0,4.5265543599810805,0.0,0.06547490669779918,0.042997028400321935,0.0,0.02247787829747723,0.0,0.042997028400321935
Reactive,full_action,test_017_ebd333a3cdba,ebd333a3cdbaf4583dc4bbdc159fa86380b9858d554b85820a961aee779a82c0,,clearance,61,0.0,0.0,0.0,0.0,0.0,2.704562649695807,0.0,0.3199918119735225,0.31999181197352244,0.0,0.0,0.0,0.0,3.0245544616693296,0.0,0.042997028400321935,0.02775932306824944,0.0,0.0152377053320725,0.0,0.02775932306824944
Reactive,full_action,test_017_ebd333a3cdba,ebd333a3cdbaf4583dc4bbdc159fa86380b9858d554b85820a961aee779a82c0,,clearance,62,0.0,0.0,0.0,0.0,0.0,1.7731922512096792,0.0,0.2131532311002575,0.21315323110025755,0.0,0.0,0.0,0.0,1.9863454823099367,0.0,0.02775932306824944,0.017609169206332414,0.0,0.010150153861917024,0.0,0.017609169206332414
Reactive,full_action,test_017_ebd333a3cdba,ebd333a3cdbaf4583dc4bbdc159fa86380b9858d554b85820a961aee779a82c0,,clearance,63,0.0,0.0,0.0,0.0,0.0,1.1420147455712926,0.0,0.13944195742918308,0.13944195742918308,0.0,0.0,0.0,0.0,1.2814567030004755,0.0,0.017609169206332414,0.010969075995418935,0.0,0.00664009321091348,0.0,0.010969075995418935
Reactive,full_action,test_017_ebd333a3cdba,ebd333a3cdbaf4583dc4bbdc159fa86380b9858d554b85820a961aee779a82c0,,clearance,64,0.0,0.0,0.0,0.0,0.0,0.722087007590965,0.0,0.08953479168597461,0.08953479168597461,0.0,0.0,0.0,0.0,0.8116217992769397,0.0,0.010969075995418935,0.006705514486563003,0.0,0.004263561508855934,0.0,0.006705514486563003
Reactive,full_action,test_017_ebd333a3cdba,ebd333a3cdbaf4583dc4bbdc159fa86380b9858d554b85820a961aee779a82c0,,clearance,65,0.0,0.0,0.0,0.0,0.0,0.44796290047524157,0.0,0.0563927258039794,0.056392725803979395,0.0,0.0,0.0,0.0,0.5043556262792209,0.0,0.006705514486563003,0.004020146591135411,0.0,0.0026853678954275907,0.0,0.004020146591135411
Reactive,full_action,test_017_ebd333a3cdba,ebd333a3cdbaf4583dc4bbdc159fa86380b9858d554b85820a961aee779a82c0,,clearance,66,0.0,0.0,0.0,0.0,0.0,0.27248904239113986,0.0,0.0348185125588554,0.034818512558855395,0.0,0.0,0.0,0.0,0.30730755494999523,5.551115123125783e-17,0.004020146591135411,0.002362122183570868,0.0,0.001658024407564543,0.0,0.002362122183570868
