restriction,reference,outcome,path_id,paired_difference,inference_unit
no_readiness,full_action,route_resource_loss,test_017_ebd333a3cdba,27.179896571858762,physical_path
no_readiness,full_action,route_resource_loss,test_018_9466cee538c9,31.076187481783336,physical_path
no_readiness,full_action,route_resource_loss,test_019_9d2b7462a57a,29.306313373460853,physical_path
no_readiness,full_action,route_resource_loss,test_020_701c8d28bc45,31.21446545960498,physical_path
no_readiness,full_action,route_resource_loss,test_021_69299bc5d0bf,32.64063770267694,physical_path
no_readiness,full_action,route_resource_loss,test_022_1b3e72c80b5f,29.62497626842378,physical_path
no_readiness,full_action,route_resource_loss,test_023_90a8af416c5a,30.97404595283433,physical_path
no_readiness,full_action,route_resource_loss,test_024_e90f261f99e2,26.523632604571276,physical_path
no_readiness,full_action,route_resource_loss,test_025_0c3eeaae0824,33.851072646970806,physical_path
no_readiness,full_action,route_resource_loss,test_026_770d47ae1768,37.55913196004167,physical_path
no_readiness,full_action,route_resource_loss,test_027_df5d670513fa,33.24734973979571,physical_path
no_readiness,full_action,route_resource_loss,test_028_e9fb02365dd3,33.539825009968126,physical_path
no_readiness,full_action,route_resource_loss,test_029_b44f60718c5a,29.873011267100992,physical_path
no_readiness,full_action,route_resource_loss,test_030_038f4c53d11f,31.954957305388007,physical_path
no_readiness,full_action,route_resource_loss,test_031_0a6ff70351b5,27.527601127373146,physical_path
no_readiness,full_action,route_resource_loss,test_032_efdf826e6bc3,31.944352374220443,physical_path
no_readiness,full_action,route_resource_loss,test_033_de0c441dba67,33.636250969495904,physical_path
no_readiness,full_action,route_resource_loss,test_034_a00d80b83640,30.81116404580939,physical_path
no_readiness,full_action,route_resource_loss,test_035_51fd398978b7,26.843912609615018,physical_path
no_readiness,full_action,route_resource_loss,test_036_7eb6ac1ca077,32.05529926001668,physical_path
no_readiness,full_action,route_resource_loss,test_037_f096257ecaa4,32.72158603435537,physical_path
no_readiness,full_action,route_resource_loss,test_038_b05abc6e01b3,28.98369216034098,physical_path
no_readiness,full_action,route_resource_loss,test_039_9c0d1ebe6c19,26.720927273658617,physical_path
no_readiness,full_action,route_resource_loss,test_040_11a8950c659e,30.94577823057284,physical_path
no_readiness,full_action,route_resource_loss,test_041_e58f21dcc209,34.653077292465696,physical_path
no_readiness,full_action,route_resource_loss,test_042_a77d2ece213a,34.51044579283848,physical_path
no_readiness,full_action,route_resource_loss,test_043_f1174106175c,34.050322959161576,physical_path
no_readiness,full_action,route_resource_loss,test_044_ed401c94714a,34.31102431756608,physical_path
no_readiness,full_action,route_resource_loss,test_045_af7d3f616c1d,30.777342822871788,physical_path
no_readiness,full_action,route_resource_loss,test_046_e35b743e6617,34.15840919430116,physical_path
no_readiness,full_action,route_resource_loss,test_047_20c1f89391c1,36.83964002723792,physical_path
no_readiness,full_action,route_resource_loss,test_048_eeaf6a6a0a15,28.365842214011536,physical_path
no_readiness,full_action,route_resource_loss,test_049_343da3774e7e,35.82751364644719,physical_path
no_readiness,full_action,route_resource_loss,test_050_1c7612d8bc63,28.503386360874856,physical_path
no_readiness,full_action,route_resource_loss,test_051_5747c87e6d9a,25.86954562361052,physical_path
no_readiness,full_action,route_resource_loss,test_052_9760565f31de,35.27558463987748,physical_path
no_readiness,full_action,route_resource_loss,test_053_4473e6f72168,23.95889364558616,physical_path
no_readiness,full_action,route_resource_loss,test_054_c66f0b1dacc4,34.09837032892074,physical_path
no_readiness,full_action,route_resource_loss,test_055_f90330578051,26.661919406438756,physical_path
no_readiness,full_action,route_resource_loss,test_056_b2c64046cef9,31.9960489681564,physical_path
no_readiness,full_action,route_resource_loss,test_057_bf11b8e004e2,33.9272961264212,physical_path
no_readiness,full_action,route_resource_loss,test_058_fbcfbffca03e,31.285733846644916,physical_path
no_readiness,full_action,route_resource_loss,test_059_d22925a9593f,40.056073811204215,physical_path
no_readiness,full_action,route_resource_loss,test_060_b3feb9e274c2,29.16050268803383,physical_path
no_readiness,full_action,route_resource_loss,test_061_627abde70c26,31.302620514064984,physical_path
no_readiness,full_action,route_resource_loss,test_062_0c9ea14e9507,31.507132444666468,physical_path
no_readiness,full_action,route_resource_loss,test_063_44f0f2a191ef,26.933234985041963,physical_path
no_readiness,full_action,route_resource_loss,test_064_27d69866b791,30.2734829284816,physical_path
no_readiness,full_action,route_resource_loss,test_065_930038cc16e9,27.47259280458752,physical_path
no_readiness,full_action,route_resource_loss,test_066_28fb87ba4913,23.400102577336156,physical_path
no_readiness,full_action,route_resource_loss,test_067_4d46fa716471,30.323525802797803,physical_path
no_readiness,full_action,route_resource_loss,test_068_93da1d4ae1ba,27.96070607245747,physical_path
no_readiness,full_action,route_resource_loss,test_069_5b01ea54b2fa,24.380457274564378,physical_path
no_readiness,full_action,route_resource_loss,test_070_0cd9bcac96c3,25.9565273357598,physical_path
no_readiness,full_action,route_resource_loss,test_071_34f77888383f,40.10303958202303,physical_path
no_readiness,full_action,route_resource_loss,test_072_8e59fac0e6c8,25.65748724192349,physical_path
no_readiness,full_action,route_resource_loss,test_073_69349232969b,29.058368803393478,physical_path
no_readiness,full_action,route_resource_loss,test_074_212affc962e2,30.66294400000743,physical_path
no_readiness,full_action,route_resource_loss,test_075_8de4e41c7ad9,31.33616812677883,physical_path
no_readiness,full_action,route_resource_loss,test_076_48339f21c8ec,22.99717137392554,physical_path
no_readiness,full_action,route_resource_loss,test_077_b1f2e84dc844,26.746523094468785,physical_path
no_readiness,full_action,route_resource_loss,test_078_367d379a9297,27.379298311590446,physical_path
no_readiness,full_action,route_resource_loss,test_079_bce06ca59758,32.708848342636884,physical_path
no_readiness,full_action,route_resource_loss,test_080_e669407a98d7,38.484394534524654,physical_path
no_readiness,full_action,route_resource_loss,test_081_fbbd80304765,32.1532075591781,physical_path
no_readiness,full_action,route_resource_loss,test_082_2cf496ac3a99,35.103214082217164,physical_path
no_readiness,full_action,route_resource_loss,test_083_4cbdde5f376f,30.46314041169194,physical_path
no_readiness,full_action,route_resource_loss,test_084_513eb18f351c,31.653256731002557,physical_path
no_readiness,full_action,route_resource_loss,test_085_650c50514b66,31.763548097960893,physical_path
no_readiness,full_action,route_resource_loss,test_086_754dc8e1ab0e,33.220823913819004,physical_path
no_readiness,full_action,route_resource_loss,test_087_cbc79ee243dd,32.34271817776471,physical_path
no_direct_capacity,full_action,route_resource_loss,test_000_4ae657b9eeec,116.49014739938366,physical_path
no_direct_capacity,full_action,route_resource_loss,test_001_dde9993de777,98.33464363523808,physical_path
no_direct_capacity,full_action,route_resource_loss,test_002_f01217ab0e79,107.80926614221994,physical_path
no_direct_capacity,full_action,route_resource_loss,test_003_eb3106001035,102.9826754295168,physical_path
no_direct_capacity,full_action,route_resource_loss,test_004_55a330aff5c4,102.68371367396094,physical_path
no_direct_capacity,full_action,route_resource_loss,test_005_981c73a17708,91.00357573698102,physical_path
no_direct_capacity,full_action,route_resource_loss,test_006_daba4b1e9814,109.74224631589232,physical_path
no_direct_capacity,full_action,route_resource_loss,test_007_925513ee8ec6,135.9685080594927,physical_path
no_direct_capacity,full_action,route_resource_loss,test_008_fabe46a0ea00,78.8240912405306,physical_path
no_direct_capacity,full_action,route_resource_loss,test_009_c8ef87e47101,87.38619302539792,physical_path
no_direct_capacity,full_action,route_resource_loss,test_010_613ab99db82c,72.64189986704218,physical_path
no_direct_capacity,full_action,route_resource_loss,test_011_8a2e74b38d5d,101.7756822849019,physical_path
no_direct_capacity,full_action,route_resource_loss,test_012_b6bdc05b20a7,104.28812838252338,physical_path
no_direct_capacity,full_action,route_resource_loss,test_013_040653995d85,92.8582093735829,physical_path
no_direct_capacity,full_action,route_resource_loss,test_014_f00647451070,80.84943872999884,physical_path
no_direct_capacity,full_action,route_resource_loss,test_015_643a837775f9,123.61332059769552,physical_path
no_direct_capacity,full_action,route_resource_loss,test_016_45a90ccef8bd,108.06153792366649,physical_path
no_direct_capacity,full_action,route_resource_loss,test_017_ebd333a3cdba,101.4721430196796,physical_path
no_direct_capacity,full_action,route_resource_loss,test_018_9466cee538c9,104.76737384736907,physical_path
no_direct_capacity,full_action,route_resource_loss,test_019_9d2b7462a57a,118.08283401812628,physical_path
no_direct_capacity,full_action,route_resource_loss,test_020_701c8d28bc45,105.8701703925417,physical_path
no_direct_capacity,full_action,route_resource_loss,test_021_69299bc5d0bf,112.86598861664925,physical_path
no_direct_capacity,full_action,route_resource_loss,test_022_1b3e72c80b5f,106.2907600868291,physical_path
no_direct_capacity,full_action,route_resource_loss,test_023_90a8af416c5a,113.48970687455812,physical_path
no_direct_capacity,full_action,route_resource_loss,test_024_e90f261f99e2,95.42288931494659,physical_path
no_direct_capacity,full_action,route_resource_loss,test_025_0c3eeaae0824,93.50147564288818,physical_path
no_direct_capacity,full_action,route_resource_loss,test_026_770d47ae1768,107.86141743252506,physical_path
no_direct_capacity,full_action,route_resource_loss,test_027_df5d670513fa,110.37843416889041,physical_path
no_direct_capacity,full_action,route_resource_loss,test_028_e9fb02365dd3,97.98585607591576,physical_path
no_direct_capacity,full_action,route_resource_loss,test_029_b44f60718c5a,79.52456774109578,physical_path
no_direct_capacity,full_action,route_resource_loss,test_030_038f4c53d11f,109.08045784703154,physical_path
no_direct_capacity,full_action,route_resource_loss,test_031_0a6ff70351b5,84.78543843132411,physical_path
no_direct_capacity,full_action,route_resource_loss,test_032_efdf826e6bc3,113.86461968340154,physical_path
no_direct_capacity,full_action,route_resource_loss,test_033_de0c441dba67,108.47604670636542,physical_path
no_direct_capacity,full_action,route_resource_loss,test_034_a00d80b83640,99.7315257361231,physical_path
no_direct_capacity,full_action,route_resource_loss,test_035_51fd398978b7,87.03403667493785,physical_path
no_direct_capacity,full_action,route_resource_loss,test_036_7eb6ac1ca077,110.96215427546849,physical_path
no_direct_capacity,full_action,route_resource_loss,test_037_f096257ecaa4,132.30579812403357,physical_path
no_direct_capacity,full_action,route_resource_loss,test_038_b05abc6e01b3,109.00931422441818,physical_path
no_direct_capacity,full_action,route_resource_loss,test_039_9c0d1ebe6c19,101.67911689901553,physical_path
no_direct_capacity,full_action,route_resource_loss,test_040_11a8950c659e,89.46546543042518,physical_path
no_direct_capacity,full_action,route_resource_loss,test_041_e58f21dcc209,105.57357339847977,physical_path
no_direct_capacity,full_action,route_resource_loss,test_042_a77d2ece213a,92.6241981946564,physical_path
no_direct_capacity,full_action,route_resource_loss,test_043_f1174106175c,135.06461797946827,physical_path
no_direct_capacity,full_action,route_resource_loss,test_044_ed401c94714a,96.45174445474072,physical_path
no_direct_capacity,full_action,route_resource_loss,test_045_af7d3f616c1d,109.88897450060745,physical_path
no_direct_capacity,full_action,route_resource_loss,test_046_e35b743e6617,102.84342022271244,physical_path
no_direct_capacity,full_action,route_resource_loss,test_047_20c1f89391c1,113.97534264796468,physical_path
no_direct_capacity,full_action,route_resource_loss,test_048_eeaf6a6a0a15,93.48694649956474,physical_path
no_direct_capacity,full_action,route_resource_loss,test_049_343da3774e7e,105.81268814047257,physical_path
no_direct_capacity,full_action,route_resource_loss,test_050_1c7612d8bc63,95.1251379621956,physical_path
no_direct_capacity,full_action,route_resource_loss,test_051_5747c87e6d9a,74.9410631469043,physical_path
no_direct_capacity,full_action,route_resource_loss,test_052_9760565f31de,115.98416657462121,physical_path
no_direct_capacity,full_action,route_resource_loss,test_053_4473e6f72168,97.7398743817264,physical_path
no_direct_capacity,full_action,route_resource_loss,test_054_c66f0b1dacc4,102.75615061990561,physical_path
no_direct_capacity,full_action,route_resource_loss,test_055_f90330578051,106.7959465016504,physical_path
no_direct_capacity,full_action,route_resource_loss,test_056_b2c64046cef9,103.62948195555327,physical_path
no_direct_capacity,full_action,route_resource_loss,test_057_bf11b8e004e2,87.67332531545662,physical_path
no_direct_capacity,full_action,route_resource_loss,test_058_fbcfbffca03e,114.02661840380233,physical_path
no_direct_capacity,full_action,route_resource_loss,test_059_d22925a9593f,93.55664046618404,physical_path
no_direct_capacity,full_action,route_resource_loss,test_060_b3feb9e274c2,104.18416341630882,physical_path
no_direct_capacity,full_action,route_resource_loss,test_061_627abde70c26,93.4062144010486,physical_path
no_direct_capacity,full_action,route_resource_loss,test_062_0c9ea14e9507,93.67803222923862,physical_path
no_direct_capacity,full_action,route_resource_loss,test_063_44f0f2a191ef,70.91180125170604,physical_path
no_direct_capacity,full_action,route_resource_loss,test_064_27d69866b791,66.9797122803227,physical_path
no_direct_capacity,full_action,route_resource_loss,test_065_930038cc16e9,85.49027848089145,physical_path
no_direct_capacity,full_action,route_resource_loss,test_066_28fb87ba4913,97.74223900003699,physical_path
no_direct_capacity,full_action,route_resource_loss,test_067_4d46fa716471,87.39633654480417,physical_path
no_direct_capacity,full_action,route_resource_loss,test_068_93da1d4ae1ba,105.64598538214909,physical_path
no_direct_capacity,full_action,route_resource_loss,test_069_5b01ea54b2fa,83.5011313131547,physical_path
no_direct_capacity,full_action,route_resource_loss,test_070_0cd9bcac96c3,102.5774290235513,physical_path
no_direct_capacity,full_action,route_resource_loss,test_071_34f77888383f,97.91483512476657,physical_path
no_direct_capacity,full_action,route_resource_loss,test_072_8e59fac0e6c8,90.22603361621714,physical_path
no_direct_capacity,full_action,route_resource_loss,test_073_69349232969b,103.21210468232198,physical_path
no_direct_capacity,full_action,route_resource_loss,test_074_212affc962e2,102.72432462478946,physical_path
no_direct_capacity,full_action,route_resource_loss,test_075_8de4e41c7ad9,101.59216779600843,physical_path
no_direct_capacity,full_action,route_resource_loss,test_076_48339f21c8ec,92.98721269967518,physical_path
no_direct_capacity,full_action,route_resource_loss,test_077_b1f2e84dc844,105.96892823862413,physical_path
no_direct_capacity,full_action,route_resource_loss,test_078_367d379a9297,120.6688940390336,physical_path
no_direct_capacity,full_action,route_resource_loss,test_079_bce06ca59758,73.2498329160021,physical_path
no_direct_capacity,full_action,route_resource_loss,test_080_e669407a98d7,102.001531273703,physical_path
no_direct_capacity,full_action,route_resource_loss,test_081_fbbd80304765,80.60398989403097,physical_path
no_direct_capacity,full_action,route_resource_loss,test_082_2cf496ac3a99,117.64763613548917,physical_path
no_direct_capacity,full_action,route_resource_loss,test_083_4cbdde5f376f,97.10946442531349,physical_path
no_direct_capacity,full_action,route_resource_loss,test_084_513eb18f351c,95.12244615677514,physical_path
no_direct_capacity,full_action,route_resource_loss,test_085_650c50514b66,127.22530540652224,physical_path
no_direct_capacity,full_action,route_resource_loss,test_086_754dc8e1ab0e,125.92150734585766,physical_path
no_direct_capacity,full_action,route_resource_loss,test_087_cbc79ee243dd,93.9896132109152,physical_path
no_release_pacing_authority,full_action,route_resource_loss,test_000_4ae657b9eeec,12.457853960967668,physical_path
no_release_pacing_authority,full_action,route_resource_loss,test_001_dde9993de777,11.777149048851697,physical_path
no_release_pacing_authority,full_action,route_resource_loss,test_002_f01217ab0e79,11.32409236038643,physical_path
no_release_pacing_authority,full_action,route_resource_loss,test_003_eb3106001035,19.79090745945723,physical_path
no_release_pacing_authority,full_action,route_resource_loss,test_004_55a330aff5c4,16.85992340831217,physical_path
no_release_pacing_authority,full_action,route_resource_loss,test_005_981c73a17708,14.263538270684876,physical_path
no_release_pacing_authority,full_action,route_resource_loss,test_006_daba4b1e9814,13.509522252557417,physical_path
no_release_pacing_authority,full_action,route_resource_loss,test_007_925513ee8ec6,12.285884498981886,physical_path
no_release_pacing_authority,full_action,route_resource_loss,test_008_fabe46a0ea00,10.912127689862473,physical_path
no_release_pacing_authority,full_action,route_resource_loss,test_009_c8ef87e47101,15.542408823755068,physical_path
no_release_pacing_authority,full_action,route_resource_loss,test_010_613ab99db82c,13.78340066561509,physical_path
no_release_pacing_authority,full_action,route_resource_loss,test_011_8a2e74b38d5d,12.404963013035285,physical_path
no_release_pacing_authority,full_action,route_resource_loss,test_012_b6bdc05b20a7,17.153200171995195,physical_path
no_release_pacing_authority,full_action,route_resource_loss,test_013_040653995d85,12.222777118848171,physical_path
no_release_pacing_authority,full_action,route_resource_loss,test_014_f00647451070,9.470557726620882,physical_path
no_release_pacing_authority,full_action,route_resource_loss,test_015_643a837775f9,13.34170595147134,physical_path
no_release_pacing_authority,full_action,route_resource_loss,test_016_45a90ccef8bd,15.293084482776067,physical_path
no_release_pacing_authority,full_action,route_resource_loss,test_017_ebd333a3cdba,14.678577986052233,physical_path
no_release_pacing_authority,full_action,route_resource_loss,test_018_9466cee538c9,12.773472972927038,physical_path
no_release_pacing_authority,full_action,route_resource_loss,test_019_9d2b7462a57a,9.253068936732461,physical_path
no_release_pacing_authority,full_action,route_resource_loss,test_020_701c8d28bc45,11.712837284198258,physical_path
no_release_pacing_authority,full_action,route_resource_loss,test_021_69299bc5d0bf,12.43730715525271,physical_path
no_release_pacing_authority,full_action,route_resource_loss,test_022_1b3e72c80b5f,12.32963965865224,physical_path
no_release_pacing_authority,full_action,route_resource_loss,test_023_90a8af416c5a,12.208310139550122,physical_path
no_release_pacing_authority,full_action,route_resource_loss,test_024_e90f261f99e2,12.025062572701017,physical_path
no_release_pacing_authority,full_action,route_resource_loss,test_025_0c3eeaae0824,12.52955271927135,physical_path
no_release_pacing_authority,full_action,route_resource_loss,test_026_770d47ae1768,7.829895622010781,physical_path
no_release_pacing_authority,full_action,route_resource_loss,test_027_df5d670513fa,12.39833048575747,physical_path
no_release_pacing_authority,full_action,route_resource_loss,test_028_e9fb02365dd3,8.381585525406535,physical_path
no_release_pacing_authority,full_action,route_resource_loss,test_029_b44f60718c5a,11.861540932186927,physical_path
no_release_pacing_authority,full_action,route_resource_loss,test_030_038f4c53d11f,13.515645523892317,physical_path
no_release_pacing_authority,full_action,route_resource_loss,test_031_0a6ff70351b5,12.399518602911485,physical_path
no_release_pacing_authority,full_action,route_resource_loss,test_032_efdf826e6bc3,12.20887681794602,physical_path
no_release_pacing_authority,full_action,route_resource_loss,test_033_de0c441dba67,13.580526507543482,physical_path
no_release_pacing_authority,full_action,route_resource_loss,test_034_a00d80b83640,11.704862052124781,physical_path
no_release_pacing_authority,full_action,route_resource_loss,test_035_51fd398978b7,7.636855252374289,physical_path
no_release_pacing_authority,full_action,route_resource_loss,test_036_7eb6ac1ca077,17.70919076590326,physical_path
no_release_pacing_authority,full_action,route_resource_loss,test_037_f096257ecaa4,9.403550570502148,physical_path
no_release_pacing_authority,full_action,route_resource_loss,test_038_b05abc6e01b3,11.237064269576877,physical_path
no_release_pacing_authority,full_action,route_resource_loss,test_039_9c0d1ebe6c19,10.519127349040673,physical_path
no_release_pacing_authority,full_action,route_resource_loss,test_040_11a8950c659e,10.443961187613013,physical_path
no_release_pacing_authority,full_action,route_resource_loss,test_041_e58f21dcc209,11.285275743249258,physical_path
no_release_pacing_authority,full_action,route_resource_loss,test_042_a77d2ece213a,14.484479278533627,physical_path
no_release_pacing_authority,full_action,route_resource_loss,test_043_f1174106175c,13.409930785410097,physical_path
no_release_pacing_authority,full_action,route_resource_loss,test_044_ed401c94714a,12.970381959343058,physical_path
no_release_pacing_authority,full_action,route_resource_loss,test_045_af7d3f616c1d,14.18452553109023,physical_path
no_release_pacing_authority,full_action,route_resource_loss,test_046_e35b743e6617,12.38410820227,physical_path
no_release_pacing_authority,full_action,route_resource_loss,test_047_20c1f89391c1,13.361025618390386,physical_path
no_release_pacing_authority,full_action,route_resource_loss,test_048_eeaf6a6a0a15,12.596986560861978,physical_path
no_release_pacing_authority,full_action,route_resource_loss,test_049_343da3774e7e,15.132112363147144,physical_path
no_release_pacing_authority,full_action,route_resource_loss,test_050_1c7612d8bc63,14.168411032966105,physical_path
no_release_pacing_authority,full_action,route_resource_loss,test_051_5747c87e6d9a,15.566174725236124,physical_path
no_release_pacing_authority,full_action,route_resource_loss,test_052_9760565f31de,15.789146354424702,physical_path
no_release_pacing_authority,full_action,route_resource_loss,test_053_4473e6f72168,10.520810261214365,physical_path
no_release_pacing_authority,full_action,route_resource_loss,test_054_c66f0b1dacc4,11.717770182460981,physical_path
no_release_pacing_authority,full_action,route_resource_loss,test_055_f90330578051,11.040822567258829,physical_path
no_release_pacing_authority,full_action,route_resource_loss,test_056_b2c64046cef9,17.096551671473435,physical_path
no_release_pacing_authority,full_action,route_resource_loss,test_057_bf11b8e004e2,14.976090974560748,physical_path
no_release_pacing_authority,full_action,route_resource_loss,test_058_fbcfbffca03e,11.65390216460878,physical_path
no_release_pacing_authority,full_action,route_resource_loss,test_059_d22925a9593f,17.107497716244552,physical_path
no_release_pacing_authority,full_action,route_resource_loss,test_060_b3feb9e274c2,13.697900016490166,physical_path
no_release_pacing_authority,full_action,route_resource_loss,test_061_627abde70c26,11.531383539528633,physical_path
no_release_pacing_authority,full_action,route_resource_loss,test_062_0c9ea14e9507,9.879661132137471,physical_path
no_release_pacing_authority,full_action,route_resource_loss,test_063_44f0f2a191ef,10.077876299630589,physical_path
no_release_pacing_authority,full_action,route_resource_loss,test_064_27d69866b791,11.159363437669981,physical_path
no_release_pacing_authority,full_action,route_resource_loss,test_065_930038cc16e9,8.05160840536064,physical_path
no_release_pacing_authority,full_action,route_resource_loss,test_066_28fb87ba4913,10.55810490320846,physical_path
no_release_pacing_authority,full_action,route_resource_loss,test_067_4d46fa716471,13.812063792320032,physical_path
no_release_pacing_authority,full_action,route_resource_loss,test_068_93da1d4ae1ba,11.452174222193207,physical_path
no_release_pacing_authority,full_action,route_resource_loss,test_069_5b01ea54b2fa,12.440033752905492,physical_path
no_release_pacing_authority,full_action,route_resource_loss,test_070_0cd9bcac96c3,12.734752629745344,physical_path
no_release_pacing_authority,full_action,route_resource_loss,test_071_34f77888383f,14.384443267733104,physical_path
no_release_pacing_authority,full_action,route_resource_loss,test_072_8e59fac0e6c8,13.750740649008094,physical_path
no_release_pacing_authority,full_action,route_resource_loss,test_073_69349232969b,10.52781973295373,physical_path
no_release_pacing_authority,full_action,route_resource_loss,test_074_212affc962e2,10.088421539735009,physical_path
no_release_pacing_authority,full_action,route_resource_loss,test_075_8de4e41c7ad9,12.23831584174195,physical_path
no_release_pacing_authority,full_action,route_resource_loss,test_076_48339f21c8ec,11.176009188056469,physical_path
no_release_pacing_authority,full_action,route_resource_loss,test_077_b1f2e84dc844,10.378879729512846,physical_path
no_release_pacing_authority,full_action,route_resource_loss,test_078_367d379a9297,14.35661931683444,physical_path
no_release_pacing_authority,full_action,route_resource_loss,test_079_bce06ca59758,16.964247871452017,physical_path
no_release_pacing_authority,full_action,route_resource_loss,test_080_e669407a98d7,13.17489196467477,physical_path
no_release_pacing_authority,full_action,route_resource_loss,test_081_fbbd80304765,10.610635503423055,physical_path
no_release_pacing_authority,full_action,route_resource_loss,test_082_2cf496ac3a99,13.446390980872366,physical_path
no_release_pacing_authority,full_action,route_resource_loss,test_083_4cbdde5f376f,7.745137806060939,physical_path
no_release_pacing_authority,full_action,route_resource_loss,test_084_513eb18f351c,10.31473951239559,physical_path
no_release_pacing_authority,full_action,route_resource_loss,test_085_650c50514b66,12.154735505697317,physical_path
no_release_pacing_authority,full_action,route_resource_loss,test_086_754dc8e1ab0e,12.538236853215722,physical_path
no_release_pacing_authority,full_action,route_resource_loss,test_087_cbc79ee243dd,11.402227461194116,physical_path
no_disclosure,full_action,route_resource_loss,test_000_4ae657b9eeec,-17.826291567839235,physical_path
no_disclosure,full_action,route_resource_loss,test_001_dde9993de777,-6.935042073053864,physical_path
no_disclosure,full_action,route_resource_loss,test_002_f01217ab0e79,-15.472089813025605,physical_path
no_disclosure,full_action,route_resource_loss,test_003_eb3106001035,-24.052034993260804,physical_path
no_disclosure,full_action,route_resource_loss,test_004_55a330aff5c4,-24.207236164183087,physical_path
no_disclosure,full_action,route_resource_loss,test_005_981c73a17708,-23.322161476683505,physical_path
no_disclosure,full_action,route_resource_loss,test_006_daba4b1e9814,-19.095644675304356,physical_path
no_disclosure,full_action,route_resource_loss,test_007_925513ee8ec6,-27.682924631162678,physical_path
no_disclosure,full_action,route_resource_loss,test_008_fabe46a0ea00,-24.744901900682862,physical_path
no_disclosure,full_action,route_resource_loss,test_009_c8ef87e47101,-21.868958433118223,physical_path
no_disclosure,full_action,route_resource_loss,test_010_613ab99db82c,-24.2870216969161,physical_path
no_disclosure,full_action,route_resource_loss,test_011_8a2e74b38d5d,-24.227271788746293,physical_path
no_disclosure,full_action,route_resource_loss,test_012_b6bdc05b20a7,-26.903674161400204,physical_path
no_disclosure,full_action,route_resource_loss,test_013_040653995d85,-13.476833946326451,physical_path
no_disclosure,full_action,route_resource_loss,test_014_f00647451070,-21.38889131249175,physical_path
no_disclosure,full_action,route_resource_loss,test_015_643a837775f9,-36.80063362855435,physical_path
no_disclosure,full_action,route_resource_loss,test_016_45a90ccef8bd,-26.543453606435378,physical_path
no_disclosure,full_action,route_resource_loss,test_017_ebd333a3cdba,-30.16132814165394,physical_path
no_disclosure,full_action,route_resource_loss,test_018_9466cee538c9,-30.93897792575308,physical_path
no_disclosure,full_action,route_resource_loss,test_019_9d2b7462a57a,-31.134874171939373,physical_path
no_disclosure,full_action,route_resource_loss,test_020_701c8d28bc45,-28.393897834758036,physical_path
no_disclosure,full_action,route_resource_loss,test_021_69299bc5d0bf,-15.022342693368728,physical_path
no_disclosure,full_action,route_resource_loss,test_022_1b3e72c80b5f,-25.724602888551544,physical_path
no_disclosure,full_action,route_resource_loss,test_023_90a8af416c5a,-30.645529059350565,physical_path
no_disclosure,full_action,route_resource_loss,test_024_e90f261f99e2,-29.187673965242084,physical_path
no_disclosure,full_action,route_resource_loss,test_025_0c3eeaae0824,-11.625716018976846,physical_path
no_disclosure,full_action,route_resource_loss,test_026_770d47ae1768,-7.20774105646683,physical_path
no_disclosure,full_action,route_resource_loss,test_027_df5d670513fa,-15.515794676213318,physical_path
no_disclosure,full_action,route_resource_loss,test_028_e9fb02365dd3,-11.302855776371189,physical_path
no_disclosure,full_action,route_resource_loss,test_029_b44f60718c5a,-24.835296623788963,physical_path
no_disclosure,full_action,route_resource_loss,test_030_038f4c53d11f,-17.96084306335706,physical_path
no_disclosure,full_action,route_resource_loss,test_031_0a6ff70351b5,-25.282584321995273,physical_path
no_disclosure,full_action,route_resource_loss,test_032_efdf826e6bc3,-19.96456451383733,physical_path
no_disclosure,full_action,route_resource_loss,test_033_de0c441dba67,-19.503124520979327,physical_path
no_disclosure,full_action,route_resource_loss,test_034_a00d80b83640,-23.139886766084146,physical_path
no_disclosure,full_action,route_resource_loss,test_035_51fd398978b7,-21.33603319184772,physical_path
no_disclosure,full_action,route_resource_loss,test_036_7eb6ac1ca077,-20.083386365053457,physical_path
no_disclosure,full_action,route_resource_loss,test_037_f096257ecaa4,-34.39797534860463,physical_path
no_disclosure,full_action,route_resource_loss,test_038_b05abc6e01b3,-29.723449844269453,physical_path
no_disclosure,full_action,route_resource_loss,test_039_9c0d1ebe6c19,-25.00458022879434,physical_path
no_disclosure,full_action,route_resource_loss,test_040_11a8950c659e,-18.14349702833738,physical_path
no_disclosure,full_action,route_resource_loss,test_041_e58f21dcc209,-17.30693803768054,physical_path
no_disclosure,full_action,route_resource_loss,test_042_a77d2ece213a,-6.646402928093039,physical_path
no_disclosure,full_action,route_resource_loss,test_043_f1174106175c,-21.692318729183853,physical_path
no_disclosure,full_action,route_resource_loss,test_044_ed401c94714a,-13.742125584924906,physical_path
no_disclosure,full_action,route_resource_loss,test_045_af7d3f616c1d,-21.76506382255343,physical_path
no_disclosure,full_action,route_resource_loss,test_046_e35b743e6617,-18.744241272143654,physical_path
no_disclosure,full_action,route_resource_loss,test_047_20c1f89391c1,-13.700463780272685,physical_path
no_disclosure,full_action,route_resource_loss,test_048_eeaf6a6a0a15,-25.534914129370918,physical_path
no_disclosure,full_action,route_resource_loss,test_049_343da3774e7e,-9.994455537136446,physical_path
no_disclosure,full_action,route_resource_loss,test_050_1c7612d8bc63,-11.345883665540896,physical_path
no_disclosure,full_action,route_resource_loss,test_051_5747c87e6d9a,-24.221027432497067,physical_path
