case_id,algorithm,iteration,equilibrium_residual,tolerance,wall_clock_seconds
production_problem_0,Conventional MSA,332,2.6964668998119283e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,333,2.6871566616786623e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,334,2.6779064691788746e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,335,2.668715756553748e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,336,2.6595839650311274e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,337,2.6505105427821947e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,338,2.6414949447148175e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,339,2.632536632435229e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,340,2.6236350741488453e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,341,2.614789744547173e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,342,2.6060001246816413e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,343,2.5972657019085457e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,344,2.588585969797008e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,345,2.5799604279946754e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,346,2.571388582169865e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,347,2.5628699439246216e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,348,2.554404030687769e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,349,2.5459903656339886e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,350,2.5376284776051613e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,351,2.5293179010123673e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,352,2.521058175790454e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,353,2.5128488472992907e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,354,2.504689466185118e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,355,2.496579588421815e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,356,2.4885187751240885e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,357,2.4805065925178487e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,358,2.472542611922011e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,359,2.464626409547774e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,360,2.4567575665432082e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,361,2.4489356688656935e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,362,2.441160307238881e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,363,2.433431077061645e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,364,2.4257475783674037e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,365,2.4181094157311188e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,366,2.4105161982265346e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,367,2.4029675393598802e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,368,2.395463057000405e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,369,2.388002373310356e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,370,2.3805851147314697e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,371,2.373210911832438e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,372,2.3658793993808333e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,373,2.358590216188427e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,374,2.3513430050399937e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,375,2.3441374127438883e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,376,2.3369730899755164e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,377,2.3298496912784787e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,378,2.322766874987501e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,379,2.3157243031834053e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,380,2.308721641653924e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,381,2.301758559833954e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,382,2.2948347307334813e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,383,2.2879498309429875e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,384,2.2811035405342018e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,385,2.2742955430385554e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,386,2.2675255254026156e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,387,2.2607931779193085e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,388,2.2540981942204632e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,389,2.2474402711910777e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,390,2.2408191089782296e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,391,2.2342344108792263e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,392,2.2276858833487127e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,393,2.221173235980074e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,394,2.21469618138138e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,395,2.2082544352242586e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,396,2.2018477161350923e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,397,2.1954757457183344e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,398,2.1891382484454378e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,399,2.1828349517007772e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,400,2.1765655856687765e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,401,2.1703298833567933e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,402,2.1641275804995692e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,403,2.1579584156077356e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,404,2.1518221298544386e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,405,2.145718467043357e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,406,2.13964717363851e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,407,2.133607998710912e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,408,2.1276006938243272e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,409,2.121625013125045e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,410,2.1156807132105874e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,411,2.1097675531745808e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,412,2.103885294518568e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,413,2.0980337011574398e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,414,2.092212539372081e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,415,2.0864215777776674e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,416,2.08066058732242e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,417,2.0749293412149134e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,418,2.069227614920784e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,419,2.0635551861496247e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,420,2.057911834800054e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,421,2.0522973429544047e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,422,2.0467114948106893e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,423,2.041154076719985e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,424,2.0356248771253244e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,425,2.0301236865312013e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,426,2.0246502974772362e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,427,2.0192045045346382e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,428,2.0137861042694393e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,429,2.0083948952060056e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,430,2.0030306778365396e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,431,1.99769325457885e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,432,1.9923824297258904e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,433,1.987098009461503e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,434,1.9818398018185592e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,435,1.9766076167008834e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,436,1.971401265789008e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,437,1.966220562549801e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,438,1.9610653222409025e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,439,1.9559353618698332e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,440,1.950830500168995e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,441,1.945750557545986e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,442,1.9406953561573202e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,443,1.9356647197890616e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,444,1.9306584738841184e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,445,1.9256764455177752e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,446,1.9207184633827542e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,447,1.9157843577407136e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,448,1.9108739604639804e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,449,1.905987104951461e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,450,1.901123626158855e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,451,1.8962833605624784e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,452,1.8914661461299195e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,453,1.886671822313301e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,454,1.8819002300516074e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,455,1.877151211732243e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,456,1.8724246111827402e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,457,1.8677202736347706e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,458,1.8630380457203244e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,459,1.8583777754898446e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,460,1.853739312345714e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,461,1.849122507065668e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,462,1.844527211728579e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,463,1.8399532797952856e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,464,1.8354005660079827e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,465,1.8308689264044442e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,466,1.8263582183403792e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,467,1.821868300367615e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,468,1.817399032399667e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,469,1.81295027548782e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,470,1.8085218919953648e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,471,1.8041137454257814e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,472,1.7997257005538468e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,473,1.7953576232880682e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,474,1.7910093807622917e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,475,1.7866808412172034e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,476,1.7823718740877736e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,477,1.778082349922582e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,478,1.7738121404256167e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,479,1.7695611183685163e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,480,1.765329157662614e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,481,1.761116133285933e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,482,1.756921921324981e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,483,1.752746398881099e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,484,1.7485894441674975e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,485,1.744450936402562e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,486,1.7403307558565546e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,487,1.7362287838056264e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,488,1.7321449025602605e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,489,1.728078995388417e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,490,1.7240309466083494e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,491,1.7200006414747356e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,492,1.7159879662260937e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,493,1.7119928080582017e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,494,1.7080150551096894e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,495,1.7040545964615717e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,496,1.700111322128306e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,497,1.6961851230480416e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,498,1.6922758910520955e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,499,1.688383518886533e-05,1e-06,0.04681129986420274
production_problem_0,Conventional MSA,500,1.684507900186581e-05,1e-06,0.04681129986420274
production_problem_0,RC-MSA,0,0.5867389652145829,1e-06,0.0021426999010145664
production_problem_0,RC-MSA,1,0.027518558977047552,1e-06,0.0021426999010145664
production_problem_0,RC-MSA,2,0.006423145874469442,1e-06,0.0021426999010145664
production_problem_0,RC-MSA,3,0.0012119334355031389,1e-06,0.0021426999010145664
production_problem_0,RC-MSA,4,0.00026808807406861966,1e-06,0.0021426999010145664
production_problem_0,RC-MSA,5,6.476368153817817e-06,1e-06,0.0021426999010145664
production_problem_0,RC-MSA,6,1.3968577414857883e-06,1e-06,0.0021426999010145664
production_problem_0,RC-MSA,7,4.6761298759738843e-07,1e-06,0.0021426999010145664
production_problem_1,Conventional MSA,0,0.5946095239224822,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,1,0.06933817785142161,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,2,0.011582576013647528,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,3,0.0064478548007803685,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,4,0.004312141007027762,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,5,0.0031724217838934986,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,6,0.0024750680703205293,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,7,0.0020094925604870993,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,8,0.0016792106419177045,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,9,0.0014341855907032876,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,10,0.0012460515240082816,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,11,0.0010976074077790026,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,12,0.0009778566547333765,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,13,0.0008794631605445375,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,14,0.0007973578955211681,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,15,0.0007279335858018965,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,16,0.000668557992374832,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,17,0.0006172683951643769,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,18,0.0005725734882594995,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,19,0.0005333212505282097,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,20,0.0004986086152262211,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,21,0.00046771835217589174,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,22,0.00044007409863304394,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,23,0.00041520775718957846,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,24,0.00039273548535644434,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,25,0.00037233975908045714,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,26,0.00035375579882927213,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,27,0.00033676117466608524,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,28,0.00032116775869343563,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,29,0.0003068154320075594,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,30,0.0002935671178318891,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,31,0.00028130482752702267,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,32,0.0002699264876832076,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,33,0.0002593433749670564,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,34,0.00024947802783520595,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,35,0.00024026253535079956,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,36,0.00023163712640716268,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,37,0.00022354899991388992,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,38,0.00021595134952124737,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,39,0.00020880254636602999,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,40,0.0002020654509168435,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,41,0.0001957068308704585,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,42,0.0001896968666154898,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,43,0.00018400872935689136,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,44,0.00017861821981462567,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,45,0.00017350345764315152,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,46,0.0001686446135031636,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,47,0.0001640236771426288,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,48,0.00015962425599691646,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,49,0.00015543139975104654,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,50,0.00015143144706355726,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,51,0.00014761189127086155,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,52,0.00014396126240425456,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,53,0.00014046902326442416,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,54,0.0001371254776494817,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,55,0.0001339216891211504,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,56,0.00013084940893051954,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,57,0.00012790101192730396,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,58,0.00012506943944859793,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,59,0.00012234814831734285,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,60,0.00011973106520961041,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,61,0.00011721254574337728,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,62,0.00011478733773462818,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,63,0.00011245054813512107,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,64,0.00011019761323075658,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,65,0.00010802427173597383,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,66,0.00010592654045968745,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,67,0.00010390069226504369,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,68,0.00010194323607577534,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,69,0.00010005089870905442,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,70,9.822060834946994e-05,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,71,9.64494794908285e-05,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,72,9.473479919675102e-05,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,73,9.307401455192088e-05,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,74,9.146472118066238e-05,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,75,8.990465273415743e-05,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,76,8.839167124875191e-05,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,77,8.692375829568259e-05,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,78,8.549900684592022e-05,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,79,8.411561378572215e-05,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,80,8.277187302185695e-05,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,81,8.14661691241606e-05,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,82,8.019697145798434e-05,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,83,7.896282876117922e-05,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,84,7.776236412983741e-05,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,85,7.659427037572728e-05,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,86,7.545730572412072e-05,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,87,7.435028982413144e-05,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,88,7.32721000443728e-05,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,89,7.222166803189182e-05,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,90,7.119797651200714e-05,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,91,7.020005630988278e-05,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,92,6.922698357656303e-05,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,93,6.827787720323102e-05,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,94,6.735189640822159e-05,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,95,6.644823848589532e-05,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,96,6.556613670150035e-05,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,97,6.470485832431091e-05,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,98,6.386370278641226e-05,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,99,6.304199995993324e-05,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,100,6.223910854188955e-05,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,101,6.14544145401101e-05,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,102,6.06873298534556e-05,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,103,5.993729093763072e-05,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,104,5.920375755377244e-05,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,105,5.848621159034734e-05,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,106,5.778415595647105e-05,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,107,5.7097113539597895e-05,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,108,5.642462622456308e-05,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,109,5.5766253969277494e-05,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,110,5.512157393325798e-05,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,111,5.449017965591846e-05,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,112,5.387168028110038e-05,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,113,5.326569982415952e-05,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,114,5.267187648082615e-05,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,115,5.208986197324132e-05,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,116,5.151932093124094e-05,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,117,5.09599303079128e-05,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,118,5.041137882514818e-05,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,119,4.987336645006419e-05,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,120,4.934560389724472e-05,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,121,4.8827812158961175e-05,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,122,4.8319722057205486e-05,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,123,4.782107382087148e-05,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,124,4.7331616683278734e-05,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,125,4.685110850026796e-05,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,126,4.6379315387509414e-05,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,127,4.591601137563379e-05,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,128,4.5460978082279754e-05,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,129,4.501400440045035e-05,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,130,4.4574886202042e-05,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,131,4.414342605497809e-05,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,132,4.3719432954897986e-05,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,133,4.330272206838853e-05,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,134,4.289311448934705e-05,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,135,4.249043700584064e-05,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,136,4.2094521878749905e-05,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,137,4.1705206629308195e-05,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,138,4.1322333837703184e-05,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,139,4.0945750950186605e-05,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,140,4.057531009389254e-05,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,141,4.021086790211389e-05,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,142,3.985228534571498e-05,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,143,3.949942757186555e-05,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,144,3.915216375134611e-05,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,145,3.881036693002171e-05,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,146,3.847391389014957e-05,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,147,3.8142685013766415e-05,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,148,3.7816564155106154e-05,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,149,3.7495438516358424e-05,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,150,3.71791985298396e-05,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,151,3.686773774471865e-05,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,152,3.6560952717650636e-05,1e-06,0.046358299907296896
production_problem_1,Conventional MSA,153,3.6258742909641835e-05,1e-06,0.046358299907296896
