date,year,month,day,portid,portname,country,ISO3,portcalls_container,portcalls_dry_bulk,portcalls_general_cargo,portcalls_roro,portcalls_tanker,portcalls_cargo,portcalls,import_container,import_dry_bulk,import_general_cargo,import_roro,import_tanker,import_cargo,import,export_container,export_dry_bulk,export_general_cargo,export_roro,export_tanker,export_cargo,export,ObjectId
2025-08-21,2025,8,21,port561,Khor Fakkan,United Arab Emirates,ARE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190271
2025-08-21,2025,8,21,port744,Jebel Ali,United Arab Emirates,ARE,17,2,5,3,3,27,30,354633,24540,3319,3280,1106,385773,386880,272009,0,4230,196,8550,276437,284987,194966
2025-08-21,2025,8,21,port988,Port of Sohar,Oman,OMN,2,2,0,0,3,4,7,4526,0,0,0,136763,4526,141290,1797,180761,0,0,11091,182559,193650,3214675
2025-08-22,2025,8,22,port362,Fujairah,United Arab Emirates,ARE,0,0,0,0,9,0,9,0,0,0,0,65787,0,65787,0,0,0,0,87811,0,87811,178398
2025-08-22,2025,8,22,port561,Khor Fakkan,United Arab Emirates,ARE,0,0,0,0,1,0,1,0,0,0,0,1548,0,1548,0,0,0,0,4235,0,4235,190272
2025-08-22,2025,8,22,port744,Jebel Ali,United Arab Emirates,ARE,13,1,5,3,2,22,24,213415,69725,2788,2293,7105,288222,295328,177277,0,4340,275,93191,181893,275084,194967
2025-08-22,2025,8,22,port988,Port of Sohar,Oman,OMN,1,0,0,0,3,1,4,512,0,0,0,0,512,512,0,0,0,0,65501,0,65501,3214676
2025-08-23,2025,8,23,port362,Fujairah,United Arab Emirates,ARE,0,1,0,0,9,1,10,0,0,0,0,43611,0,43611,0,12754,0,0,249384,12754,262139,178399
2025-08-23,2025,8,23,port561,Khor Fakkan,United Arab Emirates,ARE,0,0,0,0,1,0,1,0,0,0,0,339,0,339,0,0,0,0,79,0,79,190273
2025-08-23,2025,8,23,port744,Jebel Ali,United Arab Emirates,ARE,17,1,5,1,5,24,29,247730,0,976,6010,22222,254717,276939,186760,22588,13510,0,46336,222858,269195,194968
2025-08-23,2025,8,23,port988,Port of Sohar,Oman,OMN,2,2,0,1,1,5,6,3800,99437,0,2590,0,105828,105828,1797,0,0,0,61018,1797,62815,3214677
2025-08-24,2025,8,24,port362,Fujairah,United Arab Emirates,ARE,0,1,0,0,11,1,12,0,0,0,0,125177,0,125177,0,48294,0,0,41482,48294,89776,178400
2025-08-24,2025,8,24,port561,Khor Fakkan,United Arab Emirates,ARE,1,0,0,0,0,1,1,7201,0,0,0,0,7201,7201,3134,0,0,0,0,3134,3134,190274
2025-08-24,2025,8,24,port744,Jebel Ali,United Arab Emirates,ARE,14,1,2,2,4,19,23,216417,70965,0,510,118125,287893,406019,230190,0,1738,0,4200,231929,236129,194969
2025-08-24,2025,8,24,port988,Port of Sohar,Oman,OMN,0,0,2,0,4,2,6,0,0,2024,0,34237,2024,36261,0,0,402,0,54789,402,55192,3214678
2025-08-25,2025,8,25,port362,Fujairah,United Arab Emirates,ARE,0,1,0,0,11,1,12,0,0,0,0,183755,0,183755,0,64204,0,0,38905,64204,103110,178401
2025-08-25,2025,8,25,port561,Khor Fakkan,United Arab Emirates,ARE,0,0,0,0,1,0,1,0,0,0,0,1386,0,1386,0,0,0,0,6663,0,6663,190275
2025-08-25,2025,8,25,port744,Jebel Ali,United Arab Emirates,ARE,19,1,5,3,6,28,34,283115,72716,7151,7913,70937,370895,441833,434029,0,2473,0,46119,436502,482621,194970
2025-08-25,2025,8,25,port988,Port of Sohar,Oman,OMN,0,1,0,0,3,1,4,0,4027,0,0,3991,4027,8018,0,0,0,0,23461,0,23461,3214679
2025-08-26,2025,8,26,port362,Fujairah,United Arab Emirates,ARE,0,0,0,0,9,0,9,0,0,0,0,159802,0,159802,0,0,0,0,94557,0,94557,178402
2025-08-26,2025,8,26,port561,Khor Fakkan,United Arab Emirates,ARE,1,0,0,0,2,1,3,7201,0,0,0,339,7201,7541,3134,0,0,0,32584,3134,35718,190276
2025-08-26,2025,8,26,port744,Jebel Ali,United Arab Emirates,ARE,12,2,5,2,2,21,23,155573,36171,5673,0,72807,197418,270226,172253,0,1336,0,0,173590,173590,194971
2025-08-26,2025,8,26,port988,Port of Sohar,Oman,OMN,0,3,0,2,1,5,6,0,37418,0,4225,0,41644,41644,0,24103,0,0,64339,24103,88442,3214680
2025-08-27,2025,8,27,port362,Fujairah,United Arab Emirates,ARE,0,2,0,0,9,2,11,0,0,0,0,77184,0,77184,0,108376,0,0,165442,108376,273818,178403
2025-08-27,2025,8,27,port561,Khor Fakkan,United Arab Emirates,ARE,1,0,0,0,0,1,1,0,0,0,0,0,0,0,12399,0,0,0,0,12399,12399,190277
2025-08-27,2025,8,27,port744,Jebel Ali,United Arab Emirates,ARE,17,1,4,2,5,24,29,308706,37051,2201,2601,69451,350560,420011,177740,0,604,0,42240,178344,220584,194972
2025-08-27,2025,8,27,port988,Port of Sohar,Oman,OMN,4,2,1,0,4,7,11,22732,383807,2404,0,7144,408943,416088,0,138668,3114,0,91296,141783,233079,3214681
2025-08-28,2025,8,28,port362,Fujairah,United Arab Emirates,ARE,0,0,0,0,12,0,12,0,0,0,0,117554,0,117554,0,0,0,0,85530,0,85530,178404
2025-08-28,2025,8,28,port561,Khor Fakkan,United Arab Emirates,ARE,0,0,0,0,2,0,2,0,0,0,0,2934,0,2934,0,0,0,0,10898,0,10898,190278
2025-08-28,2025,8,28,port744,Jebel Ali,United Arab Emirates,ARE,13,2,5,2,1,22,23,277138,71174,5060,0,0,353373,353373,152707,0,2954,1206,793,156869,157662,194973
2025-08-28,2025,8,28,port988,Port of Sohar,Oman,OMN,3,2,0,1,1,6,7,6566,0,0,0,35917,6566,42483,3595,51949,0,1533,0,57078,57078,3214682
2025-08-29,2025,8,29,port362,Fujairah,United Arab Emirates,ARE,0,2,0,0,8,2,10,0,0,0,0,18276,0,18276,0,92881,0,0,223458,92881,316340,178074
2025-08-29,2025,8,29,port561,Khor Fakkan,United Arab Emirates,ARE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190279
2025-08-29,2025,8,29,port744,Jebel Ali,United Arab Emirates,ARE,14,1,3,3,6,21,27,230524,0,2257,10795,175795,243577,419372,430750,0,4019,0,4200,434769,438970,194974
2025-08-29,2025,8,29,port988,Port of Sohar,Oman,OMN,4,2,0,0,2,6,8,779,70410,0,0,13708,71189,84897,12585,111405,0,0,31436,123990,155427,3214683
2025-08-30,2025,8,30,port362,Fujairah,United Arab Emirates,ARE,0,0,0,0,11,0,11,0,0,0,0,95619,0,95619,0,0,0,0,49178,0,49178,178406
2025-08-30,2025,8,30,port561,Khor Fakkan,United Arab Emirates,ARE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190280
2025-08-30,2025,8,30,port744,Jebel Ali,United Arab Emirates,ARE,16,2,1,2,4,21,25,212138,12064,1128,4620,135540,229952,365492,320819,0,1139,0,0,321959,321959,194975
2025-08-30,2025,8,30,port988,Port of Sohar,Oman,OMN,0,0,2,2,2,4,6,0,0,0,1180,5495,1180,6675,0,0,0,660,32532,660,33192,3214684
2025-08-31,2025,8,31,port362,Fujairah,United Arab Emirates,ARE,0,1,0,0,11,1,12,0,0,0,0,38984,0,38984,0,41992,0,0,139169,41992,181162,178410
2025-08-31,2025,8,31,port561,Khor Fakkan,United Arab Emirates,ARE,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5817,0,5817,190281
2025-08-31,2025,8,31,port744,Jebel Ali,United Arab Emirates,ARE,12,1,2,5,2,20,22,338849,28282,2509,6638,2822,376280,379102,196920,0,1139,1565,8885,199625,208510,194976
2025-08-31,2025,8,31,port988,Port of Sohar,Oman,OMN,3,0,1,0,3,4,7,5617,0,0,0,22244,5617,27861,4802,0,994,0,27286,5797,33083,3214685
2025-09-01,2025,9,1,port362,Fujairah,United Arab Emirates,ARE,0,1,0,0,5,1,6,0,2694,0,0,60791,2694,63486,0,43331,0,0,45902,43331,89233,178812
2025-09-01,2025,9,1,port561,Khor Fakkan,United Arab Emirates,ARE,0,0,0,0,1,0,1,0,0,0,0,339,0,339,0,0,0,0,79,0,79,190282
2025-09-01,2025,9,1,port744,Jebel Ali,United Arab Emirates,ARE,17,1,5,2,3,25,28,289086,21692,5384,6914,52753,323077,375831,354233,2121,8385,0,0,364740,364740,194977
2025-09-01,2025,9,1,port988,Port of Sohar,Oman,OMN,1,2,1,0,4,4,8,6775,10615,1492,0,8213,18883,27096,0,68093,0,0,60049,68093,128142,3214686
2025-09-02,2025,9,2,port362,Fujairah,United Arab Emirates,ARE,0,0,0,0,12,0,12,0,0,0,0,204244,0,204244,0,0,0,0,96375,0,96375,178815
2025-09-02,2025,9,2,port561,Khor Fakkan,United Arab Emirates,ARE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190283
2025-09-02,2025,9,2,port744,Jebel Ali,United Arab Emirates,ARE,15,1,2,2,5,20,25,189462,0,2491,3613,27248,195567,222816,560951,30597,1139,0,38231,592688,630919,194978
2025-09-02,2025,9,2,port988,Port of Sohar,Oman,OMN,1,0,0,1,2,2,4,3149,0,0,594,0,3744,3744,1797,0,0,0,48891,1797,50689,3214687
2025-09-03,2025,9,3,port362,Fujairah,United Arab Emirates,ARE,0,0,0,0,8,0,8,0,0,0,0,83291,0,83291,0,0,0,0,4149,0,4149,178818
2025-09-03,2025,9,3,port561,Khor Fakkan,United Arab Emirates,ARE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190284
2025-09-03,2025,9,3,port744,Jebel Ali,United Arab Emirates,ARE,14,1,3,2,3,20,23,293275,0,2201,7203,26125,302681,328806,87996,0,1331,0,0,89328,89328,194979
2025-09-03,2025,9,3,port988,Port of Sohar,Oman,OMN,2,3,1,1,1,7,8,8246,0,2404,531,0,11182,11182,1797,95645,3114,59,17026,100616,117643,3214688
2025-09-04,2025,9,4,port362,Fujairah,United Arab Emirates,ARE,0,1,0,0,10,1,11,0,0,0,0,94038,0,94038,0,58582,0,0,219650,58582,278233,178824
2025-09-04,2025,9,4,port561,Khor Fakkan,United Arab Emirates,ARE,1,0,0,0,0,1,1,0,0,0,0,0,0,0,12425,0,0,0,0,12425,12425,190285
2025-09-04,2025,9,4,port744,Jebel Ali,United Arab Emirates,ARE,16,0,5,0,6,21,27,187733,0,4071,0,32456,191804,224260,231022,0,2608,0,10038,233630,243669,194980
2025-09-04,2025,9,4,port988,Port of Sohar,Oman,OMN,4,0,0,0,3,4,7,18690,0,0,0,62193,18690,80884,3595,0,0,0,52065,3595,55661,3214689
2025-09-05,2025,9,5,port362,Fujairah,United Arab Emirates,ARE,0,1,0,0,11,1,12,0,0,0,0,245581,0,245581,0,58810,0,0,38059,58810,96869,178827
2025-09-05,2025,9,5,port561,Khor Fakkan,United Arab Emirates,ARE,0,0,0,0,2,0,2,0,0,0,0,770,0,770,0,0,0,0,688,0,688,190286
2025-09-05,2025,9,5,port744,Jebel Ali,United Arab Emirates,ARE,15,2,4,3,5,24,29,432037,37398,2788,4383,106371,476607,582978,290075,2121,2617,98,55750,294912,350663,194981
2025-09-05,2025,9,5,port988,Port of Sohar,Oman,OMN,3,0,0,0,2,3,5,8445,0,0,0,13122,8445,21567,2252,0,0,0,20623,2252,22876,3214690
2025-09-06,2025,9,6,port362,Fujairah,United Arab Emirates,ARE,0,1,0,0,9,1,10,0,20393,0,0,54567,20393,74960,0,0,0,0,111413,0,111413,178830
2025-09-06,2025,9,6,port561,Khor Fakkan,United Arab Emirates,ARE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190287
2025-09-06,2025,9,6,port744,Jebel Ali,United Arab Emirates,ARE,11,3,2,1,3,17,20,265239,86295,1128,1640,1572,354303,355876,94599,1976,2776,98,35451,99450,134902,194982
2025-09-06,2025,9,6,port988,Port of Sohar,Oman,OMN,0,1,0,0,4,1,5,0,315383,0,0,26873,315383,342256,0,0,0,0,33588,0,33588,3214691
2025-09-07,2025,9,7,port362,Fujairah,United Arab Emirates,ARE,0,2,0,0,7,2,9,0,0,0,0,96603,0,96603,0,92800,0,0,78532,92800,171332,178833
2025-09-07,2025,9,7,port561,Khor Fakkan,United Arab Emirates,ARE,1,0,0,0,0,1,1,0,0,0,0,0,0,0,13729,0,0,0,0,13729,13729,190288
2025-09-07,2025,9,7,port744,Jebel Ali,United Arab Emirates,ARE,15,1,7,0,4,23,27,248251,64556,11457,0,109927,324266,434193,296232,0,1826,0,0,298058,298058,194983
2025-09-07,2025,9,7,port988,Port of Sohar,Oman,OMN,1,2,0,1,2,4,6,3915,26546,0,0,0,30462,30462,0,37437,0,0,43925,37437,81363,3214692
2025-09-08,2025,9,8,port362,Fujairah,United Arab Emirates,ARE,0,0,0,0,13,0,13,0,0,0,0,94894,0,94894,0,0,0,0,39475,0,39475,178836
2025-09-08,2025,9,8,port561,Khor Fakkan,United Arab Emirates,ARE,0,0,0,0,1,0,1,0,0,0,0,339,0,339,0,0,0,0,79,0,79,190289
2025-09-08,2025,9,8,port744,Jebel Ali,United Arab Emirates,ARE,13,1,4,1,8,19,27,245518,71078,3725,1211,133881,321533,455414,111571,0,3419,0,9219,114991,124211,194984
2025-09-08,2025,9,8,port988,Port of Sohar,Oman,OMN,2,1,2,1,2,6,8,0,0,5432,0,34031,5432,39463,0,163161,5883,1586,2635,170632,173268,3214693
2025-09-09,2025,9,9,port362,Fujairah,United Arab Emirates,ARE,0,1,0,0,14,1,15,0,0,0,0,57511,0,57511,0,61387,0,0,133410,61387,194798,178839
2025-09-09,2025,9,9,port561,Khor Fakkan,United Arab Emirates,ARE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190290
2025-09-09,2025,9,9,port744,Jebel Ali,United Arab Emirates,ARE,11,2,2,2,3,17,20,237700,96244,530,5577,123720,340053,463773,165762,0,898,98,1690,166759,168450,194985
2025-09-09,2025,9,9,port988,Port of Sohar,Oman,OMN,2,0,0,2,2,4,6,0,0,0,9992,0,9992,9992,17091,0,0,0,20194,17091,37286,3214694
2025-09-10,2025,9,10,port362,Fujairah,United Arab Emirates,ARE,0,0,0,0,9,0,9,0,0,0,0,83205,0,83205,0,0,0,0,157598,0,157598,178842
2025-09-10,2025,9,10,port561,Khor Fakkan,United Arab Emirates,ARE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190291
2025-09-10,2025,9,10,port744,Jebel Ali,United Arab Emirates,ARE,14,1,4,1,5,20,25,366362,72489,1460,4189,92793,444501,537295,146240,0,7731,0,22209,153972,176181,194986
2025-09-10,2025,9,10,port988,Port of Sohar,Oman,OMN,3,1,1,1,4,6,10,8170,0,2404,0,12198,10574,22773,2287,85172,3114,510,24909,91083,115992,3214695
2025-09-11,2025,9,11,port362,Fujairah,United Arab Emirates,ARE,0,2,0,0,13,2,15,0,5203,0,0,118246,5203,123450,0,113269,0,0,51192,113269,164461,178845
2025-09-11,2025,9,11,port561,Khor Fakkan,United Arab Emirates,ARE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190292
2025-09-11,2025,9,11,port744,Jebel Ali,United Arab Emirates,ARE,16,3,3,5,5,27,32,263972,89323,1659,7794,132904,362750,495654,229220,0,2912,0,43592,232132,275725,194987
2025-09-11,2025,9,11,port988,Port of Sohar,Oman,OMN,4,0,1,1,2,6,8,7136,0,4952,693,0,12782,12782,2899,0,0,0,46578,2899,49478,3214696
2025-09-12,2025,9,12,port362,Fujairah,United Arab Emirates,ARE,0,1,0,0,7,1,8,0,60540,0,0,17148,60540,77689,0,0,0,0,196880,0,196880,178848
2025-09-12,2025,9,12,port561,Khor Fakkan,United Arab Emirates,ARE,0,0,0,0,1,0,1,0,0,0,0,430,0,430,0,0,0,0,609,0,609,190293
2025-09-12,2025,9,12,port744,Jebel Ali,United Arab Emirates,ARE,16,0,4,3,1,23,24,292162,0,1659,3385,13748,297207,310956,250174,0,2835,661,5019,253672,258691,194988
2025-09-12,2025,9,12,port988,Port of Sohar,Oman,OMN,1,3,1,1,3,6,9,13872,43248,0,2217,0,59339,59339,0,65523,0,0,76023,65523,141547,3214697
2025-09-13,2025,9,13,port362,Fujairah,United Arab Emirates,ARE,0,0,1,0,13,1,14,0,0,0,0,49827,0,49827,0,0,5412,0,169326,5412,174739,178851
2025-09-13,2025,9,13,port561,Khor Fakkan,United Arab Emirates,ARE,0,1,0,0,0,1,1,0,5877,0,0,0,5877,5877,0,9280,0,0,0,9280,9280,190294
2025-09-13,2025,9,13,port744,Jebel Ali,United Arab Emirates,ARE,16,0,4,2,6,22,28,350341,0,3385,2548,52389,356275,408665,107686,0,4838,0,4200,112525,116725,194989
2025-09-13,2025,9,13,port988,Port of Sohar,Oman,OMN,0,1,0,0,1,1,2,0,19215,0,0,13122,19215,32337,0,0,0,0,20623,0,20623,3214698
2025-09-14,2025,9,14,port362,Fujairah,United Arab Emirates,ARE,0,2,0,0,11,2,13,0,0,0,0,196002,0,196002,0,135110,0,0,101098,135110,236208,178854
2025-09-14,2025,9,14,port561,Khor Fakkan,United Arab Emirates,ARE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190295
2025-09-14,2025,9,14,port744,Jebel Ali,United Arab Emirates,ARE,16,3,3,2,5,24,29,325414,125135,1128,7543,126941,459222,586163,401784,0,2147,98,5019,404030,409049,194990
2025-09-14,2025,9,14,port988,Port of Sohar,Oman,OMN,3,0,1,1,1,5,6,7098,0,283,1180,0,8562,8562,3595,0,402,76,23461,4073,27535,3214699
2025-09-15,2025,9,15,port362,Fujairah,United Arab Emirates,ARE,0,0,0,0,10,0,10,0,0,0,0,82161,0,82161,0,0,0,0,72960,0,72960,178857
2025-09-15,2025,9,15,port561,Khor Fakkan,United Arab Emirates,ARE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190296
2025-09-15,2025,9,15,port744,Jebel Ali,United Arab Emirates,ARE,13,3,2,3,8,21,29,77930,37921,1128,2640,166373,119621,285994,213815,0,1433,0,112404,215249,327654,194991
2025-09-15,2025,9,15,port988,Port of Sohar,Oman,OMN,0,1,0,0,3,1,4,0,0,0,0,32342,0,32342,0,58175,0,0,53282,58175,111458,3214700
2025-09-16,2025,9,16,port362,Fujairah,United Arab Emirates,ARE,0,1,0,0,11,1,12,0,0,0,0,119514,0,119514,0,30439,0,0,78938,30439,109378,178863
2025-09-16,2025,9,16,port561,Khor Fakkan,United Arab Emirates,ARE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190297
2025-09-16,2025,9,16,port744,Jebel Ali,United Arab Emirates,ARE,11,0,5,1,4,17,21,42775,0,2257,0,82565,45032,127597,271644,0,3727,1017,14408,276389,290798,194992
2025-09-16,2025,9,16,port988,Port of Sohar,Oman,OMN,2,1,0,1,3,4,7,3583,1509,0,461,81434,5553,86987,2608,0,0,0,48211,2608,50819,3214701
2025-09-17,2025,9,17,port362,Fujairah,United Arab Emirates,ARE,0,1,0,0,8,1,9,0,0,0,0,63819,0,63819,0,37470,0,0,123508,37470,160978,178866
2025-09-17,2025,9,17,port561,Khor Fakkan,United Arab Emirates,ARE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190298
2025-09-17,2025,9,17,port744,Jebel Ali,United Arab Emirates,ARE,14,1,2,3,6,20,26,249683,3810,1128,5028,95511,259651,355163,200594,0,4542,177,33079,205314,238393,194993
2025-09-17,2025,9,17,port988,Port of Sohar,Oman,OMN,2,3,0,2,3,7,10,20490,51188,0,1578,42456,73257,115713,1797,57760,0,0,43069,59558,102627,3214702
2025-09-18,2025,9,18,port362,Fujairah,United Arab Emirates,ARE,0,1,0,0,11,1,12,0,0,0,0,142179,0,142179,0,48294,0,0,105366,48294,153660,178869
2025-09-18,2025,9,18,port561,Khor Fakkan,United Arab Emirates,ARE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190299
2025-09-18,2025,9,18,port744,Jebel Ali,United Arab Emirates,ARE,18,2,3,4,4,27,31,276486,0,2386,6708,8100,285581,293681,289414,52939,1139,98,0,343592,343592,194994
2025-09-18,2025,9,18,port988,Port of Sohar,Oman,OMN,2,1,0,1,4,4,8,6299,388691,0,511,19832,395502,415335,3595,0,0,0,80400,3595,83995,3214703
2025-09-19,2025,9,19,port362,Fujairah,United Arab Emirates,ARE,0,0,0,0,10,0,10,0,0,0,0,104792,0,104792,0,0,0,0,27092,0,27092,178872
2025-09-19,2025,9,19,port561,Khor Fakkan,United Arab Emirates,ARE,0,0,0,0,2,0,2,0,0,0,0,1112,0,1112,0,0,0,0,1244,0,1244,190300
2025-09-19,2025,9,19,port744,Jebel Ali,United Arab Emirates,ARE,17,1,4,3,5,25,30,378103,35256,2104,6986,91484,422450,513934,219571,0,7160,0,0,226732,226732,194995
2025-09-19,2025,9,19,port988,Port of Sohar,Oman,OMN,1,2,1,1,2,5,7,0,0,0,1180,0,1180,1180,457,86338,0,76,32113,86872,118985,3214704
2025-09-20,2025,9,20,port362,Fujairah,United Arab Emirates,ARE,0,1,0,0,12,1,13,0,0,0,0,93022,0,93022,0,58614,0,0,62712,58614,121327,178875
2025-09-20,2025,9,20,port561,Khor Fakkan,United Arab Emirates,ARE,0,0,0,0,1,0,1,0,0,0,0,430,0,430,0,0,0,0,609,0,609,190301
2025-09-20,2025,9,20,port744,Jebel Ali,United Arab Emirates,ARE,15,3,4,3,7,25,32,374975,85655,1128,1210,136595,462970,599565,157338,0,2188,0,33074,159527,192601,194996
2025-09-20,2025,9,20,port988,Port of Sohar,Oman,OMN,2,1,1,1,2,5,7,12359,23771,2404,0,0,38536,38536,0,0,3114,0,26053,3114,29167,3214705
2025-09-21,2025,9,21,port362,Fujairah,United Arab Emirates,ARE,0,0,0,0,5,0,5,0,0,0,0,66888,0,66888,0,0,0,0,85506,0,85506,178878
2025-09-21,2025,9,21,port561,Khor Fakkan,United Arab Emirates,ARE,0,0,0,0,1,0,1,0,0,0,0,1548,0,1548,0,0,0,0,4235,0,4235,190302
2025-09-21,2025,9,21,port744,Jebel Ali,United Arab Emirates,ARE,13,2,4,1,1,20,21,296702,66540,1653,580,1658,365476,367135,231021,0,2362,0,0,233384,233384,194997
2025-09-21,2025,9,21,port988,Port of Sohar,Oman,OMN,2,4,1,1,1,8,9,2142,10539,0,600,0,13282,13282,10358,191526,5926,0,69718,207810,277529,3214706
2025-09-22,2025,9,22,port362,Fujairah,United Arab Emirates,ARE,0,0,0,0,10,0,10,0,0,0,0,30061,0,30061,0,0,0,0,293670,0,293670,178881
2025-09-22,2025,9,22,port561,Khor Fakkan,United Arab Emirates,ARE,0,0,0,0,2,0,2,0,0,0,0,770,0,770,0,0,0,0,609,0,609,190303
2025-09-22,2025,9,22,port744,Jebel Ali,United Arab Emirates,ARE,10,1,4,4,3,19,22,90743,24821,10940,6608,69806,133113,202919,154090,0,4008,0,0,158098,158098,194998
2025-09-22,2025,9,22,port988,Port of Sohar,Oman,OMN,1,3,0,1,4,5,9,0,28685,0,0,34885,28685,63570,4475,251213,0,0,64765,255688,320454,3214707
2025-09-23,2025,9,23,port362,Fujairah,United Arab Emirates,ARE,0,0,0,0,11,0,11,0,0,0,0,131493,0,131493,0,0,0,0,226157,0,226157,178884
2025-09-23,2025,9,23,port561,Khor Fakkan,United Arab Emirates,ARE,0,1,0,0,2,1,3,0,5877,0,0,1548,5877,7425,0,9280,0,0,4235,9280,13516,190304
2025-09-23,2025,9,23,port744,Jebel Ali,United Arab Emirates,ARE,13,1,3,1,9,18,27,178480,13956,3385,2561,176734,198385,375119,300526,0,3419,0,13716,303946,317662,194999
2025-09-23,2025,9,23,port988,Port of Sohar,Oman,OMN,1,4,0,0,2,5,7,3149,229704,0,0,0,232854,232854,1797,124676,0,0,12346,126473,138820,3214708
2025-09-24,2025,9,24,port362,Fujairah,United Arab Emirates,ARE,0,2,0,0,5,2,7,0,0,0,0,36170,0,36170,0,109388,0,0,55687,109388,165076,178887
2025-09-24,2025,9,24,port561,Khor Fakkan,United Arab Emirates,ARE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190305
2025-09-24,2025,9,24,port744,Jebel Ali,United Arab Emirates,ARE,14,1,1,2,5,18,23,267842,24489,530,1640,66848,294503,361352,115384,0,337,98,307,115820,116128,195000
2025-09-24,2025,9,24,port988,Port of Sohar,Oman,OMN,2,1,0,1,2,4,6,3149,0,0,3714,43754,6864,50618,4403,0,0,0,0,4403,4403,3214709
2025-09-25,2025,9,25,port362,Fujairah,United Arab Emirates,ARE,0,1,0,0,15,1,16,0,0,0,0,110354,0,110354,0,58359,0,0,241059,58359,299418,178890
2025-09-25,2025,9,25,port561,Khor Fakkan,United Arab Emirates,ARE,0,0,0,0,2,0,2,0,0,0,0,770,0,770,0,0,0,0,688,0,688,190306
2025-09-25,2025,9,25,port744,Jebel Ali,United Arab Emirates,ARE,17,0,4,2,3,23,26,491031,0,2788,4617,13748,498436,512185,264152,0,9201,0,5019,273354,278373,195001
2025-09-25,2025,9,25,port988,Port of Sohar,Oman,OMN,2,5,0,0,4,7,11,2302,33859,0,0,0,36161,36161,159,150325,0,0,94105,150485,244591,3214710
2025-09-26,2025,9,26,port362,Fujairah,United Arab Emirates,ARE,0,0,0,0,7,0,7,0,0,0,0,33475,0,33475,0,0,0,0,43809,0,43809,178893
2025-09-26,2025,9,26,port561,Khor Fakkan,United Arab Emirates,ARE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190307
2025-09-26,2025,9,26,port744,Jebel Ali,United Arab Emirates,ARE,15,0,2,2,7,19,26,365272,0,530,8066,26856,373870,400726,208715,0,337,0,42431,209052,251484,195002
2025-09-26,2025,9,26,port988,Port of Sohar,Oman,OMN,1,2,1,0,1,4,5,10230,0,1217,0,39576,11447,51024,0,49494,0,0,0,49494,49494,3214711
2025-09-27,2025,9,27,port362,Fujairah,United Arab Emirates,ARE,0,1,0,0,10,1,11,0,0,0,0,114375,0,114375,0,62068,0,0,46161,62068,108229,178896
2025-09-27,2025,9,27,port561,Khor Fakkan,United Arab Emirates,ARE,0,0,0,0,2,0,2,0,0,0,0,770,0,770,0,0,0,0,688,0,688,190308
2025-09-27,2025,9,27,port744,Jebel Ali,United Arab Emirates,ARE,15,1,4,2,0,22,22,310327,7919,758,0,0,319006,319006,259115,0,561,1807,0,261483,261483,195003
2025-09-27,2025,9,27,port988,Port of Sohar,Oman,OMN,0,3,0,1,2,4,6,0,345463,0,0,0,345463,345463,0,3128,0,0,42148,3128,45277,3214712
2025-09-28,2025,9,28,port362,Fujairah,United Arab Emirates,ARE,0,1,0,0,10,1,11,0,2694,0,0,141173,2694,143867,0,43331,0,0,51578,43331,94910,178902
2025-09-28,2025,9,28,port561,Khor Fakkan,United Arab Emirates,ARE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190309
2025-09-28,2025,9,28,port744,Jebel Ali,United Arab Emirates,ARE,15,1,4,2,8,22,30,232253,25344,1128,6705,140112,265432,405545,367038,0,17458,0,57158,384496,441655,195004
2025-09-28,2025,9,28,port988,Port of Sohar,Oman,OMN,1,0,1,1,5,3,8,3307,0,12546,2043,0,17896,17896,1610,0,0,0,100037,1610,101648,3214713
2025-09-29,2025,9,29,port362,Fujairah,United Arab Emirates,ARE,0,0,0,0,13,0,13,0,0,0,0,160357,0,160357,0,0,0,0,97794,0,97794,178905
