restriction,path_id,training_seed,all_step_acceptance_passed,maximum_transition_residual,maximum_source_simplex_residual,maximum_waiting_identity_residual,maximum_provenance_shadow_residual,maximum_period_loss_identity_residual,loss_components_reconstruct_total,restriction_changes_only_declared_action_block,no_readiness_starts_without_readiness_stock,direct_procurement_retained_under_no_readiness,no_release_pacing_uses_immediate_release_baseline,no_disclosure_preserves_information_system,policy,chi,commitment_split_identity_passed,committed_provenance_conservation_passed,existing_state_relabelled_by_chi,initial_committed_outstanding
full_action,test_073_69349232969b,60714114.0,True,9.996838581086176e-07,6.372690918666829e-15,7.105427357601002e-15,5.684341886080803e-14,0.0,True,True,True,True,True,True,Behaviour cloning,0.5,True,True,False,0.0
full_action,test_073_69349232969b,1484239003.0,True,9.96158574952518e-07,5.853058651899418e-15,7.105427357601002e-15,6.394884621840903e-14,0.0,True,True,True,True,True,True,Behaviour cloning,0.5,True,True,False,0.0
full_action,test_073_69349232969b,1044336490.0,True,9.674559485012429e-07,6.778156061396806e-15,7.105427357601002e-15,4.796163466380676e-14,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.5,True,True,False,0.0
full_action,test_073_69349232969b,2857687458.0,True,9.950256541970928e-07,6.543094518836166e-15,7.105427357601002e-15,6.039613253960853e-14,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.5,True,True,False,0.0
full_action,test_073_69349232969b,3413089447.0,True,9.690520428201272e-07,6.000076678246689e-15,7.105427357601002e-15,3.1974423109204515e-14,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.5,True,True,False,0.0
full_action,test_074_212affc962e2,,True,9.771269237287752e-07,4.813938960998576e-15,7.105427357601002e-15,5.329070518200752e-14,0.0,True,True,True,True,True,True,Passive,0.5,True,True,False,0.0
full_action,test_074_212affc962e2,,True,9.781087092614297e-07,5.814054478744252e-15,7.105427357601002e-15,8.526512829121202e-14,0.0,True,True,True,True,True,True,Reactive,0.5,True,True,False,0.0
full_action,test_074_212affc962e2,,True,9.299068635534166e-07,6.972572780923007e-15,7.105427357601002e-15,9.237055564881302e-14,0.0,True,True,True,True,True,True,Projected stochastic MPC,0.5,True,True,False,0.0
full_action,test_074_212affc962e2,4237354934.0,True,9.58691372879364e-07,5.996985219747448e-15,7.105427357601002e-15,4.64628335805628e-14,0.0,True,True,True,True,True,True,Behaviour cloning,0.5,True,True,False,0.0
full_action,test_074_212affc962e2,60714114.0,True,9.943955712814668e-07,6.631985597392381e-15,7.105427357601002e-15,5.684341886080803e-14,0.0,True,True,True,True,True,True,Behaviour cloning,0.5,True,True,False,0.0
full_action,test_074_212affc962e2,1484239003.0,True,8.940510805335301e-07,5.231268388341626e-15,7.105427357601002e-15,4.618527782440651e-14,0.0,True,True,True,True,True,True,Behaviour cloning,0.5,True,True,False,0.0
full_action,test_074_212affc962e2,1044336490.0,True,9.781270454223073e-07,4.8561459774855474e-15,7.105427357601002e-15,6.750155989720953e-14,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.5,True,True,False,0.0
full_action,test_074_212affc962e2,2857687458.0,True,9.278300720513792e-07,5.031612770036657e-15,7.105427357601002e-15,5.684341886080803e-14,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.5,True,True,False,0.0
full_action,test_074_212affc962e2,3413089447.0,True,9.59835940847281e-07,5.435400681651952e-15,7.105427357601002e-15,2.8421709430404014e-14,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.5,True,True,False,0.0
full_action,test_075_8de4e41c7ad9,,True,9.731927165057565e-07,8.20593766717823e-15,7.105427357601002e-15,4.263256414560601e-14,0.0,True,True,True,True,True,True,Passive,0.5,True,True,False,0.0
full_action,test_075_8de4e41c7ad9,,True,9.380071434175444e-07,6.755638881634132e-15,7.105427357601002e-15,7.815970093361102e-14,0.0,True,True,True,True,True,True,Reactive,0.5,True,True,False,0.0
full_action,test_075_8de4e41c7ad9,,True,9.987099416034972e-07,7.067221724756861e-15,7.105427357601002e-15,5.684341886080803e-14,0.0,True,True,True,True,True,True,Projected stochastic MPC,0.5,True,True,False,0.0
full_action,test_075_8de4e41c7ad9,4237354934.0,True,9.286444034769972e-07,5.121000898114232e-15,7.105427357601002e-15,4.973799150320701e-14,0.0,True,True,True,True,True,True,Behaviour cloning,0.5,True,True,False,0.0
full_action,test_075_8de4e41c7ad9,60714114.0,True,9.5773191067941e-07,4.992751004295748e-15,7.105427357601002e-15,6.394884621840903e-14,0.0,True,True,True,True,True,True,Behaviour cloning,0.5,True,True,False,0.0
full_action,test_075_8de4e41c7ad9,1484239003.0,True,9.86544021491356e-07,5.82834667742151e-15,7.105427357601002e-15,8.526512829121202e-14,0.0,True,True,True,True,True,True,Behaviour cloning,0.5,True,True,False,0.0
full_action,test_075_8de4e41c7ad9,1044336490.0,True,9.96298439654326e-07,5.629076035591069e-15,7.105427357601002e-15,5.329070518200752e-14,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.5,True,True,False,0.0
full_action,test_075_8de4e41c7ad9,2857687458.0,True,9.645713254777722e-07,4.809000864795202e-15,7.105427357601002e-15,4.973799150320701e-14,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.5,True,True,False,0.0
full_action,test_075_8de4e41c7ad9,3413089447.0,True,9.536362319038422e-07,5.7032441462767856e-15,7.105427357601002e-15,1.4210854715202006e-13,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.5,True,True,False,0.0
full_action,test_076_48339f21c8ec,,True,9.852695555300426e-07,4.076955816504225e-15,7.105427357601002e-15,4.973799150320701e-14,0.0,True,True,True,True,True,True,Passive,0.5,True,True,False,0.0
full_action,test_076_48339f21c8ec,,True,9.89183513040095e-07,5.808276655252793e-15,7.105427357601002e-15,2.8421709430404014e-14,0.0,True,True,True,True,True,True,Reactive,0.5,True,True,False,0.0
full_action,test_076_48339f21c8ec,,True,9.204822782266096e-07,5.640759584549021e-15,7.105427357601002e-15,8.526512829121202e-14,0.0,True,True,True,True,True,True,Projected stochastic MPC,0.5,True,True,False,0.0
full_action,test_076_48339f21c8ec,4237354934.0,True,9.78280099967602e-07,6.173652999138645e-15,7.105427357601002e-15,5.684341886080803e-14,0.0,True,True,True,True,True,True,Behaviour cloning,0.5,True,True,False,0.0
full_action,test_076_48339f21c8ec,60714114.0,True,9.87071694682263e-07,6.221563406096835e-15,7.105427357601002e-15,8.526512829121202e-14,0.0,True,True,True,True,True,True,Behaviour cloning,0.5,True,True,False,0.0
full_action,test_076_48339f21c8ec,1484239003.0,True,9.763041379030078e-07,5.334410055081565e-15,7.105427357601002e-15,5.684341886080803e-14,0.0,True,True,True,True,True,True,Behaviour cloning,0.5,True,True,False,0.0
full_action,test_076_48339f21c8ec,1044336490.0,True,9.294680397299896e-07,4.6900174055405615e-15,7.105427357601002e-15,7.460698725481053e-14,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.5,True,True,False,0.0
full_action,test_076_48339f21c8ec,2857687458.0,True,9.5800207333809e-07,3.622072124653472e-15,7.105427357601002e-15,5.684341886080803e-14,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.5,True,True,False,0.0
full_action,test_076_48339f21c8ec,3413089447.0,True,9.621646982170782e-07,5.0272540443692046e-15,7.105427357601002e-15,5.684341886080803e-14,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.5,True,True,False,0.0
full_action,test_077_b1f2e84dc844,,True,9.071027321329878e-07,5.049426349373448e-15,7.105427357601002e-15,6.750155989720953e-14,0.0,True,True,True,True,True,True,Passive,0.5,True,True,False,0.0
full_action,test_077_b1f2e84dc844,,True,9.83412380223743e-07,5.960067394620487e-15,7.105427357601002e-15,6.039613253960853e-14,0.0,True,True,True,True,True,True,Reactive,0.5,True,True,False,0.0
full_action,test_077_b1f2e84dc844,,True,9.961413951401353e-07,6.1747499068053386e-15,7.105427357601002e-15,7.460698725481053e-14,0.0,True,True,True,True,True,True,Projected stochastic MPC,0.5,True,True,False,0.0
full_action,test_077_b1f2e84dc844,4237354934.0,True,9.83353150383169e-07,6.056614433410019e-15,7.105427357601002e-15,3.907985046680551e-14,0.0,True,True,True,True,True,True,Behaviour cloning,0.5,True,True,False,0.0
full_action,test_077_b1f2e84dc844,60714114.0,True,9.92407964173254e-07,6.361466038049815e-15,7.105427357601002e-15,3.5527136788005016e-14,0.0,True,True,True,True,True,True,Behaviour cloning,0.5,True,True,False,0.0
full_action,test_077_b1f2e84dc844,1484239003.0,True,9.782497391797594e-07,5.658544100067809e-15,7.105427357601002e-15,5.329070518200752e-14,0.0,True,True,True,True,True,True,Behaviour cloning,0.5,True,True,False,0.0
full_action,test_077_b1f2e84dc844,1044336490.0,True,9.588297550547114e-07,6.491918429289397e-15,7.105427357601002e-15,7.105427357601003e-14,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.5,True,True,False,0.0
full_action,test_077_b1f2e84dc844,2857687458.0,True,9.799480066031597e-07,5.288838464909422e-15,7.105427357601002e-15,7.105427357601003e-14,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.5,True,True,False,0.0
full_action,test_077_b1f2e84dc844,3413089447.0,True,9.812322788232773e-07,5.7183454731769104e-15,7.105427357601002e-15,4.263256414560601e-14,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.5,True,True,False,0.0
full_action,test_078_367d379a9297,,True,9.307489659780564e-07,4.150151295138479e-15,7.105427357601002e-15,6.750155989720953e-14,0.0,True,True,True,True,True,True,Passive,0.5,True,True,False,0.0
full_action,test_078_367d379a9297,,True,9.761096935731518e-07,6.385490751170144e-15,7.105427357601002e-15,4.263256414560601e-14,0.0,True,True,True,True,True,True,Reactive,0.5,True,True,False,0.0
full_action,test_078_367d379a9297,,True,9.977314748629769e-07,6.039407170844785e-15,7.105427357601002e-15,5.684341886080803e-14,0.0,True,True,True,True,True,True,Projected stochastic MPC,0.5,True,True,False,0.0
full_action,test_078_367d379a9297,4237354934.0,True,9.861038047251123e-07,6.289667502034041e-15,7.105427357601002e-15,3.5527136788005016e-14,0.0,True,True,True,True,True,True,Behaviour cloning,0.5,True,True,False,0.0
full_action,test_078_367d379a9297,60714114.0,True,9.704283471069835e-07,5.284695203247928e-15,7.105427357601002e-15,4.263256414560601e-14,0.0,True,True,True,True,True,True,Behaviour cloning,0.5,True,True,False,0.0
full_action,test_078_367d379a9297,1484239003.0,True,9.97932157791634e-07,5.6799174941841126e-15,7.105427357601002e-15,4.973799150320701e-14,0.0,True,True,True,True,True,True,Behaviour cloning,0.5,True,True,False,0.0
full_action,test_078_367d379a9297,1044336490.0,True,9.388613769566936e-07,5.286508012573729e-15,7.105427357601002e-15,5.684341886080803e-14,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.5,True,True,False,0.0
full_action,test_078_367d379a9297,2857687458.0,True,9.401258335647712e-07,5.214368704615363e-15,7.105427357601002e-15,8.526512829121202e-14,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.5,True,True,False,0.0
full_action,test_078_367d379a9297,3413089447.0,True,9.360853200235282e-07,6.353283382141983e-15,7.105427357601002e-15,4.263256414560601e-14,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.5,True,True,False,0.0
full_action,test_079_bce06ca59758,,True,9.004625041252604e-07,4.522411449316887e-15,3.552713678800501e-15,2.8421709430404014e-14,0.0,True,True,True,True,True,True,Passive,0.5,True,True,False,0.0
full_action,test_079_bce06ca59758,,True,9.487733756182884e-07,5.853562424744797e-15,7.105427357601002e-15,4.973799150320701e-14,0.0,True,True,True,True,True,True,Reactive,0.5,True,True,False,0.0
full_action,test_079_bce06ca59758,,True,9.542525563920174e-07,6.153647563232156e-15,7.105427357601002e-15,9.237055564881302e-14,0.0,True,True,True,True,True,True,Projected stochastic MPC,0.5,True,True,False,0.0
full_action,test_079_bce06ca59758,4237354934.0,True,9.786628389623613e-07,5.5586236466867184e-15,7.105427357601002e-15,8.526512829121202e-14,0.0,True,True,True,True,True,True,Behaviour cloning,0.5,True,True,False,0.0
full_action,test_079_bce06ca59758,60714114.0,True,9.799545560033183e-07,4.489868602302054e-15,7.105427357601002e-15,4.085620730620576e-14,0.0,True,True,True,True,True,True,Behaviour cloning,0.5,True,True,False,0.0
full_action,test_079_bce06ca59758,1484239003.0,True,9.962868681784407e-07,5.656811705932437e-15,7.105427357601002e-15,4.263256414560601e-14,0.0,True,True,True,True,True,True,Behaviour cloning,0.5,True,True,False,0.0
full_action,test_079_bce06ca59758,1044336490.0,True,9.962811526835364e-07,4.993374844061401e-15,7.105427357601002e-15,4.973799150320701e-14,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.5,True,True,False,0.0
full_action,test_079_bce06ca59758,2857687458.0,True,9.666331785579366e-07,6.252372429608197e-15,7.105427357601002e-15,4.973799150320701e-14,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.5,True,True,False,0.0
full_action,test_079_bce06ca59758,3413089447.0,True,9.863759698516795e-07,4.922117350340685e-15,7.105427357601002e-15,5.684341886080803e-14,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.5,True,True,False,0.0
full_action,test_080_e669407a98d7,,True,9.712848005239645e-07,5.531778022684457e-15,7.105427357601002e-15,4.618527782440651e-14,0.0,True,True,True,True,True,True,Passive,0.5,True,True,False,0.0
full_action,test_080_e669407a98d7,,True,8.992500272220419e-07,5.905709478746916e-15,7.105427357601002e-15,6.394884621840903e-14,0.0,True,True,True,True,True,True,Reactive,0.5,True,True,False,0.0
full_action,test_080_e669407a98d7,,True,9.685983272937903e-07,5.884547101713596e-15,7.105427357601002e-15,9.947598300641405e-14,0.0,True,True,True,True,True,True,Projected stochastic MPC,0.5,True,True,False,0.0
full_action,test_080_e669407a98d7,4237354934.0,True,9.851462433155435e-07,5.935076428665578e-15,7.105427357601002e-15,8.526512829121202e-14,0.0,True,True,True,True,True,True,Behaviour cloning,0.5,True,True,False,0.0
full_action,test_080_e669407a98d7,60714114.0,True,9.944359072207358e-07,6.81878717308541e-15,7.105427357601002e-15,8.526512829121202e-14,0.0,True,True,True,True,True,True,Behaviour cloning,0.5,True,True,False,0.0
full_action,test_080_e669407a98d7,1484239003.0,True,9.92306780438597e-07,4.400146425605905e-15,7.105427357601002e-15,3.5527136788005016e-14,0.0,True,True,True,True,True,True,Behaviour cloning,0.5,True,True,False,0.0
full_action,test_080_e669407a98d7,1044336490.0,True,9.682918015480309e-07,5.429492732723972e-15,7.105427357601002e-15,4.973799150320701e-14,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.5,True,True,False,0.0
full_action,test_080_e669407a98d7,2857687458.0,True,9.75956323055744e-07,4.855041658280565e-15,7.105427357601002e-15,1.3145040611561853e-13,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.5,True,True,False,0.0
full_action,test_080_e669407a98d7,3413089447.0,True,9.638448758651553e-07,5.8378964445062105e-15,7.105427357601002e-15,6.394884621840903e-14,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.5,True,True,False,0.0
full_action,test_081_fbbd80304765,,True,9.918093485790737e-07,3.4096023801642038e-15,3.552713678800501e-15,4.618527782440651e-14,0.0,True,True,True,True,True,True,Passive,0.5,True,True,False,0.0
full_action,test_081_fbbd80304765,,True,9.440655536966156e-07,4.19674840398173e-15,7.105427357601002e-15,3.5527136788005016e-14,0.0,True,True,True,True,True,True,Reactive,0.5,True,True,False,0.0
full_action,test_081_fbbd80304765,,True,9.307625797698944e-07,6.832886460008932e-15,7.105427357601002e-15,8.881784197001252e-14,0.0,True,True,True,True,True,True,Projected stochastic MPC,0.5,True,True,False,0.0
full_action,test_081_fbbd80304765,4237354934.0,True,9.73742533793746e-07,4.429243701409985e-15,7.105427357601002e-15,5.684341886080803e-14,0.0,True,True,True,True,True,True,Behaviour cloning,0.5,True,True,False,0.0
full_action,test_081_fbbd80304765,60714114.0,True,9.957618670990824e-07,6.1832418356180366e-15,7.105427357601002e-15,5.684341886080803e-14,0.0,True,True,True,True,True,True,Behaviour cloning,0.5,True,True,False,0.0
full_action,test_081_fbbd80304765,1484239003.0,True,9.857721174785015e-07,5.931559336110341e-15,7.105427357601002e-15,3.5527136788005016e-14,0.0,True,True,True,True,True,True,Behaviour cloning,0.5,True,True,False,0.0
full_action,test_081_fbbd80304765,1044336490.0,True,9.708693606340358e-07,4.9097248348058814e-15,7.105427357601002e-15,8.881784197001252e-14,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.5,True,True,False,0.0
full_action,test_081_fbbd80304765,2857687458.0,True,9.897813915894358e-07,5.09242814746274e-15,7.105427357601002e-15,8.526512829121202e-14,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.5,True,True,False,0.0
full_action,test_081_fbbd80304765,3413089447.0,True,9.931680936769911e-07,6.972161017031523e-15,7.105427357601002e-15,4.263256414560601e-14,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.5,True,True,False,0.0
full_action,test_082_2cf496ac3a99,,True,9.956977628061371e-07,4.171040530516089e-15,7.105427357601002e-15,7.460698725481053e-14,0.0,True,True,True,True,True,True,Passive,0.5,True,True,False,0.0
full_action,test_082_2cf496ac3a99,,True,9.98229453786646e-07,5.726888012208206e-15,7.105427357601002e-15,5.684341886080803e-14,0.0,True,True,True,True,True,True,Reactive,0.5,True,True,False,0.0
full_action,test_082_2cf496ac3a99,,True,9.28833643194338e-07,6.583270085617826e-15,7.105427357601002e-15,1.1013412404281553e-13,0.0,True,True,True,True,True,True,Projected stochastic MPC,0.5,True,True,False,0.0
full_action,test_082_2cf496ac3a99,4237354934.0,True,9.151854893321476e-07,5.875257056106348e-15,7.105427357601002e-15,4.3520742565306136e-14,0.0,True,True,True,True,True,True,Behaviour cloning,0.5,True,True,False,0.0
full_action,test_082_2cf496ac3a99,60714114.0,True,9.512760546327502e-07,5.470060211062414e-15,7.105427357601002e-15,5.684341886080803e-14,0.0,True,True,True,True,True,True,Behaviour cloning,0.5,True,True,False,0.0
full_action,test_082_2cf496ac3a99,1484239003.0,True,9.671988471146796e-07,5.452059702142076e-15,7.105427357601002e-15,6.039613253960853e-14,0.0,True,True,True,True,True,True,Behaviour cloning,0.5,True,True,False,0.0
full_action,test_082_2cf496ac3a99,1044336490.0,True,9.390147075104068e-07,5.870635326708773e-15,7.105427357601002e-15,6.394884621840903e-14,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.5,True,True,False,0.0
full_action,test_082_2cf496ac3a99,2857687458.0,True,9.96601084848127e-07,4.9623109695120325e-15,7.105427357601002e-15,6.039613253960853e-14,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.5,True,True,False,0.0
full_action,test_082_2cf496ac3a99,3413089447.0,True,9.689217630347773e-07,5.790476469624481e-15,7.105427357601002e-15,7.460698725481053e-14,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.5,True,True,False,0.0
full_action,test_083_4cbdde5f376f,,True,9.60888964268126e-07,3.564286372321481e-15,7.105427357601002e-15,4.973799150320701e-14,0.0,True,True,True,True,True,True,Passive,0.5,True,True,False,0.0
full_action,test_083_4cbdde5f376f,,True,9.199828459206124e-07,6.0779289587364885e-15,7.105427357601002e-15,3.1974423109204515e-14,0.0,True,True,True,True,True,True,Reactive,0.5,True,True,False,0.0
full_action,test_083_4cbdde5f376f,,True,9.512029573513808e-07,5.946800741084117e-15,7.105427357601002e-15,1.1368683772161605e-13,0.0,True,True,True,True,True,True,Projected stochastic MPC,0.5,True,True,False,0.0
full_action,test_083_4cbdde5f376f,4237354934.0,True,9.79888429239585e-07,4.0372893694634246e-15,7.105427357601002e-15,6.394884621840903e-14,0.0,True,True,True,True,True,True,Behaviour cloning,0.5,True,True,False,0.0
full_action,test_083_4cbdde5f376f,60714114.0,True,9.855958377676994e-07,6.487505599392439e-15,7.105427357601002e-15,3.5527136788005016e-14,0.0,True,True,True,True,True,True,Behaviour cloning,0.5,True,True,False,0.0
full_action,test_083_4cbdde5f376f,1484239003.0,True,9.971175622798933e-07,5.334339063132673e-15,7.105427357601002e-15,5.684341886080803e-14,0.0,True,True,True,True,True,True,Behaviour cloning,0.5,True,True,False,0.0
full_action,test_083_4cbdde5f376f,1044336490.0,True,9.618223107839382e-07,4.890503751408551e-15,7.105427357601002e-15,6.838973831690964e-14,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.5,True,True,False,0.0
full_action,test_083_4cbdde5f376f,2857687458.0,True,9.868982739525851e-07,4.758000905161902e-15,7.105427357601002e-15,2.8421709430404014e-14,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.5,True,True,False,0.0
full_action,test_083_4cbdde5f376f,3413089447.0,True,9.651551421948229e-07,5.855079248995093e-15,7.105427357601002e-15,6.750155989720953e-14,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.5,True,True,False,0.0
full_action,test_084_513eb18f351c,,True,9.806489503682184e-07,4.524794100057954e-15,7.105427357601002e-15,7.105427357601003e-14,0.0,True,True,True,True,True,True,Passive,0.5,True,True,False,0.0
full_action,test_084_513eb18f351c,,True,9.318631995458472e-07,5.189936039251813e-15,7.105427357601002e-15,5.861977570020828e-14,0.0,True,True,True,True,True,True,Reactive,0.5,True,True,False,0.0
full_action,test_084_513eb18f351c,,True,9.919087084874175e-07,6.625293295955243e-15,7.105427357601002e-15,8.526512829121202e-14,0.0,True,True,True,True,True,True,Projected stochastic MPC,0.5,True,True,False,0.0
full_action,test_084_513eb18f351c,4237354934.0,True,9.822604957046995e-07,4.709688528130681e-15,7.105427357601002e-15,5.861977570020828e-14,0.0,True,True,True,True,True,True,Behaviour cloning,0.5,True,True,False,0.0
full_action,test_084_513eb18f351c,60714114.0,True,9.841067735100914e-07,5.2725827379813086e-15,7.105427357601002e-15,5.684341886080803e-14,0.0,True,True,True,True,True,True,Behaviour cloning,0.5,True,True,False,0.0
full_action,test_084_513eb18f351c,1484239003.0,True,9.862918807227338e-07,6.065772871273088e-15,7.105427357601002e-15,2.8421709430404014e-14,0.0,True,True,True,True,True,True,Behaviour cloning,0.5,True,True,False,0.0
full_action,test_084_513eb18f351c,1044336490.0,True,9.89297178258363e-07,4.686718000452769e-15,7.105427357601002e-15,5.684341886080803e-14,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.5,True,True,False,0.0
full_action,test_084_513eb18f351c,2857687458.0,True,9.37848702027119e-07,6.196729776511878e-15,7.105427357601002e-15,6.394884621840903e-14,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.5,True,True,False,0.0
full_action,test_084_513eb18f351c,3413089447.0,True,9.980259912325543e-07,6.122198076933551e-15,7.105427357601002e-15,3.5527136788005016e-14,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.5,True,True,False,0.0
full_action,test_085_650c50514b66,,True,8.917209424128983e-07,4.8813492310728615e-15,7.105427357601002e-15,4.263256414560601e-14,0.0,True,True,True,True,True,True,Passive,0.5,True,True,False,0.0
full_action,test_085_650c50514b66,,True,9.7415464208118e-07,5.4979346889280135e-15,7.105427357601002e-15,6.394884621840903e-14,0.0,True,True,True,True,True,True,Reactive,0.5,True,True,False,0.0
full_action,test_085_650c50514b66,,True,9.755056864263611e-07,6.676494955309108e-15,7.105427357601002e-15,1.1368683772161605e-13,0.0,True,True,True,True,True,True,Projected stochastic MPC,0.5,True,True,False,0.0
full_action,test_085_650c50514b66,4237354934.0,True,9.912086927211949e-07,5.804426043474575e-15,7.105427357601002e-15,7.815970093361102e-14,0.0,True,True,True,True,True,True,Behaviour cloning,0.5,True,True,False,0.0
full_action,test_085_650c50514b66,60714114.0,True,9.894213005137562e-07,6.426278881591346e-15,7.105427357601002e-15,6.572520305780928e-14,0.0,True,True,True,True,True,True,Behaviour cloning,0.5,True,True,False,0.0
full_action,test_085_650c50514b66,1484239003.0,True,9.76129062425641e-07,5.874617757989408e-15,7.105427357601002e-15,5.684341886080803e-14,0.0,True,True,True,True,True,True,Behaviour cloning,0.5,True,True,False,0.0
full_action,test_085_650c50514b66,1044336490.0,True,9.511854298592324e-07,6.322405854841012e-15,7.105427357601002e-15,7.105427357601003e-14,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.5,True,True,False,0.0
full_action,test_085_650c50514b66,2857687458.0,True,9.921241832363465e-07,5.892862635915029e-15,7.105427357601002e-15,7.815970093361102e-14,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.5,True,True,False,0.0
full_action,test_085_650c50514b66,3413089447.0,True,9.527510085328772e-07,5.320084451542449e-15,7.105427357601002e-15,8.526512829121202e-14,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.5,True,True,False,0.0
full_action,test_086_754dc8e1ab0e,,True,9.536962384043108e-07,5.588731856313346e-15,7.105427357601002e-15,3.1974423109204515e-14,0.0,True,True,True,True,True,True,Passive,0.5,True,True,False,0.0
full_action,test_086_754dc8e1ab0e,,True,9.816721619465409e-07,5.457110559606553e-15,7.105427357601002e-15,7.105427357601003e-14,0.0,True,True,True,True,True,True,Reactive,0.5,True,True,False,0.0
full_action,test_086_754dc8e1ab0e,,True,9.170532303657664e-07,5.767264378737924e-15,7.105427357601002e-15,5.684341886080803e-14,0.0,True,True,True,True,True,True,Projected stochastic MPC,0.5,True,True,False,0.0
full_action,test_086_754dc8e1ab0e,4237354934.0,True,9.469263373414852e-07,5.3895317299757626e-15,7.105427357601002e-15,4.973799150320701e-14,0.0,True,True,True,True,True,True,Behaviour cloning,0.5,True,True,False,0.0
full_action,test_086_754dc8e1ab0e,60714114.0,True,9.806780093023685e-07,6.196448349815153e-15,7.105427357601002e-15,7.105427357601003e-14,0.0,True,True,True,True,True,True,Behaviour cloning,0.5,True,True,False,0.0
full_action,test_086_754dc8e1ab0e,1484239003.0,True,9.893663717438644e-07,6.079319575077644e-15,7.105427357601002e-15,5.684341886080803e-14,0.0,True,True,True,True,True,True,Behaviour cloning,0.5,True,True,False,0.0
full_action,test_086_754dc8e1ab0e,1044336490.0,True,9.901206926888283e-07,5.046776512677081e-15,7.105427357601002e-15,4.973799150320701e-14,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.5,True,True,False,0.0
full_action,test_086_754dc8e1ab0e,2857687458.0,True,9.35929856290572e-07,5.646053540469361e-15,7.105427357601002e-15,5.684341886080803e-14,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.5,True,True,False,0.0
full_action,test_086_754dc8e1ab0e,3413089447.0,True,9.861458122846746e-07,4.6940475883035975e-15,7.105427357601002e-15,3.5527136788005016e-14,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.5,True,True,False,0.0
full_action,test_087_cbc79ee243dd,,True,9.996346674619845e-07,4.654895396140899e-15,7.105427357601002e-15,2.8421709430404014e-14,0.0,True,True,True,True,True,True,Passive,0.5,True,True,False,0.0
full_action,test_087_cbc79ee243dd,,True,9.648217388256995e-07,5.495162879487242e-15,7.105427357601002e-15,3.907985046680551e-14,0.0,True,True,True,True,True,True,Reactive,0.5,True,True,False,0.0
full_action,test_087_cbc79ee243dd,,True,8.986323301204608e-07,5.9467222846573765e-15,7.105427357601002e-15,5.684341886080803e-14,0.0,True,True,True,True,True,True,Projected stochastic MPC,0.5,True,True,False,0.0
full_action,test_087_cbc79ee243dd,4237354934.0,True,8.859515241306236e-07,5.718087551644471e-15,7.105427357601002e-15,4.973799150320701e-14,0.0,True,True,True,True,True,True,Behaviour cloning,0.5,True,True,False,0.0
full_action,test_087_cbc79ee243dd,60714114.0,True,9.842020925450843e-07,5.104583070255839e-15,7.105427357601002e-15,3.5527136788005016e-14,0.0,True,True,True,True,True,True,Behaviour cloning,0.5,True,True,False,0.0
full_action,test_087_cbc79ee243dd,1484239003.0,True,8.872316845415804e-07,5.635451017310341e-15,7.105427357601002e-15,8.526512829121202e-14,0.0,True,True,True,True,True,True,Behaviour cloning,0.5,True,True,False,0.0
