chi,policy,seed_index,training_seed,episode,training_loss,mean_formal_reward,mean_constraint_violation,constraint_dual,update_method,critic_loss_q1,critic_loss_q2,constraint_critic_loss,latent_policy_entropy,mean_log_standard_deviation,entropy_temperature,entropy_temperature_loss,target_entropy,period_update_count,reward_critic_q1_update_count,reward_critic_q2_update_count,constraint_critic_update_count,actor_update_count,entropy_temperature_update_count,constraint_dual_update_count,mean_projection_distance,projected_action_fraction
0.375,Constrained SAC,0,1044336490,3,102567.84440723145,-294784.0053706775,9.86282900466637,57.948088095263465,reparameterised_latent_gaussian_projected_twin_reward_critics_constraint_critic_auto_entropy_dual,19968266544.76088,19968266616.434155,79.55776855043659,-3.485242320618011,-1.48878238281097,0.0167607110748303,0.5796421286199139,-34.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,0.0527014789024744,0.7142857142857143
0.375,Constrained SAC,0,1044336490,4,146283.8122402088,-289997.33823304926,14.72116101610637,88.8604262290868,reparameterised_latent_gaussian_projected_twin_reward_critics_constraint_critic_auto_entropy_dual,9552163606.897043,9552163652.51757,93.21412778890095,-3.1615057517442917,-1.483091477285899,0.0137594434316856,0.4697908039158183,-34.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,0.0265827612234118,0.6190476190476191
0.375,Constrained SAC,0,1044336490,5,119741.19798724976,-155592.31033934222,3.193027651877501,95.56368429802951,reparameterised_latent_gaussian_projected_twin_reward_critics_constraint_critic_auto_entropy_dual,199354519.4802277,199354517.1635279,2.394137157738249,-2.9144262638018605,-1.4793375275025396,0.0116569282288565,0.3948206723892223,-34.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,0.0430310691485662,1.0
0.375,Constrained SAC,0,1044336490,6,171378.64508769134,-294814.79633807176,9.86219548024412,116.27219480654216,reparameterised_latent_gaussian_projected_twin_reward_critics_constraint_critic_auto_entropy_dual,6398428925.989787,6398428931.362978,36.64349399545834,-2.6978454571862134,-1.4756690159968582,0.0101032400002476,0.3405822297544011,-34.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,0.0462465595780061,0.8571428571428571
0.375,Constrained SAC,0,1044336490,7,196289.5394076124,-290003.4807235346,14.72029140529398,147.18270675765947,reparameterised_latent_gaussian_projected_twin_reward_critics_constraint_critic_auto_entropy_dual,4865561413.107793,4865561415.860655,47.453635506562286,-1.4688664960397368,-1.4722431099655078,0.0088743350154317,0.3087922852204299,-34.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,0.0236454673707948,0.7142857142857143
0.375,Constrained SAC,0,1044336490,8,151019.61156837424,-155607.13216337815,3.1931169390209946,153.88615232960353,reparameterised_latent_gaussian_projected_twin_reward_critics_constraint_critic_auto_entropy_dual,871439417.0951674,871439416.8932619,3.7310986678630993,-1.6469829277270398,-1.469201174352113,0.007917008964364,0.2717855386520941,-34.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,0.041915164640192,1.0
0.375,Constrained SAC,0,1044336490,9,197882.7538371016,-294820.49549256306,9.861909402663883,174.59406207519768,reparameterised_latent_gaussian_projected_twin_reward_critics_constraint_critic_auto_entropy_dual,3634343553.334805,3634343548.07553,21.236665111144447,-1.4763969870276463,-1.4669519057686078,0.0071426439643835,0.2450725417632041,-34.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,0.0428261101794614,1.0
0.375,Behaviour cloning,1,60714114,1,0.0318118431561211,,0.0,0.0,projected_action_mse_on_formal_mpc_teacher,,,,,,,,,,,,,,,,,
0.375,Behaviour cloning,1,60714114,2,0.0314460572904613,,0.0,0.0,projected_action_mse_on_formal_mpc_teacher,,,,,,,,,,,,,,,,,
0.375,Behaviour cloning,1,60714114,3,0.0310668608299288,,0.0,0.0,projected_action_mse_on_formal_mpc_teacher,,,,,,,,,,,,,,,,,
0.375,Behaviour cloning,1,60714114,4,0.0306724870136159,,0.0,0.0,projected_action_mse_on_formal_mpc_teacher,,,,,,,,,,,,,,,,,
0.375,Behaviour cloning,1,60714114,5,0.0302611349118879,,0.0,0.0,projected_action_mse_on_formal_mpc_teacher,,,,,,,,,,,,,,,,,
0.375,Behaviour cloning,1,60714114,6,0.0298310206204274,,0.0,0.0,projected_action_mse_on_formal_mpc_teacher,,,,,,,,,,,,,,,,,
0.375,Behaviour cloning,1,60714114,7,0.0293804530990632,,0.0,0.0,projected_action_mse_on_formal_mpc_teacher,,,,,,,,,,,,,,,,,
0.375,Behaviour cloning,1,60714114,8,0.0289079400290685,,0.0,0.0,projected_action_mse_on_formal_mpc_teacher,,,,,,,,,,,,,,,,,
0.375,Behaviour cloning,1,60714114,9,0.028412327482426,,0.0,0.0,projected_action_mse_on_formal_mpc_teacher,,,,,,,,,,,,,,,,,
0.375,Behaviour cloning,1,60714114,10,0.0278929732863122,,0.0,0.0,projected_action_mse_on_formal_mpc_teacher,,,,,,,,,,,,,,,,,
0.375,Behaviour cloning,1,60714114,11,0.0273499468379421,,0.0,0.0,projected_action_mse_on_formal_mpc_teacher,,,,,,,,,,,,,,,,,
0.375,Behaviour cloning,1,60714114,12,0.0267842374244506,,0.0,0.0,projected_action_mse_on_formal_mpc_teacher,,,,,,,,,,,,,,,,,
0.375,Constrained SAC,1,2857687458,1,26923.378128698743,-172971.0565560461,14.571585201724025,30.59852892362046,reparameterised_latent_gaussian_projected_twin_reward_critics_constraint_critic_auto_entropy_dual,12240501763.235636,12240501712.978348,229.11124096380087,-4.331974906867898,-1.5028826456895508,0.0306662267771183,1.1639549080345128,-34.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,0.1726196898045076,0.8571428571428571
0.375,Constrained SAC,1,2857687458,2,42414.73790366336,-155021.5509682654,3.192079854055116,37.2997966171362,reparameterised_latent_gaussian_projected_twin_reward_critics_constraint_critic_auto_entropy_dual,7051736358.178952,7051736384.979858,3.8962964438052,-3.1010698084877864,-1.4952528956924027,0.0218852381815051,0.8032133098758747,-34.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,0.0627748572085936,1.0
0.375,Constrained SAC,1,2857687458,3,99052.66374736534,-294775.3958236457,9.86295209997738,58.009896027088665,reparameterised_latent_gaussian_projected_twin_reward_critics_constraint_critic_auto_entropy_dual,20797072790.53921,20797072795.242702,79.48566172348897,-1.849537745779386,-1.4897816107075723,0.0168686161341871,0.6198987901932368,-34.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,0.0641443070409285,1.0
0.375,Constrained SAC,1,2857687458,4,144835.88132492217,-289986.8395189991,14.72136932497186,88.92267160952956,reparameterised_latent_gaussian_projected_twin_reward_critics_constraint_critic_auto_entropy_dual,8835022261.892477,8835022214.213688,100.1753630925186,-1.6794814502002129,-1.484400945582773,0.0137127258122006,0.4931680212897006,-34.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,0.0286534666881569,1.0
0.375,Constrained SAC,1,2857687458,5,117897.97255215514,-155576.66486494185,3.193125719840123,95.6261356211938,reparameterised_latent_gaussian_projected_twin_reward_critics_constraint_critic_auto_entropy_dual,203802837.66537857,203802847.1021621,2.427846297487471,-2.27560009166759,-1.4793084264352403,0.0115870217077267,0.4010443800344375,-34.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,0.0573844331011828,1.0
0.375,Constrained SAC,1,2857687458,6,165347.0029145354,-294809.0339000121,9.862276974862256,116.33481726840448,reparameterised_latent_gaussian_projected_twin_reward_critics_constraint_critic_auto_entropy_dual,6999880484.357625,6999880514.909921,36.601237645363526,-1.3118673081075642,-1.475325310602356,0.0099918279799688,0.3526621346884041,-34.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,0.0566764911323799,1.0
0.375,Constrained SAC,1,2857687458,7,194767.64718061115,-290001.4742347525,14.720752802668658,147.24629815400866,reparameterised_latent_gaussian_projected_twin_reward_critics_constraint_critic_auto_entropy_dual,3463752787.49056,3463752787.222362,55.63711816704678,-3.0151831861603204,-1.4719685588113596,0.0088391018991392,0.2918625726926848,-34.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,0.0297758061379231,1.0
0.375,Constrained SAC,1,2857687458,8,148751.80398860222,-155602.25811072215,3.1930678205245533,153.94964057711016,reparameterised_latent_gaussian_projected_twin_reward_critics_constraint_critic_auto_entropy_dual,714453980.0001688,714453980.4034615,4.5082855781962365,-0.0947673204791509,-1.4689841190920816,0.0078483841149138,0.2830419309453575,-34.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,0.0557165784173965,1.0
0.375,Constrained SAC,1,2857687458,9,191086.2775102717,-294817.3292794719,9.86190206996966,174.65753492404642,reparameterised_latent_gaussian_projected_twin_reward_critics_constraint_critic_auto_entropy_dual,3944541945.3240976,3944541972.690398,22.12956176860017,-1.5284649146402811,-1.4664002132125966,0.0070878544297169,0.2426785472563066,-34.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,0.0522331374726358,1.0
0.375,Behaviour cloning,2,1484239003,1,0.0319241422155115,,0.0,0.0,projected_action_mse_on_formal_mpc_teacher,,,,,,,,,,,,,,,,,
0.375,Behaviour cloning,2,1484239003,2,0.031456348413662,,0.0,0.0,projected_action_mse_on_formal_mpc_teacher,,,,,,,,,,,,,,,,,
0.375,Behaviour cloning,2,1484239003,3,0.0309707197741928,,0.0,0.0,projected_action_mse_on_formal_mpc_teacher,,,,,,,,,,,,,,,,,
0.375,Behaviour cloning,2,1484239003,4,0.030465542905316,,0.0,0.0,projected_action_mse_on_formal_mpc_teacher,,,,,,,,,,,,,,,,,
0.375,Behaviour cloning,2,1484239003,5,0.0299393928198373,,0.0,0.0,projected_action_mse_on_formal_mpc_teacher,,,,,,,,,,,,,,,,,
0.375,Behaviour cloning,2,1484239003,6,0.0293912934956864,,0.0,0.0,projected_action_mse_on_formal_mpc_teacher,,,,,,,,,,,,,,,,,
0.375,Behaviour cloning,2,1484239003,7,0.0288209094497606,,0.0,0.0,projected_action_mse_on_formal_mpc_teacher,,,,,,,,,,,,,,,,,
0.375,Behaviour cloning,2,1484239003,8,0.0282287550772025,,0.0,0.0,projected_action_mse_on_formal_mpc_teacher,,,,,,,,,,,,,,,,,
0.375,Behaviour cloning,2,1484239003,9,0.0276163958605343,,0.0,0.0,projected_action_mse_on_formal_mpc_teacher,,,,,,,,,,,,,,,,,
0.375,Behaviour cloning,2,1484239003,10,0.0269866019817433,,0.0,0.0,projected_action_mse_on_formal_mpc_teacher,,,,,,,,,,,,,,,,,
0.375,Behaviour cloning,2,1484239003,11,0.0263434054850348,,0.0,0.0,projected_action_mse_on_formal_mpc_teacher,,,,,,,,,,,,,,,,,
0.375,Behaviour cloning,2,1484239003,12,0.0256920141857808,,0.0,0.0,projected_action_mse_on_formal_mpc_teacher,,,,,,,,,,,,,,,,,
0.375,Constrained SAC,2,3413089447,1,17442.617839951396,-102203.85783296652,14.571169521293484,30.59765599471632,reparameterised_latent_gaussian_projected_twin_reward_critics_constraint_critic_auto_entropy_dual,3849926862.7097344,3849926966.836687,225.31632068333695,-2.9759930128697154,-1.4881271373532068,0.0301257586052956,1.2062915047996587,-34.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,0.1484265982964003,0.4285714285714285
0.375,Constrained SAC,2,3413089447,2,35599.69405258211,-154837.96410211184,3.1885627494296465,37.29153776851857,reparameterised_latent_gaussian_projected_twin_reward_critics_constraint_critic_auto_entropy_dual,8250409869.289589,8250409916.694586,4.05721116111204,-2.2906991999614617,-1.4817619152636985,0.0214489150228628,0.8088250261958883,-34.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,0.0704160163664137,1.0
0.375,Constrained SAC,2,3413089447,3,99493.60970110838,-294753.4045848973,9.862470551664774,58.00062592701459,reparameterised_latent_gaussian_projected_twin_reward_critics_constraint_critic_auto_entropy_dual,21237838322.756355,21237838387.486156,77.11763830704007,-1.0748004845585186,-1.4764161517248002,0.0165184454709257,0.6218961870660664,-34.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,0.0696251250249306,0.6666666666666666
0.375,Constrained SAC,2,3413089447,4,164105.21172789254,-289981.96612442186,14.722820391727886,88.91644874964314,reparameterised_latent_gaussian_projected_twin_reward_critics_constraint_critic_auto_entropy_dual,6874592513.752424,6874592558.469591,88.49379440528647,-1.540201699646223,-1.4713060734858696,0.0134698596777613,0.4857692639616907,-34.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,0.0341820918520893,0.4285714285714285
0.375,Constrained SAC,2,3413089447,5,113517.29705785088,-155551.40130812378,3.1921947415961425,95.617957706995,reparameterised_latent_gaussian_projected_twin_reward_critics_constraint_critic_auto_entropy_dual,396138235.01894873,396138237.0908322,1.7000869653577522,-1.4279196423238516,-1.467494401524503,0.011366688515066,0.4042084647911282,-34.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,0.0540829786751347,1.0
0.375,Constrained SAC,2,3413089447,6,168047.7903812786,-294797.40962462383,9.863061725325208,116.32828733017791,reparameterised_latent_gaussian_projected_twin_reward_critics_constraint_critic_auto_entropy_dual,8123397189.09392,8123397197.885384,36.12475169223579,-2.7049741340208264,-1.463620622016936,0.0098848862424391,0.3325715935927296,-34.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,0.0597292419947694,0.6666666666666666
0.375,Constrained SAC,2,3413089447,7,223348.245691906,-289999.7756636112,14.72095985514956,147.240203025992,reparameterised_latent_gaussian_projected_twin_reward_critics_constraint_critic_auto_entropy_dual,3920069478.558638,3920069489.3713946,46.74696708150224,-3.102847239349142,-1.460526538484283,0.0087581477868572,0.2881488231473252,-34.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,0.0270326669691178,0.4285714285714285
0.375,Constrained SAC,2,3413089447,8,144479.81619716095,-155586.59439199578,3.193031394165787,153.94346895374017,reparameterised_latent_gaussian_projected_twin_reward_critics_constraint_critic_auto_entropy_dual,654116566.9587508,654116567.5380124,2.83933478751802,-2.132618979920602,-1.4579571162534892,0.0078370215728006,0.2645847190053831,-34.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,0.0490824192142995,1.0
0.375,Constrained SAC,2,3413089447,9,192716.8321922981,-294813.0726190196,9.861766124581914,174.65107781536213,reparameterised_latent_gaussian_projected_twin_reward_critics_constraint_critic_auto_entropy_dual,5432416693.589033,5432416695.460668,21.856627465629323,-2.126365623357187,-1.455532951771517,0.0070912442537941,0.2380905748049693,-34.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,0.0510355391976157,0.6190476190476191
0.5,Behaviour cloning,0,4237354934,1,0.032391521478036,,0.0,0.0,projected_action_mse_on_formal_mpc_teacher,,,,,,,,,,,,,,,,,
0.5,Behaviour cloning,0,4237354934,2,0.0318188953577305,,0.0,0.0,projected_action_mse_on_formal_mpc_teacher,,,,,,,,,,,,,,,,,
0.5,Behaviour cloning,0,4237354934,3,0.0312192719477601,,0.0,0.0,projected_action_mse_on_formal_mpc_teacher,,,,,,,,,,,,,,,,,
0.5,Behaviour cloning,0,4237354934,4,0.0305887902852239,,0.0,0.0,projected_action_mse_on_formal_mpc_teacher,,,,,,,,,,,,,,,,,
0.5,Behaviour cloning,0,4237354934,5,0.0299243753985583,,0.0,0.0,projected_action_mse_on_formal_mpc_teacher,,,,,,,,,,,,,,,,,
0.5,Behaviour cloning,0,4237354934,6,0.0292243449961309,,0.0,0.0,projected_action_mse_on_formal_mpc_teacher,,,,,,,,,,,,,,,,,
0.5,Behaviour cloning,0,4237354934,7,0.028489155211713,,0.0,0.0,projected_action_mse_on_formal_mpc_teacher,,,,,,,,,,,,,,,,,
0.5,Behaviour cloning,0,4237354934,8,0.027722165550298,,0.0,0.0,projected_action_mse_on_formal_mpc_teacher,,,,,,,,,,,,,,,,,
0.5,Behaviour cloning,0,4237354934,9,0.0269301900140113,,0.0,0.0,projected_action_mse_on_formal_mpc_teacher,,,,,,,,,,,,,,,,,
0.5,Behaviour cloning,0,4237354934,10,0.0261235222621394,,0.0,0.0,projected_action_mse_on_formal_mpc_teacher,,,,,,,,,,,,,,,,,
0.5,Behaviour cloning,0,4237354934,11,0.0253151764702977,,0.0,0.0,projected_action_mse_on_formal_mpc_teacher,,,,,,,,,,,,,,,,,
0.5,Behaviour cloning,0,4237354934,12,0.0245193388807308,,0.0,0.0,projected_action_mse_on_formal_mpc_teacher,,,,,,,,,,,,,,,,,
0.5,Constrained SAC,0,1044336490,1,25247.33905825535,-151833.88468738328,19.874942666305454,41.73557959924146,reparameterised_latent_gaussian_projected_twin_reward_critics_constraint_critic_auto_entropy_dual,9063252128.893017,9063252153.28722,418.8999429381353,-3.0978243987864964,-1.4954112864266351,0.0301752100157495,1.2023863774841654,-34.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,0.1482766466360748,0.4285714285714285
0.5,Constrained SAC,0,1044336490,2,38022.92776779608,-134263.9598184086,5.318539466892611,52.90241247971592,reparameterised_latent_gaussian_projected_twin_reward_critics_constraint_critic_auto_entropy_dual,5142116889.477076,5142116902.905067,16.57890126976983,-1.78952188647958,-1.4935323712720223,0.0213757248577347,0.8208685741999537,-34.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,0.0625549530910937,1.0
0.5,Constrained SAC,0,1044336490,3,95271.3195377615,-275126.3724256948,13.126628810556404,80.46623298188433,reparameterised_latent_gaussian_projected_twin_reward_critics_constraint_critic_auto_entropy_dual,17831683938.421307,17831683992.59089,129.41063192313666,-3.4626099915618247,-1.4880776272755003,0.0167549783994141,0.5799059374636839,-34.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,0.0651999894176688,0.8571428571428571
0.5,Constrained SAC,0,1044336490,4,141819.82953553513,-270577.9639677162,20.14286128942304,122.7641416896727,reparameterised_latent_gaussian_projected_twin_reward_critics_constraint_critic_auto_entropy_dual,8377812523.269743,8377812553.108266,157.29579356800514,-3.13727247356343,-1.482359715586144,0.0137536404878626,0.469980667055501,-34.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,0.0346499845241042,0.5238095238095238
0.5,Constrained SAC,0,1044336490,5,108634.24388724328,-134706.5517625319,5.320612508940359,133.93532795844746,reparameterised_latent_gaussian_projected_twin_reward_critics_constraint_critic_auto_entropy_dual,218142081.2909605,218142079.21861804,4.426923709156517,-2.889498282726407,-1.4785951100491186,0.0116513334397575,0.394959333363363,-34.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,0.0555508284227808,1.0
0.5,Constrained SAC,0,1044336490,6,159127.9393148665,-275165.02381876105,13.125975145429772,161.49777576384997,reparameterised_latent_gaussian_projected_twin_reward_critics_constraint_critic_auto_entropy_dual,6278606253.040506,6278606256.816424,53.60172776025326,-2.6733643191951315,-1.4749556254093616,0.0100979835335279,0.3406782810509952,-34.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,0.0591191127796224,0.8571428571428571
0.5,Constrained SAC,0,1044336490,7,189331.1597024275,-270586.29297066387,20.141738381807915,203.79332636564664,reparameterised_latent_gaussian_projected_twin_reward_critics_constraint_critic_auto_entropy_dual,5053429245.513728,5053429243.28285,72.0038121996932,-1.4452131854684005,-1.4715592534260538,0.0088694946421831,0.3088522211763816,-34.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,0.0309391681074311,0.5714285714285714
0.5,Constrained SAC,0,1044336490,8,138052.9940999229,-134720.70408165676,5.320730125148318,214.96475962845807,reparameterised_latent_gaussian_projected_twin_reward_critics_constraint_critic_auto_entropy_dual,1097334743.169353,1097334744.042249,4.130851213517629,-1.6238435751950926,-1.4685172794889487,0.0079125458329811,0.2718291451029949,-34.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,0.0530437229383003,1.0
0.5,Constrained SAC,0,1044336490,9,183986.64628818797,-275172.20889008354,13.125568262865732,242.52635298047608,reparameterised_latent_gaussian_projected_twin_reward_critics_constraint_critic_auto_entropy_dual,3774561754.019736,3774561749.6925454,28.41167788130015,-1.45337633024409,-1.466269360513176,0.0071385168472242,0.2451060705619223,-34.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,0.0543138987823177,1.0
0.5,Behaviour cloning,1,60714114,1,0.0317963020056704,,0.0,0.0,projected_action_mse_on_formal_mpc_teacher,,,,,,,,,,,,,,,,,
0.5,Behaviour cloning,1,60714114,2,0.0313471740597316,,0.0,0.0,projected_action_mse_on_formal_mpc_teacher,,,,,,,,,,,,,,,,,
0.5,Behaviour cloning,1,60714114,3,0.0308761616349276,,0.0,0.0,projected_action_mse_on_formal_mpc_teacher,,,,,,,,,,,,,,,,,
0.5,Behaviour cloning,1,60714114,4,0.0303794389590006,,0.0,0.0,projected_action_mse_on_formal_mpc_teacher,,,,,,,,,,,,,,,,,
0.5,Behaviour cloning,1,60714114,5,0.0298531390317135,,0.0,0.0,projected_action_mse_on_formal_mpc_teacher,,,,,,,,,,,,,,,,,
0.5,Behaviour cloning,1,60714114,6,0.0292935960330262,,0.0,0.0,projected_action_mse_on_formal_mpc_teacher,,,,,,,,,,,,,,,,,
0.5,Behaviour cloning,1,60714114,7,0.0286977293246706,,0.0,0.0,projected_action_mse_on_formal_mpc_teacher,,,,,,,,,,,,,,,,,
0.5,Behaviour cloning,1,60714114,8,0.0280635935181446,,0.0,0.0,projected_action_mse_on_formal_mpc_teacher,,,,,,,,,,,,,,,,,
0.5,Behaviour cloning,1,60714114,9,0.0273910821659208,,0.0,0.0,projected_action_mse_on_formal_mpc_teacher,,,,,,,,,,,,,,,,,
0.5,Behaviour cloning,1,60714114,10,0.0266826985425794,,0.0,0.0,projected_action_mse_on_formal_mpc_teacher,,,,,,,,,,,,,,,,,
0.5,Behaviour cloning,1,60714114,11,0.0259442003400983,,0.0,0.0,projected_action_mse_on_formal_mpc_teacher,,,,,,,,,,,,,,,,,
0.5,Behaviour cloning,1,60714114,12,0.0251848285551512,,0.0,0.0,projected_action_mse_on_formal_mpc_teacher,,,,,,,,,,,,,,,,,
0.5,Constrained SAC,1,2857687458,1,26373.067219338223,-156299.63739536138,19.915456401933778,41.82065844406094,reparameterised_latent_gaussian_projected_twin_reward_critics_constraint_critic_auto_entropy_dual,9589132091.28644,9589132040.7166,431.35312144245023,-4.3077937587119175,-1.5024277679958475,0.0306564777862535,1.1647119484609754,-34.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,0.1749107891144662,0.8571428571428571
0.5,Constrained SAC,1,2857687458,2,37877.32862892838,-134220.05370946386,5.320207700390294,52.99099461488056,reparameterised_latent_gaussian_projected_twin_reward_critics_constraint_critic_auto_entropy_dual,5137981832.032414,5137981855.513461,16.221951266875188,-3.088733780576991,-1.494930295917822,0.0218777686854599,0.8032690341947722,-34.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,0.0728223360167056,1.0
0.5,Constrained SAC,1,2857687458,3,92204.48148137948,-275113.3330303472,13.126784516643175,80.5551420998312,reparameterised_latent_gaussian_projected_twin_reward_critics_constraint_critic_auto_entropy_dual,18418986213.403915,18418986219.285564,135.40563392902786,-1.8381073476052268,-1.4894071156150563,0.0168628043868854,0.6199064767362532,-34.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,0.0748044621758098,0.9523809523809524
0.5,Constrained SAC,1,2857687458,4,140425.11953145117,-270564.3650444667,20.142918132688404,122.85317017847682,reparameterised_latent_gaussian_projected_twin_reward_critics_constraint_critic_auto_entropy_dual,7463666858.729884,7463666820.162334,180.86070446215595,-1.6679014673915529,-1.484081278231894,0.0137079664588356,0.493174084060734,-34.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,0.0346083167585849,0.9523809523809524
0.5,Constrained SAC,1,2857687458,5,108059.70641521688,-134696.07660168922,5.320676309976253,134.0244904294269,reparameterised_latent_gaussian_projected_twin_reward_critics_constraint_critic_auto_entropy_dual,146493915.46965718,146493923.1448583,4.936135474369761,-2.264032493815533,-1.478929443581493,0.011582968804899,0.4010508200265713,-34.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,0.0658477314122659,1.0
0.5,Constrained SAC,1,2857687458,6,154105.44367599467,-275158.82226412644,13.126032181908082,161.5870580114338,reparameterised_latent_gaussian_projected_twin_reward_critics_constraint_critic_auto_entropy_dual,6571297309.789207,6571297340.877843,58.92758852727674,-1.2999983945117162,-1.475018400886341,0.0099883149144821,0.3526664561023644,-34.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,0.0655587403401681,1.0
0.5,Constrained SAC,1,2857687458,7,188214.039581114,-270583.0430078009,20.142275569869657,203.8837367081601,reparameterised_latent_gaussian_projected_twin_reward_critics_constraint_critic_auto_entropy_dual,3443166219.111318,3443166226.5178337,95.93032845432865,-3.005730086407181,-1.4717124442799052,0.0088360417821193,0.2918497310319465,-34.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,0.035448762220155,0.9523809523809524
0.5,Constrained SAC,1,2857687458,8,136641.77057814045,-134717.46521841202,5.32064288783416,215.0549867726118,reparameterised_latent_gaussian_projected_twin_reward_critics_constraint_critic_auto_entropy_dual,917833359.6489102,917833359.8477372,5.537644127848929,-0.0863326894442374,-1.4687177868066514,0.0078457529913022,0.2830158309443739,-34.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,0.0628078766482979,1.0
0.5,Constrained SAC,1,2857687458,9,178002.80065813,-275168.57965748344,13.125627439149142,242.616704394825,reparameterised_latent_gaussian_projected_twin_reward_critics_constraint_critic_auto_entropy_dual,3946675089.765348,3946675117.9016743,34.035117670911184,-1.5199275565481838,-1.4661620456263724,0.0070855281183183,0.242661796351923,-34.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,0.0597526022249419,1.0
0.5,Behaviour cloning,2,1484239003,1,0.0320189993094439,,0.0,0.0,projected_action_mse_on_formal_mpc_teacher,,,,,,,,,,,,,,,,,
0.5,Behaviour cloning,2,1484239003,2,0.0314200550665091,,0.0,0.0,projected_action_mse_on_formal_mpc_teacher,,,,,,,,,,,,,,,,,
0.5,Behaviour cloning,2,1484239003,3,0.0307917043345877,,0.0,0.0,projected_action_mse_on_formal_mpc_teacher,,,,,,,,,,,,,,,,,
0.5,Behaviour cloning,2,1484239003,4,0.030130518093624,,0.0,0.0,projected_action_mse_on_formal_mpc_teacher,,,,,,,,,,,,,,,,,
0.5,Behaviour cloning,2,1484239003,5,0.0294342788008435,,0.0,0.0,projected_action_mse_on_formal_mpc_teacher,,,,,,,,,,,,,,,,,
0.5,Behaviour cloning,2,1484239003,6,0.0287026992823694,,0.0,0.0,projected_action_mse_on_formal_mpc_teacher,,,,,,,,,,,,,,,,,
0.5,Behaviour cloning,2,1484239003,7,0.0279382089747916,,0.0,0.0,projected_action_mse_on_formal_mpc_teacher,,,,,,,,,,,,,,,,,
0.5,Behaviour cloning,2,1484239003,8,0.0271466054889472,,0.0,0.0,projected_action_mse_on_formal_mpc_teacher,,,,,,,,,,,,,,,,,
0.5,Behaviour cloning,2,1484239003,9,0.0263372691349524,,0.0,0.0,projected_action_mse_on_formal_mpc_teacher,,,,,,,,,,,,,,,,,
0.5,Behaviour cloning,2,1484239003,10,0.0255226416596642,,0.0,0.0,projected_action_mse_on_formal_mpc_teacher,,,,,,,,,,,,,,,,,
0.5,Behaviour cloning,2,1484239003,11,0.0247168680260607,,0.0,0.0,projected_action_mse_on_formal_mpc_teacher,,,,,,,,,,,,,,,,,
0.5,Behaviour cloning,2,1484239003,12,0.0239338645785385,,0.0,0.0,projected_action_mse_on_formal_mpc_teacher,,,,,,,,,,,,,,,,,
0.5,Constrained SAC,2,3413089447,1,16278.216523220468,-88654.8479318037,19.897220919830104,41.78236393164321,reparameterised_latent_gaussian_projected_twin_reward_critics_constraint_critic_auto_entropy_dual,2751051795.7790904,2751051893.9599204,422.30976880136666,-2.97075984982084,-1.4878049859953772,0.0301237226120009,1.206452422470211,-34.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,0.1487067517651784,0.4285714285714285
