controller_id,information_regime,capacity_rights,path_id,period_offset,candidate_id,nested_formal_objective,teacher_hash
IL_R,IL,R,training_000_60a9d350b650__IL,20,release_full,7570.643783369376,fa74e70279e2d0ac6917309ccf2dfd94c0f12b6a73fc7e25ef6c42fc25609005
IL_R,IL,R,training_001_8a16fe9edafd__IL,0,zero,189.51887500000004,fa74e70279e2d0ac6917309ccf2dfd94c0f12b6a73fc7e25ef6c42fc25609005
IL_R,IL,R,training_001_8a16fe9edafd__IL,1,zero,189.51887500000004,fa74e70279e2d0ac6917309ccf2dfd94c0f12b6a73fc7e25ef6c42fc25609005
IL_R,IL,R,training_001_8a16fe9edafd__IL,2,zero,189.51887500000004,fa74e70279e2d0ac6917309ccf2dfd94c0f12b6a73fc7e25ef6c42fc25609005
IL_R,IL,R,training_001_8a16fe9edafd__IL,3,zero,189.51887500000004,fa74e70279e2d0ac6917309ccf2dfd94c0f12b6a73fc7e25ef6c42fc25609005
IL_R,IL,R,training_001_8a16fe9edafd__IL,4,release_full,5915.42768998134,fa74e70279e2d0ac6917309ccf2dfd94c0f12b6a73fc7e25ef6c42fc25609005
IL_R,IL,R,training_001_8a16fe9edafd__IL,5,release_full,4400.420573349848,fa74e70279e2d0ac6917309ccf2dfd94c0f12b6a73fc7e25ef6c42fc25609005
IL_R,IL,R,training_001_8a16fe9edafd__IL,6,release_full,6023.418402690913,fa74e70279e2d0ac6917309ccf2dfd94c0f12b6a73fc7e25ef6c42fc25609005
IL_R,IL,R,training_001_8a16fe9edafd__IL,7,release_full,6107.799640032179,fa74e70279e2d0ac6917309ccf2dfd94c0f12b6a73fc7e25ef6c42fc25609005
IL_R,IL,R,training_001_8a16fe9edafd__IL,8,release_full,5911.364786475699,fa74e70279e2d0ac6917309ccf2dfd94c0f12b6a73fc7e25ef6c42fc25609005
IL_R,IL,R,training_001_8a16fe9edafd__IL,9,release_full,5650.90133561073,fa74e70279e2d0ac6917309ccf2dfd94c0f12b6a73fc7e25ef6c42fc25609005
IL_R,IL,R,training_001_8a16fe9edafd__IL,10,release_full,6596.543726693047,fa74e70279e2d0ac6917309ccf2dfd94c0f12b6a73fc7e25ef6c42fc25609005
IL_R,IL,R,training_001_8a16fe9edafd__IL,11,release_full,6063.022770674232,fa74e70279e2d0ac6917309ccf2dfd94c0f12b6a73fc7e25ef6c42fc25609005
IL_R,IL,R,training_001_8a16fe9edafd__IL,12,release_full,6862.850604447613,fa74e70279e2d0ac6917309ccf2dfd94c0f12b6a73fc7e25ef6c42fc25609005
IL_R,IL,R,training_001_8a16fe9edafd__IL,13,release_full,6774.310793694916,fa74e70279e2d0ac6917309ccf2dfd94c0f12b6a73fc7e25ef6c42fc25609005
IL_R,IL,R,training_001_8a16fe9edafd__IL,14,release_full,6313.675571974049,fa74e70279e2d0ac6917309ccf2dfd94c0f12b6a73fc7e25ef6c42fc25609005
IL_R,IL,R,training_001_8a16fe9edafd__IL,15,release_full,6728.044743376287,fa74e70279e2d0ac6917309ccf2dfd94c0f12b6a73fc7e25ef6c42fc25609005
IL_R,IL,R,training_001_8a16fe9edafd__IL,16,release_full,6701.206317224775,fa74e70279e2d0ac6917309ccf2dfd94c0f12b6a73fc7e25ef6c42fc25609005
IL_R,IL,R,training_001_8a16fe9edafd__IL,17,release_full,7018.3193903249885,fa74e70279e2d0ac6917309ccf2dfd94c0f12b6a73fc7e25ef6c42fc25609005
IL_R,IL,R,training_001_8a16fe9edafd__IL,18,release_full,8310.336808451315,fa74e70279e2d0ac6917309ccf2dfd94c0f12b6a73fc7e25ef6c42fc25609005
IL_R,IL,R,training_001_8a16fe9edafd__IL,19,release_full,5483.562030640804,fa74e70279e2d0ac6917309ccf2dfd94c0f12b6a73fc7e25ef6c42fc25609005
IL_R,IL,R,training_001_8a16fe9edafd__IL,20,release_full,3730.826245914334,fa74e70279e2d0ac6917309ccf2dfd94c0f12b6a73fc7e25ef6c42fc25609005
IL_R,IL,R,training_002_7ec3e8f1af07__IL,0,zero,289.5283125,fa74e70279e2d0ac6917309ccf2dfd94c0f12b6a73fc7e25ef6c42fc25609005
IL_R,IL,R,training_002_7ec3e8f1af07__IL,1,zero,289.5283125,fa74e70279e2d0ac6917309ccf2dfd94c0f12b6a73fc7e25ef6c42fc25609005
IL_R,IL,R,training_002_7ec3e8f1af07__IL,2,zero,289.5283125,fa74e70279e2d0ac6917309ccf2dfd94c0f12b6a73fc7e25ef6c42fc25609005
IL_R,IL,R,training_002_7ec3e8f1af07__IL,3,zero,289.5283125,fa74e70279e2d0ac6917309ccf2dfd94c0f12b6a73fc7e25ef6c42fc25609005
IL_R,IL,R,training_002_7ec3e8f1af07__IL,4,zero,289.5283125,fa74e70279e2d0ac6917309ccf2dfd94c0f12b6a73fc7e25ef6c42fc25609005
IL_R,IL,R,training_002_7ec3e8f1af07__IL,5,zero,289.5283125,fa74e70279e2d0ac6917309ccf2dfd94c0f12b6a73fc7e25ef6c42fc25609005
IL_R,IL,R,training_002_7ec3e8f1af07__IL,6,release_full,15642.819447942524,fa74e70279e2d0ac6917309ccf2dfd94c0f12b6a73fc7e25ef6c42fc25609005
IL_R,IL,R,training_002_7ec3e8f1af07__IL,7,release_full,20030.457576686626,fa74e70279e2d0ac6917309ccf2dfd94c0f12b6a73fc7e25ef6c42fc25609005
IL_R,IL,R,training_002_7ec3e8f1af07__IL,8,release_full,21241.710078377437,fa74e70279e2d0ac6917309ccf2dfd94c0f12b6a73fc7e25ef6c42fc25609005
IL_R,IL,R,training_002_7ec3e8f1af07__IL,9,release_full,20224.674118376253,fa74e70279e2d0ac6917309ccf2dfd94c0f12b6a73fc7e25ef6c42fc25609005
IL_R,IL,R,training_002_7ec3e8f1af07__IL,10,release_full,22111.11368941265,fa74e70279e2d0ac6917309ccf2dfd94c0f12b6a73fc7e25ef6c42fc25609005
IL_R,IL,R,training_002_7ec3e8f1af07__IL,11,release_full,21356.12655633625,fa74e70279e2d0ac6917309ccf2dfd94c0f12b6a73fc7e25ef6c42fc25609005
IL_R,IL,R,training_002_7ec3e8f1af07__IL,12,release_full,21147.95277300859,fa74e70279e2d0ac6917309ccf2dfd94c0f12b6a73fc7e25ef6c42fc25609005
IL_R,IL,R,training_002_7ec3e8f1af07__IL,13,release_full,21106.747984451376,fa74e70279e2d0ac6917309ccf2dfd94c0f12b6a73fc7e25ef6c42fc25609005
IL_R,IL,R,training_002_7ec3e8f1af07__IL,14,release_full,29313.83529472776,fa74e70279e2d0ac6917309ccf2dfd94c0f12b6a73fc7e25ef6c42fc25609005
IL_R,IL,R,training_002_7ec3e8f1af07__IL,15,release_full,25154.80097524685,fa74e70279e2d0ac6917309ccf2dfd94c0f12b6a73fc7e25ef6c42fc25609005
IL_R,IL,R,training_002_7ec3e8f1af07__IL,16,release_full,25235.766314672142,fa74e70279e2d0ac6917309ccf2dfd94c0f12b6a73fc7e25ef6c42fc25609005
IL_R,IL,R,training_002_7ec3e8f1af07__IL,17,release_full,19247.235604677644,fa74e70279e2d0ac6917309ccf2dfd94c0f12b6a73fc7e25ef6c42fc25609005
IL_R,IL,R,training_002_7ec3e8f1af07__IL,18,release_full,17021.019085965956,fa74e70279e2d0ac6917309ccf2dfd94c0f12b6a73fc7e25ef6c42fc25609005
IL_R,IL,R,training_002_7ec3e8f1af07__IL,19,release_full,30288.73859013503,fa74e70279e2d0ac6917309ccf2dfd94c0f12b6a73fc7e25ef6c42fc25609005
IL_R,IL,R,training_002_7ec3e8f1af07__IL,20,release_full,25878.834467914712,fa74e70279e2d0ac6917309ccf2dfd94c0f12b6a73fc7e25ef6c42fc25609005
I0_RD,I0,RD,training_000_60a9d350b650__I0,0,zero,44.139430267028274,99d1476ef74cf7cec1b8b761502db94b96408e1331f278d7873488c069137bf2
I0_RD,I0,RD,training_000_60a9d350b650__I0,1,zero,44.139430267028274,99d1476ef74cf7cec1b8b761502db94b96408e1331f278d7873488c069137bf2
I0_RD,I0,RD,training_000_60a9d350b650__I0,2,release_full,14754.062955517758,99d1476ef74cf7cec1b8b761502db94b96408e1331f278d7873488c069137bf2
I0_RD,I0,RD,training_000_60a9d350b650__I0,3,release_full,18372.781591008526,99d1476ef74cf7cec1b8b761502db94b96408e1331f278d7873488c069137bf2
I0_RD,I0,RD,training_000_60a9d350b650__I0,4,release_full,18048.615402304487,99d1476ef74cf7cec1b8b761502db94b96408e1331f278d7873488c069137bf2
I0_RD,I0,RD,training_000_60a9d350b650__I0,5,release_full,19097.026266149463,99d1476ef74cf7cec1b8b761502db94b96408e1331f278d7873488c069137bf2
I0_RD,I0,RD,training_000_60a9d350b650__I0,6,release_full,20193.599085093687,99d1476ef74cf7cec1b8b761502db94b96408e1331f278d7873488c069137bf2
I0_RD,I0,RD,training_000_60a9d350b650__I0,7,release_full,18768.567191117007,99d1476ef74cf7cec1b8b761502db94b96408e1331f278d7873488c069137bf2
I0_RD,I0,RD,training_000_60a9d350b650__I0,8,release_full,22474.87798627706,99d1476ef74cf7cec1b8b761502db94b96408e1331f278d7873488c069137bf2
I0_RD,I0,RD,training_000_60a9d350b650__I0,9,release_full,23320.771698063087,99d1476ef74cf7cec1b8b761502db94b96408e1331f278d7873488c069137bf2
I0_RD,I0,RD,training_000_60a9d350b650__I0,10,release_full,26638.29053038345,99d1476ef74cf7cec1b8b761502db94b96408e1331f278d7873488c069137bf2
I0_RD,I0,RD,training_000_60a9d350b650__I0,11,release_full,30500.875755231973,99d1476ef74cf7cec1b8b761502db94b96408e1331f278d7873488c069137bf2
I0_RD,I0,RD,training_000_60a9d350b650__I0,12,release_full,25890.219892151435,99d1476ef74cf7cec1b8b761502db94b96408e1331f278d7873488c069137bf2
I0_RD,I0,RD,training_000_60a9d350b650__I0,13,release_full,22286.716994604794,99d1476ef74cf7cec1b8b761502db94b96408e1331f278d7873488c069137bf2
I0_RD,I0,RD,training_000_60a9d350b650__I0,14,release_full,21384.718531668022,99d1476ef74cf7cec1b8b761502db94b96408e1331f278d7873488c069137bf2
I0_RD,I0,RD,training_000_60a9d350b650__I0,15,release_full,17288.48924482852,99d1476ef74cf7cec1b8b761502db94b96408e1331f278d7873488c069137bf2
I0_RD,I0,RD,training_000_60a9d350b650__I0,16,release_full,16516.319807179712,99d1476ef74cf7cec1b8b761502db94b96408e1331f278d7873488c069137bf2
I0_RD,I0,RD,training_000_60a9d350b650__I0,17,release_full,13781.420511445824,99d1476ef74cf7cec1b8b761502db94b96408e1331f278d7873488c069137bf2
I0_RD,I0,RD,training_000_60a9d350b650__I0,18,release_full,11569.981459594095,99d1476ef74cf7cec1b8b761502db94b96408e1331f278d7873488c069137bf2
I0_RD,I0,RD,training_000_60a9d350b650__I0,19,release_full,9468.28848622298,99d1476ef74cf7cec1b8b761502db94b96408e1331f278d7873488c069137bf2
I0_RD,I0,RD,training_000_60a9d350b650__I0,20,release_full,7207.170239026997,99d1476ef74cf7cec1b8b761502db94b96408e1331f278d7873488c069137bf2
I0_RD,I0,RD,training_001_8a16fe9edafd__I0,0,zero,44.139430267028274,99d1476ef74cf7cec1b8b761502db94b96408e1331f278d7873488c069137bf2
I0_RD,I0,RD,training_001_8a16fe9edafd__I0,1,zero,44.139430267028274,99d1476ef74cf7cec1b8b761502db94b96408e1331f278d7873488c069137bf2
I0_RD,I0,RD,training_001_8a16fe9edafd__I0,2,zero,44.139430267028274,99d1476ef74cf7cec1b8b761502db94b96408e1331f278d7873488c069137bf2
I0_RD,I0,RD,training_001_8a16fe9edafd__I0,3,zero,44.139430267028274,99d1476ef74cf7cec1b8b761502db94b96408e1331f278d7873488c069137bf2
I0_RD,I0,RD,training_001_8a16fe9edafd__I0,4,release_full,5782.477844729051,99d1476ef74cf7cec1b8b761502db94b96408e1331f278d7873488c069137bf2
I0_RD,I0,RD,training_001_8a16fe9edafd__I0,5,release_full,4239.845869112305,99d1476ef74cf7cec1b8b761502db94b96408e1331f278d7873488c069137bf2
I0_RD,I0,RD,training_001_8a16fe9edafd__I0,6,release_full,5855.7552773984535,99d1476ef74cf7cec1b8b761502db94b96408e1331f278d7873488c069137bf2
I0_RD,I0,RD,training_001_8a16fe9edafd__I0,7,release_full,5942.115613764652,99d1476ef74cf7cec1b8b761502db94b96408e1331f278d7873488c069137bf2
I0_RD,I0,RD,training_001_8a16fe9edafd__I0,8,release_full,5750.77487442997,99d1476ef74cf7cec1b8b761502db94b96408e1331f278d7873488c069137bf2
I0_RD,I0,RD,training_001_8a16fe9edafd__I0,9,release_full,5493.29528951351,99d1476ef74cf7cec1b8b761502db94b96408e1331f278d7873488c069137bf2
I0_RD,I0,RD,training_001_8a16fe9edafd__I0,10,release_full,6442.790401558675,99d1476ef74cf7cec1b8b761502db94b96408e1331f278d7873488c069137bf2
I0_RD,I0,RD,training_001_8a16fe9edafd__I0,11,release_full,5903.872999319628,99d1476ef74cf7cec1b8b761502db94b96408e1331f278d7873488c069137bf2
I0_RD,I0,RD,training_001_8a16fe9edafd__I0,12,release_full,6701.396176559512,99d1476ef74cf7cec1b8b761502db94b96408e1331f278d7873488c069137bf2
I0_RD,I0,RD,training_001_8a16fe9edafd__I0,13,release_full,6609.396125006867,99d1476ef74cf7cec1b8b761502db94b96408e1331f278d7873488c069137bf2
I0_RD,I0,RD,training_001_8a16fe9edafd__I0,14,release_full,6146.9759282755285,99d1476ef74cf7cec1b8b761502db94b96408e1331f278d7873488c069137bf2
I0_RD,I0,RD,training_001_8a16fe9edafd__I0,15,release_full,6564.7275849575935,99d1476ef74cf7cec1b8b761502db94b96408e1331f278d7873488c069137bf2
I0_RD,I0,RD,training_001_8a16fe9edafd__I0,16,release_full,6539.202112064957,99d1476ef74cf7cec1b8b761502db94b96408e1331f278d7873488c069137bf2
I0_RD,I0,RD,training_001_8a16fe9edafd__I0,17,release_full,6858.834859119104,99d1476ef74cf7cec1b8b761502db94b96408e1331f278d7873488c069137bf2
I0_RD,I0,RD,training_001_8a16fe9edafd__I0,18,release_full,8151.91238185434,99d1476ef74cf7cec1b8b761502db94b96408e1331f278d7873488c069137bf2
I0_RD,I0,RD,training_001_8a16fe9edafd__I0,19,release_full,5315.484285550649,99d1476ef74cf7cec1b8b761502db94b96408e1331f278d7873488c069137bf2
I0_RD,I0,RD,training_001_8a16fe9edafd__I0,20,release_full,3554.842511953801,99d1476ef74cf7cec1b8b761502db94b96408e1331f278d7873488c069137bf2
I0_RD,I0,RD,training_002_7ec3e8f1af07__I0,0,zero,44.139430267028274,99d1476ef74cf7cec1b8b761502db94b96408e1331f278d7873488c069137bf2
I0_RD,I0,RD,training_002_7ec3e8f1af07__I0,1,zero,44.139430267028274,99d1476ef74cf7cec1b8b761502db94b96408e1331f278d7873488c069137bf2
I0_RD,I0,RD,training_002_7ec3e8f1af07__I0,2,zero,44.139430267028274,99d1476ef74cf7cec1b8b761502db94b96408e1331f278d7873488c069137bf2
I0_RD,I0,RD,training_002_7ec3e8f1af07__I0,3,zero,44.139430267028274,99d1476ef74cf7cec1b8b761502db94b96408e1331f278d7873488c069137bf2
I0_RD,I0,RD,training_002_7ec3e8f1af07__I0,4,zero,44.139430267028274,99d1476ef74cf7cec1b8b761502db94b96408e1331f278d7873488c069137bf2
I0_RD,I0,RD,training_002_7ec3e8f1af07__I0,5,zero,44.139430267028274,99d1476ef74cf7cec1b8b761502db94b96408e1331f278d7873488c069137bf2
I0_RD,I0,RD,training_002_7ec3e8f1af07__I0,6,release_full,15254.901429946432,99d1476ef74cf7cec1b8b761502db94b96408e1331f278d7873488c069137bf2
I0_RD,I0,RD,training_002_7ec3e8f1af07__I0,7,release_full,19486.2867266724,99d1476ef74cf7cec1b8b761502db94b96408e1331f278d7873488c069137bf2
I0_RD,I0,RD,training_002_7ec3e8f1af07__I0,8,release_full,20518.62675165436,99d1476ef74cf7cec1b8b761502db94b96408e1331f278d7873488c069137bf2
I0_RD,I0,RD,training_002_7ec3e8f1af07__I0,9,release_full,19407.176858429862,99d1476ef74cf7cec1b8b761502db94b96408e1331f278d7873488c069137bf2
I0_RD,I0,RD,training_002_7ec3e8f1af07__I0,10,release_full,21321.21274671973,99d1476ef74cf7cec1b8b761502db94b96408e1331f278d7873488c069137bf2
I0_RD,I0,RD,training_002_7ec3e8f1af07__I0,11,release_full,20554.080133807787,99d1476ef74cf7cec1b8b761502db94b96408e1331f278d7873488c069137bf2
I0_RD,I0,RD,training_002_7ec3e8f1af07__I0,12,release_full,20342.317462734823,99d1476ef74cf7cec1b8b761502db94b96408e1331f278d7873488c069137bf2
I0_RD,I0,RD,training_002_7ec3e8f1af07__I0,13,release_full,20293.51393265124,99d1476ef74cf7cec1b8b761502db94b96408e1331f278d7873488c069137bf2
I0_RD,I0,RD,training_002_7ec3e8f1af07__I0,14,release_full,28641.18301198581,99d1476ef74cf7cec1b8b761502db94b96408e1331f278d7873488c069137bf2
I0_RD,I0,RD,training_002_7ec3e8f1af07__I0,15,release_full,24386.597336758718,99d1476ef74cf7cec1b8b761502db94b96408e1331f278d7873488c069137bf2
I0_RD,I0,RD,training_002_7ec3e8f1af07__I0,16,release_full,24474.10137278232,99d1476ef74cf7cec1b8b761502db94b96408e1331f278d7873488c069137bf2
I0_RD,I0,RD,training_002_7ec3e8f1af07__I0,17,release_full,18390.72118070433,99d1476ef74cf7cec1b8b761502db94b96408e1331f278d7873488c069137bf2
I0_RD,I0,RD,training_002_7ec3e8f1af07__I0,18,release_full,16145.780356230462,99d1476ef74cf7cec1b8b761502db94b96408e1331f278d7873488c069137bf2
I0_RD,I0,RD,training_002_7ec3e8f1af07__I0,19,release_full,29625.16467410312,99d1476ef74cf7cec1b8b761502db94b96408e1331f278d7873488c069137bf2
I0_RD,I0,RD,training_002_7ec3e8f1af07__I0,20,release_full,25129.80569561301,99d1476ef74cf7cec1b8b761502db94b96408e1331f278d7873488c069137bf2
IL_D,IL,D,training_000_60a9d350b650__IL,0,zero,0.0,7bb5c53fd716ae8efef7fd0c5a01dae18936b886bde6775b7ac99dbb4d12625b
IL_D,IL,D,training_000_60a9d350b650__IL,1,zero,0.0,7bb5c53fd716ae8efef7fd0c5a01dae18936b886bde6775b7ac99dbb4d12625b
IL_D,IL,D,training_000_60a9d350b650__IL,2,release_full,14713.593470794352,7bb5c53fd716ae8efef7fd0c5a01dae18936b886bde6775b7ac99dbb4d12625b
IL_D,IL,D,training_000_60a9d350b650__IL,3,release_full,18338.251946414726,7bb5c53fd716ae8efef7fd0c5a01dae18936b886bde6775b7ac99dbb4d12625b
IL_D,IL,D,training_000_60a9d350b650__IL,4,release_full,18015.931149062577,7bb5c53fd716ae8efef7fd0c5a01dae18936b886bde6775b7ac99dbb4d12625b
IL_D,IL,D,training_000_60a9d350b650__IL,5,release_full,19067.59838258504,7bb5c53fd716ae8efef7fd0c5a01dae18936b886bde6775b7ac99dbb4d12625b
IL_D,IL,D,training_000_60a9d350b650__IL,6,release_full,20165.923601933635,7bb5c53fd716ae8efef7fd0c5a01dae18936b886bde6775b7ac99dbb4d12625b
IL_D,IL,D,training_000_60a9d350b650__IL,7,release_full,18737.92886608737,7bb5c53fd716ae8efef7fd0c5a01dae18936b886bde6775b7ac99dbb4d12625b
IL_D,IL,D,training_000_60a9d350b650__IL,8,release_full,22449.66461251305,7bb5c53fd716ae8efef7fd0c5a01dae18936b886bde6775b7ac99dbb4d12625b
IL_D,IL,D,training_000_60a9d350b650__IL,9,release_full,23296.663773976485,7bb5c53fd716ae8efef7fd0c5a01dae18936b886bde6775b7ac99dbb4d12625b
IL_D,IL,D,training_000_60a9d350b650__IL,10,release_full,26620.69421665549,7bb5c53fd716ae8efef7fd0c5a01dae18936b886bde6775b7ac99dbb4d12625b
IL_D,IL,D,training_000_60a9d350b650__IL,11,release_full,30493.32419652998,7bb5c53fd716ae8efef7fd0c5a01dae18936b886bde6775b7ac99dbb4d12625b
IL_D,IL,D,training_000_60a9d350b650__IL,12,release_full,25875.010135935445,7bb5c53fd716ae8efef7fd0c5a01dae18936b886bde6775b7ac99dbb4d12625b
IL_D,IL,D,training_000_60a9d350b650__IL,13,release_full,22265.69235916345,7bb5c53fd716ae8efef7fd0c5a01dae18936b886bde6775b7ac99dbb4d12625b
IL_D,IL,D,training_000_60a9d350b650__IL,14,release_full,21362.08419165947,7bb5c53fd716ae8efef7fd0c5a01dae18936b886bde6775b7ac99dbb4d12625b
IL_D,IL,D,training_000_60a9d350b650__IL,15,release_full,17259.730003918423,7bb5c53fd716ae8efef7fd0c5a01dae18936b886bde6775b7ac99dbb4d12625b
IL_D,IL,D,training_000_60a9d350b650__IL,16,release_full,16485.090312317978,7bb5c53fd716ae8efef7fd0c5a01dae18936b886bde6775b7ac99dbb4d12625b
IL_D,IL,D,training_000_60a9d350b650__IL,17,release_full,13746.402865513292,7bb5c53fd716ae8efef7fd0c5a01dae18936b886bde6775b7ac99dbb4d12625b
IL_D,IL,D,training_000_60a9d350b650__IL,18,release_full,11531.741189196457,7bb5c53fd716ae8efef7fd0c5a01dae18936b886bde6775b7ac99dbb4d12625b
IL_D,IL,D,training_000_60a9d350b650__IL,19,release_full,9427.805113385655,7bb5c53fd716ae8efef7fd0c5a01dae18936b886bde6775b7ac99dbb4d12625b
IL_D,IL,D,training_000_60a9d350b650__IL,20,release_full,7165.400580297476,7bb5c53fd716ae8efef7fd0c5a01dae18936b886bde6775b7ac99dbb4d12625b
IL_D,IL,D,training_001_8a16fe9edafd__IL,0,zero,10.5,7bb5c53fd716ae8efef7fd0c5a01dae18936b886bde6775b7ac99dbb4d12625b
IL_D,IL,D,training_001_8a16fe9edafd__IL,1,zero,10.5,7bb5c53fd716ae8efef7fd0c5a01dae18936b886bde6775b7ac99dbb4d12625b
IL_D,IL,D,training_001_8a16fe9edafd__IL,2,zero,10.5,7bb5c53fd716ae8efef7fd0c5a01dae18936b886bde6775b7ac99dbb4d12625b
IL_D,IL,D,training_001_8a16fe9edafd__IL,3,zero,10.5,7bb5c53fd716ae8efef7fd0c5a01dae18936b886bde6775b7ac99dbb4d12625b
IL_D,IL,D,training_001_8a16fe9edafd__IL,4,release_full,5727.940829267706,7bb5c53fd716ae8efef7fd0c5a01dae18936b886bde6775b7ac99dbb4d12625b
IL_D,IL,D,training_001_8a16fe9edafd__IL,5,release_full,4204.7503550389,7bb5c53fd716ae8efef7fd0c5a01dae18936b886bde6775b7ac99dbb4d12625b
IL_D,IL,D,training_001_8a16fe9edafd__IL,6,release_full,5818.736920289988,7bb5c53fd716ae8efef7fd0c5a01dae18936b886bde6775b7ac99dbb4d12625b
IL_D,IL,D,training_001_8a16fe9edafd__IL,7,release_full,5899.640931716987,7bb5c53fd716ae8efef7fd0c5a01dae18936b886bde6775b7ac99dbb4d12625b
IL_D,IL,D,training_001_8a16fe9edafd__IL,8,release_full,5701.670277892798,7bb5c53fd716ae8efef7fd0c5a01dae18936b886bde6775b7ac99dbb4d12625b
IL_D,IL,D,training_001_8a16fe9edafd__IL,9,release_full,5440.4766031563695,7bb5c53fd716ae8efef7fd0c5a01dae18936b886bde6775b7ac99dbb4d12625b
IL_D,IL,D,training_001_8a16fe9edafd__IL,10,release_full,6385.974075465675,7bb5c53fd716ae8efef7fd0c5a01dae18936b886bde6775b7ac99dbb4d12625b
IL_D,IL,D,training_001_8a16fe9edafd__IL,11,release_full,5852.307461269454,7bb5c53fd716ae8efef7fd0c5a01dae18936b886bde6775b7ac99dbb4d12625b
IL_D,IL,D,training_001_8a16fe9edafd__IL,12,release_full,6652.049972195539,7bb5c53fd716ae8efef7fd0c5a01dae18936b886bde6775b7ac99dbb4d12625b
IL_D,IL,D,training_001_8a16fe9edafd__IL,13,release_full,6563.416694849552,7bb5c53fd716ae8efef7fd0c5a01dae18936b886bde6775b7ac99dbb4d12625b
IL_D,IL,D,training_001_8a16fe9edafd__IL,14,release_full,6102.672472448527,7bb5c53fd716ae8efef7fd0c5a01dae18936b886bde6775b7ac99dbb4d12625b
IL_D,IL,D,training_001_8a16fe9edafd__IL,15,release_full,6516.989806309841,7bb5c53fd716ae8efef7fd0c5a01dae18936b886bde6775b7ac99dbb4d12625b
IL_D,IL,D,training_001_8a16fe9edafd__IL,16,release_full,6490.101175024364,7bb5c53fd716ae8efef7fd0c5a01dae18936b886bde6775b7ac99dbb4d12625b
IL_D,IL,D,training_001_8a16fe9edafd__IL,17,release_full,6807.170514711287,7bb5c53fd716ae8efef7fd0c5a01dae18936b886bde6775b7ac99dbb4d12625b
IL_D,IL,D,training_001_8a16fe9edafd__IL,18,release_full,8100.204849715121,7bb5c53fd716ae8efef7fd0c5a01dae18936b886bde6775b7ac99dbb4d12625b
IL_D,IL,D,training_001_8a16fe9edafd__IL,19,release_full,5272.279180939538,7bb5c53fd716ae8efef7fd0c5a01dae18936b886bde6775b7ac99dbb4d12625b
IL_D,IL,D,training_001_8a16fe9edafd__IL,20,release_full,3519.438471955852,7bb5c53fd716ae8efef7fd0c5a01dae18936b886bde6775b7ac99dbb4d12625b
IL_D,IL,D,training_002_7ec3e8f1af07__IL,0,zero,21.0,7bb5c53fd716ae8efef7fd0c5a01dae18936b886bde6775b7ac99dbb4d12625b
IL_D,IL,D,training_002_7ec3e8f1af07__IL,1,zero,21.0,7bb5c53fd716ae8efef7fd0c5a01dae18936b886bde6775b7ac99dbb4d12625b
IL_D,IL,D,training_002_7ec3e8f1af07__IL,2,zero,21.0,7bb5c53fd716ae8efef7fd0c5a01dae18936b886bde6775b7ac99dbb4d12625b
IL_D,IL,D,training_002_7ec3e8f1af07__IL,3,zero,21.0,7bb5c53fd716ae8efef7fd0c5a01dae18936b886bde6775b7ac99dbb4d12625b
IL_D,IL,D,training_002_7ec3e8f1af07__IL,4,zero,21.0,7bb5c53fd716ae8efef7fd0c5a01dae18936b886bde6775b7ac99dbb4d12625b
IL_D,IL,D,training_002_7ec3e8f1af07__IL,5,zero,21.0,7bb5c53fd716ae8efef7fd0c5a01dae18936b886bde6775b7ac99dbb4d12625b
IL_D,IL,D,training_002_7ec3e8f1af07__IL,6,release_full,15205.420301379436,7bb5c53fd716ae8efef7fd0c5a01dae18936b886bde6775b7ac99dbb4d12625b
IL_D,IL,D,training_002_7ec3e8f1af07__IL,7,release_full,19393.41451837546,7bb5c53fd716ae8efef7fd0c5a01dae18936b886bde6775b7ac99dbb4d12625b
IL_D,IL,D,training_002_7ec3e8f1af07__IL,8,release_full,20400.00500024145,7bb5c53fd716ae8efef7fd0c5a01dae18936b886bde6775b7ac99dbb4d12625b
IL_D,IL,D,training_002_7ec3e8f1af07__IL,9,release_full,19291.226865252236,7bb5c53fd716ae8efef7fd0c5a01dae18936b886bde6775b7ac99dbb4d12625b
IL_D,IL,D,training_002_7ec3e8f1af07__IL,10,release_full,21162.534336342826,7bb5c53fd716ae8efef7fd0c5a01dae18936b886bde6775b7ac99dbb4d12625b
IL_D,IL,D,training_002_7ec3e8f1af07__IL,11,release_full,20392.00166214641,7bb5c53fd716ae8efef7fd0c5a01dae18936b886bde6775b7ac99dbb4d12625b
IL_D,IL,D,training_002_7ec3e8f1af07__IL,12,release_full,20178.00202818643,7bb5c53fd716ae8efef7fd0c5a01dae18936b886bde6775b7ac99dbb4d12625b
IL_D,IL,D,training_002_7ec3e8f1af07__IL,13,release_full,20135.213177401743,7bb5c53fd716ae8efef7fd0c5a01dae18936b886bde6775b7ac99dbb4d12625b
IL_D,IL,D,training_002_7ec3e8f1af07__IL,14,release_full,28369.20216260817,7bb5c53fd716ae8efef7fd0c5a01dae18936b886bde6775b7ac99dbb4d12625b
IL_D,IL,D,training_002_7ec3e8f1af07__IL,15,release_full,24185.41461807316,7bb5c53fd716ae8efef7fd0c5a01dae18936b886bde6775b7ac99dbb4d12625b
