base_path_id,training_seed,metric,accepted_5_2_2_value,replayed_5_2_4_anchor_value,absolute_difference
test_006_daba4b1e9814,1600960620,ending_outstanding_mass,6.448016336447895e-07,6.448016336447895e-07,0.0
test_007_925513ee8ec6,301721597,total_operational_objective,114483.08924396732,114483.08924396732,0.0
test_007_925513ee8ec6,301721597,loss_queue,9946.547540508218,9946.547540508218,0.0
test_007_925513ee8ec6,301721597,loss_waiting,94041.83771180082,94041.83771180082,0.0
test_007_925513ee8ec6,301721597,loss_exit,3704.8286905351497,3704.8286905351497,0.0
test_007_925513ee8ec6,301721597,loss_overflow,4262.329825432184,4262.329825432184,0.0
test_007_925513ee8ec6,301721597,loss_route_resource,1572.8667538144607,1572.8667538144607,0.0
test_007_925513ee8ec6,301721597,loss_action,954.678721876448,954.678721876448,0.0
test_007_925513ee8ec6,301721597,terminal_correction,0.0,0.0,0.0
test_007_925513ee8ec6,301721597,ending_outstanding_mass,5.190185695481178e-07,5.190185695481178e-07,0.0
test_007_925513ee8ec6,554911178,total_operational_objective,117089.00177603596,117089.00177603596,0.0
test_007_925513ee8ec6,554911178,loss_queue,9906.753924330866,9906.753924330866,0.0
test_007_925513ee8ec6,554911178,loss_waiting,96654.18001387232,96654.18001387233,1.4551915228366852e-11
test_007_925513ee8ec6,554911178,loss_exit,3798.8036303018457,3798.8036303018457,0.0
test_007_925513ee8ec6,554911178,loss_overflow,4234.420936655305,4234.420936655305,0.0
test_007_925513ee8ec6,554911178,loss_route_resource,1566.2753709700407,1566.2753709700407,0.0
test_007_925513ee8ec6,554911178,loss_action,928.5678999055948,928.5678999055947,1.1368683772161603e-13
test_007_925513ee8ec6,554911178,terminal_correction,0.0,0.0,0.0
test_007_925513ee8ec6,554911178,ending_outstanding_mass,5.207908340472398e-07,5.207908340472398e-07,0.0
test_007_925513ee8ec6,1600960620,total_operational_objective,115881.46194270498,115881.46194270498,0.0
test_007_925513ee8ec6,1600960620,loss_queue,9900.356693368973,9900.356693368973,0.0
test_007_925513ee8ec6,1600960620,loss_waiting,95535.47828826743,95535.47828826745,1.4551915228366852e-11
test_007_925513ee8ec6,1600960620,loss_exit,3757.193741424095,3757.1937414240947,4.547473508864641e-13
test_007_925513ee8ec6,1600960620,loss_overflow,4229.738111101514,4229.738111101514,0.0
test_007_925513ee8ec6,1600960620,loss_route_resource,1563.557652034982,1563.557652034982,0.0
test_007_925513ee8ec6,1600960620,loss_action,895.1374565078931,895.1374565078931,0.0
test_007_925513ee8ec6,1600960620,terminal_correction,0.0,0.0,0.0
test_007_925513ee8ec6,1600960620,ending_outstanding_mass,5.200269481503352e-07,5.200269481503352e-07,0.0
test_008_fabe46a0ea00,301721597,total_operational_objective,106352.71713471226,106352.71713471226,0.0
test_008_fabe46a0ea00,301721597,loss_queue,7859.8797621782,7859.8797621782005,9.094947017729282e-13
test_008_fabe46a0ea00,301721597,loss_waiting,89820.41749760733,89820.41749760733,0.0
test_008_fabe46a0ea00,301721597,loss_exit,3581.107387520741,3581.107387520741,0.0
test_008_fabe46a0ea00,301721597,loss_overflow,2888.727732997691,2888.727732997691,0.0
test_008_fabe46a0ea00,301721597,loss_route_resource,1233.2361708794726,1233.2361708794726,0.0
test_008_fabe46a0ea00,301721597,loss_action,969.348583528836,969.3485835288359,1.1368683772161603e-13
test_008_fabe46a0ea00,301721597,terminal_correction,0.0,0.0,0.0
test_008_fabe46a0ea00,301721597,ending_outstanding_mass,5.494806691338203e-07,5.494806691338203e-07,0.0
test_008_fabe46a0ea00,554911178,total_operational_objective,109328.15901315025,109328.15901315023,1.4551915228366852e-11
test_008_fabe46a0ea00,554911178,loss_queue,7818.518579126578,7818.518579126578,0.0
test_008_fabe46a0ea00,554911178,loss_waiting,92790.8044232481,92790.8044232481,0.0
test_008_fabe46a0ea00,554911178,loss_exit,3691.73811860913,3691.7381186091307,4.547473508864641e-13
test_008_fabe46a0ea00,554911178,loss_overflow,2864.162757352505,2864.162757352505,0.0
test_008_fabe46a0ea00,554911178,loss_route_resource,1225.973869639404,1225.973869639404,0.0
test_008_fabe46a0ea00,554911178,loss_action,936.9612651745016,936.9612651745017,1.1368683772161603e-13
test_008_fabe46a0ea00,554911178,terminal_correction,0.0,0.0,0.0
